section,index,name,chart_id,t,x,y,z,vx,vy,vz,ax,ay,az,yaw,local_u,local_v,plane_error,boundary_margin,chart_contains,contains
sample,38,drone,,0.949419,1.548625,-0.380791,1.430383,1.764003,1.195861,0.274620,-1.121266,-0.551921,-0.101807,0.595756,,,,,,
sample,39,drone,,0.974404,1.592348,-0.351085,1.437212,1.734605,1.181273,0.271909,-1.231961,-0.615886,-0.115169,0.597863,,,,,,
sample,40,drone,,0.999389,1.635302,-0.321763,1.443970,1.702442,1.165086,0.268865,-1.342656,-0.679851,-0.128531,0.600153,,,,,,
sample,41,drone,,1.024373,1.677418,-0.292866,1.450647,1.667513,1.147301,0.265486,-1.453352,-0.743816,-0.141893,0.602648,,,,,,
sample,42,drone,,1.049358,1.718627,-0.264433,1.457236,1.629819,1.127918,0.261774,-1.564047,-0.807781,-0.155256,0.605371,,,,,,
sample,43,drone,,1.074343,1.758859,-0.236504,1.463728,1.589359,1.106937,0.257728,-1.674743,-0.871746,-0.168618,0.608351,,,,,,
sample,44,drone,,1.099327,1.798046,-0.209120,1.470115,1.546133,1.084357,0.253349,-1.785438,-0.935711,-0.181980,0.611621,,,,,,
sample,45,drone,,1.124312,1.836119,-0.182320,1.476388,1.500142,1.060180,0.248635,-1.896133,-0.999676,-0.195342,0.615222,,,,,,
sample,46,drone,,1.149297,1.873008,-0.156144,1.482539,1.451384,1.034404,0.243587,-2.006829,-1.063641,-0.208705,0.619200,,,,,,
sample,47,drone,,1.174282,1.908644,-0.130631,1.488560,1.399861,1.007030,0.238206,-2.117524,-1.127606,-0.222067,0.623614,,,,,,
sample,48,drone,,1.199266,1.942958,-0.105823,1.494442,1.345573,0.978058,0.232491,-2.228220,-1.191572,-0.235429,0.628534,,,,,,
sample,49,drone,,1.224251,1.975881,-0.081758,1.500177,1.288519,0.947488,0.226442,-2.338915,-1.255537,-0.248791,0.634047,,,,,,
sample,50,drone,,1.249236,2.007344,-0.058477,1.505757,1.228699,0.915320,0.220059,-2.449610,-1.319502,-0.262154,0.640262,,,,,,
sample,51,drone,,1.274220,2.037279,-0.036020,1.511173,1.166113,0.881553,0.213342,-2.560306,-1.383467,-0.275516,0.647315,,,,,,
sample,52,drone,,1.299205,2.065614,-0.014427,1.516418,1.100762,0.846189,0.206292,-2.671001,-1.447432,-0.288878,0.655381,,,,,,
sample,53,drone,,1.324190,2.092283,0.006263,1.521482,1.032645,0.809226,0.198907,-2.781696,-1.511397,-0.302240,0.664688,,,,,,
sample,54,drone,,1.349175,2.117215,0.026010,1.526357,0.961762,0.770665,0.191189,-2.892392,-1.575362,-0.315603,0.675536,,,,,,
sample,55,drone,,1.374159,2.140342,0.044773,1.531035,0.888113,0.730506,0.183137,-3.003087,-1.639327,-0.328965,0.688333,,,,,,
sample,56,drone,,1.399144,2.161594,0.062513,1.535508,0.811699,0.688749,0.174751,-3.113783,-1.703292,-0.342327,0.703638,,,,,,
sample,57,drone,,1.424129,2.180902,0.079189,1.539768,0.732519,0.645393,0.166031,-2.919686,-1.507811,-0.294239,0.722252,,,,,,
sample,58,drone,,1.449113,2.198197,0.094763,1.543805,0.665804,0.613404,0.160048,-1.647724,-0.401891,-0.030890,0.744458,,,,,,
sample,59,drone,,1.474098,2.214172,0.109841,1.547765,0.650184,0.625311,0.164487,0.150121,1.130807,0.332429,0.765900,,,,,,
sample,60,drone,,1.499083,2.230687,0.126009,1.552024,0.673306,0.669910,0.176659,0.949186,1.792635,0.488381,0.782870,,,,,,
sample,61,drone,,1.524068,2.247816,0.143316,1.556593,0.697614,0.714888,0.188891,0.960546,1.776911,0.483478,0.797627,,,,,,
sample,62,drone,,1.549052,2.265546,0.161732,1.561463,0.721304,0.758701,0.200818,0.935790,1.730290,0.471249,0.810661,,,,,,
sample,63,drone,,1.574037,2.283860,0.181228,1.566627,0.744375,0.801350,0.212439,0.911033,1.683668,0.459021,0.822241,,,,,,
sample,64,drone,,1.599022,2.302742,0.201775,1.572078,0.766827,0.842833,0.223755,0.886276,1.637047,0.446792,0.832582,,,,,,
sample,65,drone,,1.624006,2.322177,0.223344,1.577808,0.788662,0.883152,0.234765,0.861520,1.590426,0.434563,0.841858,,,,,,
sample,66,drone,,1.648991,2.342151,0.245905,1.583809,0.809877,0.922306,0.245470,0.836763,1.543805,0.422335,0.850213,,,,,,
sample,67,drone,,1.673976,2.362647,0.269431,1.590074,0.830474,0.960295,0.255869,0.812007,1.497184,0.410106,0.857766,,,,,,
sample,68,drone,,1.698961,2.383649,0.293891,1.596595,0.850453,0.997119,0.265963,0.787250,1.450562,0.397877,0.864616,,,,,,
sample,69,drone,,1.723945,2.405143,0.319256,1.603364,0.869813,1.032779,0.275751,0.762494,1.403941,0.385649,0.870844,,,,,,
sample,70,drone,,1.748930,2.427113,0.345498,1.610374,0.888554,1.067273,0.285233,0.737737,1.357320,0.373420,0.876523,,,,,,
sample,71,drone,,1.773915,2.449544,0.372587,1.617617,0.906677,1.100603,0.294410,0.712980,1.310699,0.361191,0.881711,,,,,,
sample,72,drone,,1.798899,2.472419,0.400495,1.625086,0.924181,1.132768,0.303282,0.688224,1.264077,0.348963,0.886459,,,,,,
sample,73,drone,,1.823884,2.495725,0.429191,1.632772,0.941067,1.163769,0.311848,0.663467,1.217456,0.336734,0.890811,,,,,,
sample,74,drone,,1.848869,2.519444,0.458648,1.640669,0.957334,1.193604,0.320108,0.638711,1.170835,0.324505,0.894804,,,,,,
sample,75,drone,,1.873854,2.543562,0.488835,1.648768,0.972983,1.222275,0.328063,0.613954,1.124214,0.312277,0.898473,,,,,,
sample,76,drone,,1.898838,2.568063,0.519724,1.657062,0.988013,1.249780,0.335713,0.589197,1.077593,0.300048,0.901844,,,,,,
sample,77,drone,,1.923823,2.592932,0.551286,1.665543,1.002425,1.276121,0.343056,0.564441,1.030971,0.287819,0.904944,,,,,,
sample,78,drone,,1.948808,2.618154,0.583491,1.674204,1.016218,1.301297,0.350095,0.539684,0.984350,0.275591,0.907794,,,,,,
sample,79,drone,,1.973792,2.643712,0.616311,1.683037,1.029393,1.325309,0.356827,0.514928,0.937729,0.263362,0.910413,,,,,,
sample,80,drone,,1.998777,2.669592,0.649716,1.692034,1.041949,1.348155,0.363255,0.490171,0.891108,0.251133,0.912818,,,,,,
sample,81,drone,,2.023762,2.695778,0.683677,1.701189,1.053886,1.369837,0.369376,0.465415,0.844487,0.238905,0.915025,,,,,,
