update,global_steps,stage,episodes,average_return,success_rate,collision_rate,timeout_rate,wall_collision_rate,window_collision_rate,progress_delta_mean,progress_reward_mean,risk_penalty_mean,wall_penalty_mean,center_penalty_mean,closed_window_penalty_mean,alignment_reward_mean,gap_alignment_reward_mean,average_action_norm,eval_success_rate,eval_collision_rate,eval_timeout_rate,eval_average_steps,loss,policy_loss,value_loss,entropy,approx_kl,old_approx_kl,clip_fraction,ppo_updates,ppo_evaluations,early_stop_epoch,advantage_mean,advantage_std,explained_variance,log_std_mean,std_mean
1,24576,C4F,19,43.93524707537369,0.05263157894736842,0.9473684210526315,0.0,0.0,0.9473684210526315,0.20091189607046545,0.2410942752845585,-3.219081633142195e-05,-0.0036582880303805713,-0.020967712550136644,0.0,0.2640101804006918,0.006073322495359724,0.6205392834708618,0.375,0.625,0.0,202.75,36.37038564682007,0.0012163414309422176,72.73833815256755,-0.7621228694915771,0.002569407234356428,0.0028992527950322255,0.052327473958333336,24.0,24.0,0.0,1.8507788181304932,8.51325511932373,0.5263209939002991,-1.7999999523162842,0.16529890894889832
2,28672,C4F,23,45.48084414592223,0.08695652173913043,0.9130434782608695,0.0,0.043478260869565216,0.8695652173913043,0.19900982370018028,0.23881178844021633,-3.258741347235627e-05,-0.0035074253397448657,-0.0206928149027749,0.0,0.2614585255308555,0.005894442203383346,0.6150191430806444,,,,,40.58756232261658,-0.0001504566753283143,81.17542473475139,-0.7621228694915771,0.0026658472312798645,0.0012016153335328756,0.055826822916666664,24.0,24.0,0.0,1.1479132175445557,9.116125106811523,0.5340633392333984,-1.7999999523162842,0.16529890894889832
3,32768,C4F,24,42.30335274106668,0.08333333333333333,0.9166666666666666,0.0,0.0,0.9166666666666666,0.20123807122581638,0.24148568547097965,-3.764655176928499e-05,-0.0035377691245324855,-0.020894242603544628,0.0,0.2657219336807657,0.007268348387710103,0.6255127964573148,,,,,39.19719839096069,0.0021902392618358135,78.39001592000325,-0.7621228694915771,0.004427037739030008,0.0053516838658348815,0.10237630208333333,24.0,24.0,0.0,1.1167030334472656,8.927002906799316,0.5882394313812256,-1.7999999523162842,0.16529890894889832
4,36864,C4F,24,29.715709044556974,0.08333333333333333,0.9166666666666666,0.0,0.16666666666666666,0.75,0.20089785166783258,0.2410774220013991,-2.622850808984367e-05,-0.0037934288262393896,-0.021035155071585907,0.0,0.264929317409883,0.005611412332473393,0.6242897956490197,,,,,44.047447681427,0.002546580624766648,88.0898027420044,-0.7621228694915771,0.005643681812216528,0.004987947882909793,0.12320963541666667,24.0,24.0,0.0,1.1402359008789062,9.573188781738281,0.5164100527763367,-1.7999999523162842,0.16529890894889832
5,40960,C4F,21,62.10690832119799,0.19047619047619047,0.8095238095238095,0.0,0.0,0.8095238095238095,0.19991451056557707,0.23989741267869247,-3.133795701432973e-05,-0.004342850708033063,-0.021914511793793286,0.0,0.26345181574060916,0.005622420562174357,0.6217251674061117,0.625,0.375,0.0,266.5,30.860682169596355,-0.000494635741536816,61.7223531405131,-0.7621228694915771,0.004801692401088076,0.005173293354649407,0.120849609375,24.0,24.0,0.0,2.3919320106506348,7.620177745819092,0.6660947799682617,-1.7999999523162842,0.16529890894889832
