section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw,local_u,local_v,plane_error,gate_margin,contains
sample,542,drone,13.543000,11.832976,-1.256519,3.047562,0.740656,-1.008689,0.748764,-0.495790,2.503017,-1.635132,-0.937435,,,,,
sample,543,drone,13.567988,11.851328,-1.280942,3.065761,0.728059,-0.945124,0.707181,-0.512550,2.584847,-1.693253,-0.914410,,,,,
sample,544,drone,13.592975,11.869360,-1.303751,3.082903,0.715042,-0.879514,0.664145,-0.529309,2.666676,-1.751373,-0.888180,,,,,
sample,545,drone,13.617962,11.887061,-1.324895,3.098951,0.701607,-0.811859,0.619658,-0.546069,2.748506,-1.809494,-0.858117,,,,,
sample,546,drone,13.642949,11.904422,-1.344323,3.113870,0.687753,-0.742159,0.573717,-0.562829,2.830335,-1.867615,-0.823429,,,,,
sample,547,drone,13.667936,11.921431,-1.361983,3.127623,0.673480,-0.670415,0.526325,-0.579588,2.912164,-1.925736,-0.783118,,,,,
sample,548,drone,13.692923,11.938079,-1.377826,3.140173,0.658788,-0.596626,0.477480,-0.596348,2.993994,-1.983857,-0.735924,,,,,
sample,549,drone,13.717910,11.954354,-1.391799,3.151484,0.643678,-0.520793,0.427183,-0.613108,3.075823,-2.041978,-0.680259,,,,,
sample,550,drone,13.742897,11.970246,-1.403852,3.161521,0.628149,-0.442915,0.375434,-0.629867,3.157652,-2.100099,-0.614148,,,,,
sample,551,drone,13.767884,11.985745,-1.413934,3.170246,0.612201,-0.362992,0.322233,-0.646627,3.239482,-2.158220,-0.535204,,,,,
sample,552,drone,13.792871,12.000840,-1.421992,3.177624,0.595834,-0.281024,0.267579,-0.663387,3.321311,-2.216340,-0.440710,,,,,
sample,553,drone,13.817858,12.015521,-1.427978,3.183618,0.579049,-0.197012,0.211473,-0.680146,3.403140,-2.274461,-0.327948,,,,,
sample,554,drone,13.842845,12.029778,-1.431838,3.188192,0.561844,-0.110955,0.153915,-0.536834,3.465170,-2.282515,-0.194975,,,,,
sample,555,drone,13.867833,12.043599,-1.433522,3.191310,0.552221,-0.023843,0.097406,0.186086,3.435978,-2.096672,-0.043150,,,,,
sample,556,drone,13.892820,12.057374,-1.433029,3.193060,0.571144,0.060755,0.049135,1.185051,3.314329,-1.786842,0.105976,,,,,
sample,557,drone,13.917807,12.072141,-1.430486,3.193766,0.611443,0.141788,0.008110,1.615011,3.204541,-1.617202,0.227863,,,,,
sample,558,drone,13.942794,12.087931,-1.425944,3.193465,0.651853,0.220899,-0.031683,1.596903,3.129949,-1.574651,0.326733,,,,,
sample,559,drone,13.967781,12.104717,-1.419447,3.192182,0.691247,0.298204,-0.070582,1.556240,3.057660,-1.538841,0.407280,,,,,
sample,560,drone,13.992768,12.122475,-1.411041,3.189938,0.729625,0.373703,-0.108585,1.515576,2.985372,-1.503030,0.473348,,,,,
sample,561,drone,14.017755,12.141179,-1.400772,3.186756,0.766986,0.447396,-0.145694,1.474913,2.913083,-1.467220,0.528062,,,,,
sample,562,drone,14.042742,12.160805,-1.388683,3.182657,0.803332,0.519282,-0.181909,1.434249,2.840795,-1.431409,0.573848,,,,,
sample,563,drone,14.067729,12.181325,-1.374821,3.177665,0.838662,0.589362,-0.217228,1.393585,2.768506,-1.395599,0.612563,,,,,
sample,564,drone,14.092716,12.202716,-1.359230,3.171801,0.872975,0.657636,-0.251652,1.352922,2.696218,-1.359788,0.645627,,,,,
sample,565,drone,14.117703,12.224952,-1.341956,3.165089,0.906273,0.724103,-0.285182,1.312258,2.623929,-1.323978,0.674125,,,,,
sample,566,drone,14.142691,12.248006,-1.323044,3.157550,0.938554,0.788765,-0.317817,1.271595,2.551641,-1.288168,0.698896,,,,,
sample,567,drone,14.167678,12.271855,-1.302538,3.149206,0.969820,0.851619,-0.349557,1.230931,2.479352,-1.252357,0.720595,,,,,
sample,568,drone,14.192665,12.296472,-1.280485,3.140081,1.000069,0.912668,-0.380403,1.190267,2.407064,-1.216547,0.739736,,,,,
sample,569,drone,14.217652,12.321833,-1.256928,3.130196,1.029302,0.971911,-0.410353,1.149604,2.334775,-1.180736,0.756727,,,,,
sample,570,drone,14.242639,12.347911,-1.231914,3.119574,1.057520,1.029347,-0.439409,1.108940,2.262487,-1.144926,0.771899,,,,,
sample,571,drone,14.267626,12.374681,-1.205488,3.108237,1.084721,1.084976,-0.467570,1.068277,2.190198,-1.109115,0.785516,,,,,
sample,572,drone,14.292613,12.402119,-1.177693,3.096207,1.110906,1.138800,-0.494836,1.027613,2.117910,-1.073305,0.797797,,,,,
sample,573,drone,14.317600,12.430198,-1.148577,3.083508,1.136075,1.190817,-0.521207,0.986950,2.045621,-1.037495,0.808920,,,,,
sample,574,drone,14.342587,12.458893,-1.118183,3.070160,1.160228,1.241028,-0.546684,0.946286,1.973333,-1.001684,0.819035,,,,,
sample,575,drone,14.367574,12.488179,-1.086558,3.056188,1.183365,1.289433,-0.571266,0.905622,1.901044,-0.965874,0.828266,,,,,
sample,576,drone,14.392561,12.518031,-1.053745,3.041612,1.205486,1.336031,-0.594953,0.864959,1.828756,-0.930063,0.836718,,,,,
sample,577,drone,14.417548,12.548422,-1.019791,3.026455,1.226590,1.380823,-0.617745,0.824295,1.756467,-0.894253,0.844481,,,,,
sample,578,drone,14.442536,12.579329,-0.984740,3.010741,1.246679,1.423809,-0.639642,0.783632,1.684179,-0.858442,0.851630,,,,,
sample,579,drone,14.467523,12.610724,-0.948637,2.994490,1.265752,1.464989,-0.660645,0.742968,1.611890,-0.822632,0.858230,,,,,
sample,580,drone,14.492510,12.642584,-0.911528,2.977725,1.283808,1.504362,-0.680753,0.702304,1.539602,-0.786822,0.864337,,,,,
sample,581,drone,14.517497,12.674881,-0.873458,2.960470,1.300849,1.541929,-0.699966,0.661641,1.467314,-0.751011,0.870000,,,,,
sample,582,drone,14.542484,12.707592,-0.834471,2.942745,1.316873,1.577690,-0.718284,0.620977,1.395025,-0.715201,0.875261,,,,,
sample,583,drone,14.567471,12.740691,-0.794614,2.924574,1.331882,1.611644,-0.735707,0.580314,1.322737,-0.679390,0.880157,,,,,
sample,584,drone,14.592458,12.774152,-0.753931,2.905979,1.345874,1.643793,-0.752236,0.539650,1.250448,-0.643580,0.884720,,,,,
sample,585,drone,14.617445,12.807950,-0.712467,2.886982,1.358850,1.674135,-0.767870,0.498987,1.178160,-0.607770,0.888978,,,,,
sample,586,drone,14.642432,12.842060,-0.670267,2.867605,1.370810,1.702670,-0.782609,0.458323,1.105871,-0.571959,0.892957,,,,,
sample,587,drone,14.667419,12.876455,-0.627377,2.847872,1.381754,1.729400,-0.796453,0.417659,1.033583,-0.536149,0.896678,,,,,
sample,588,drone,14.692406,12.911112,-0.583842,2.827803,1.391682,1.754323,-0.809402,0.376996,0.961294,-0.500338,0.900162,,,,,
sample,589,drone,14.717393,12.946003,-0.539706,2.807422,1.400594,1.777439,-0.821457,0.336332,0.889006,-0.464528,0.903425,,,,,
sample,590,drone,14.742381,12.981105,-0.495016,2.786752,1.408490,1.798750,-0.832617,0.295669,0.816717,-0.428717,0.906484,,,,,
sample,591,drone,14.767368,13.016391,-0.449815,2.765813,1.415370,1.818254,-0.842882,0.255005,0.744429,-0.392907,0.909351,,,,,
sample,592,drone,14.792355,13.051837,-0.404150,2.744629,1.421234,1.835952,-0.852252,0.214341,0.672140,-0.357097,0.912041,,,,,
sample,593,drone,14.817342,13.087416,-0.358065,2.723222,1.426082,1.851844,-0.860727,0.173678,0.599852,-0.321286,0.914563,,,,,
sample,594,drone,14.842329,13.123104,-0.311606,2.701615,1.429913,1.865929,-0.868308,0.133014,0.527563,-0.285476,0.916927,,,,,
sample,595,drone,14.867316,13.158875,-0.264817,2.679829,1.432729,1.878208,-0.874994,0.092351,0.455275,-0.249665,0.919143,,,,,
sample,596,drone,14.892303,13.194704,-0.217744,2.657888,1.434529,1.888681,-0.880785,0.051687,0.382986,-0.213855,0.921218,,,,,
sample,597,drone,14.917290,13.230565,-0.170432,2.635813,1.435312,1.897348,-0.885681,0.011024,0.310698,-0.178044,0.923159,,,,,
sample,598,drone,14.942277,13.266432,-0.122925,2.613627,1.435080,1.904208,-0.889682,-0.029640,0.238409,-0.142234,0.924972,,,,,
sample,599,drone,14.967264,13.302281,-0.075270,2.591352,1.433831,1.909262,-0.892789,-0.070304,0.166121,-0.106424,0.926664,,,,,
sample,600,drone,14.992251,13.338087,-0.027512,2.569010,1.431566,1.912510,-0.895001,-0.110967,0.093832,-0.070613,0.928238,,,,,
sample,601,drone,15.017239,13.373823,0.020306,2.546625,1.428285,1.913951,-0.896318,-0.151631,0.021544,-0.034803,0.929700,,,,,
sample,602,drone,15.042226,13.409464,0.068136,2.524218,1.423989,1.913586,-0.896740,-0.192294,-0.050745,0.001008,0.931052,,,,,
sample,603,drone,15.067213,13.444985,0.115936,2.501811,1.418676,1.911415,-0.896267,-0.232958,-0.123033,0.036818,0.932298,,,,,
sample,604,drone,15.092200,13.480361,0.163658,2.479428,1.412347,1.907438,-0.894900,-0.273622,-0.195321,0.072629,0.933441,,,,,
sample,605,drone,15.117187,13.515566,0.211258,2.457089,1.405002,1.901654,-0.892638,-0.314285,-0.267610,0.108439,0.934482,,,,,
sample,606,drone,15.142174,13.550575,0.258691,2.434819,1.396641,1.894064,-0.889481,-0.354949,-0.339898,0.144249,0.935423,,,,,
sample,607,drone,15.167161,13.585362,0.305913,2.412638,1.387263,1.884668,-0.885429,-0.395612,-0.412187,0.180060,0.936265,,,,,
sample,608,drone,15.192148,13.619902,0.352876,2.390570,1.376870,1.873466,-0.880482,-0.436276,-0.484475,0.215870,0.937009,,,,,
sample,609,drone,15.217135,13.654170,0.399537,2.368637,1.365461,1.860457,-0.874641,-0.476939,-0.556764,0.251681,0.937654,,,,,
sample,610,drone,15.242122,13.688140,0.445851,2.346861,1.353035,1.845642,-0.867905,-0.517603,-0.629052,0.287491,0.938201,,,,,
sample,611,drone,15.267109,13.721787,0.491772,2.325264,1.339594,1.829021,-0.860274,-0.558267,-0.701341,0.323302,0.938648,,,,,
sample,612,drone,15.292096,13.755085,0.537255,2.303869,1.325137,1.810593,-0.851748,-0.598930,-0.773629,0.359112,0.938993,,,,,
sample,613,drone,15.317084,13.788010,0.582255,2.282699,1.309663,1.790359,-0.842328,-0.639594,-0.845918,0.394922,0.939235,,,,,
sample,614,drone,15.342071,13.820535,0.626727,2.261775,1.293173,1.768319,-0.832012,-0.680257,-0.918206,0.430733,0.939370,,,,,
sample,615,drone,15.367058,13.852635,0.670625,2.241119,1.275668,1.744472,-0.820802,-0.720921,-0.990495,0.466543,0.939395,,,,,
sample,616,drone,15.392045,13.884285,0.713905,2.220756,1.257146,1.718820,-0.808697,-0.761585,-1.062783,0.502354,0.939305,,,,,
sample,617,drone,15.417032,13.915460,0.756522,2.200705,1.237608,1.691361,-0.795697,-0.802248,-1.135072,0.538164,0.939095,,,,,
sample,618,drone,15.442019,13.946134,0.798429,2.180991,1.217054,1.662096,-0.781803,-0.842912,-1.207360,0.573975,0.938758,,,,,
sample,619,drone,15.467006,13.976281,0.839583,2.161636,1.195484,1.631024,-0.767013,-0.883575,-1.279649,0.609785,0.938287,,,,,
sample,620,drone,15.491993,14.005877,0.879939,2.142660,1.172898,1.598146,-0.751329,-0.924239,-1.351937,0.645595,0.937671,,,,,
sample,621,drone,15.516980,14.034896,0.919449,2.124088,1.149296,1.563462,-0.734750,-0.964902,-1.424226,0.681406,0.936902,,,,,
sample,622,drone,15.541967,14.063312,0.958071,2.105942,1.124678,1.526972,-0.717277,-1.005566,-1.496514,0.717216,0.935964,,,,,
sample,623,drone,15.566954,14.091100,0.995759,2.088243,1.099044,1.488675,-0.698908,-1.046230,-1.568803,0.753027,0.934845,,,,,
sample,624,drone,15.591941,14.118236,1.032467,2.071015,1.072394,1.448572,-0.679645,-1.086893,-1.641091,0.788837,0.933525,,,,,
sample,625,drone,15.616929,14.144692,1.068150,2.054278,1.044727,1.406663,-0.659487,-1.127557,-1.713380,0.824647,0.931984,,,,,
sample,626,drone,15.641916,14.170445,1.102763,2.038057,1.016045,1.362947,-0.638434,-1.168220,-1.785668,0.860458,0.930197,,,,,
sample,627,drone,15.666903,14.195468,1.136262,2.022373,0.986346,1.317426,-0.616486,-1.208884,-1.857956,0.896268,0.928133,,,,,
sample,628,drone,15.691890,14.219737,1.168601,2.007249,0.955632,1.270097,-0.593643,-1.249548,-1.930245,0.932079,0.925756,,,,,
sample,629,drone,15.716877,14.243225,1.199734,1.992706,0.923901,1.220963,-0.569906,-1.290211,-2.002533,0.967889,0.923022,,,,,
sample,630,drone,15.741864,14.265908,1.229617,1.978768,0.891155,1.170023,-0.545274,-1.330875,-2.074822,1.003700,0.919877,,,,,
sample,631,drone,15.766851,14.287760,1.258205,1.965457,0.857392,1.117276,-0.519747,-1.371538,-2.147110,1.039510,0.916255,,,,,
sample,632,drone,15.791838,14.308756,1.285452,1.952794,0.822613,1.062722,-0.493325,-1.412202,-2.219399,1.075320,0.912072,,,,,
sample,633,drone,15.816825,14.328870,1.311314,1.940803,0.786818,1.006363,-0.466009,-1.452865,-2.291687,1.111131,0.907225,,,,,
sample,634,drone,15.841812,14.348076,1.335744,1.929506,0.750007,0.948197,-0.437797,-1.493529,-2.363976,1.146941,0.901578,,,,,
sample,635,drone,15.866799,14.366351,1.358699,1.918925,0.712180,0.888225,-0.408691,-1.534193,-2.436264,1.182752,0.894958,,,,,
sample,636,drone,15.891787,14.383667,1.380133,1.909082,0.673337,0.826447,-0.378690,-1.170976,-1.863342,0.904969,0.887133,,,,,
sample,637,drone,15.916774,14.400000,1.400000,1.900000,0.653662,0.795106,-0.363466,-0.787428,-1.254276,0.609281,0.882720,,,,,
