update,global_steps,stage,episodes,average_return,success_rate,collision_rate,timeout_rate,wall_collision_rate,window_collision_rate,progress_delta_mean,progress_reward_mean,risk_penalty_mean,wall_penalty_mean,closed_window_penalty_mean,alignment_reward_mean,average_action_norm,eval_success_rate,eval_collision_rate,eval_timeout_rate,eval_average_steps,loss,policy_loss,value_loss,entropy,approx_kl,old_approx_kl,clip_fraction,ppo_updates,ppo_evaluations,early_stop_epoch,advantage_mean,advantage_std,explained_variance,log_std_mean,std_mean
1,4096,C3S70,14,88.23678632923186,0.42857142857142855,0.5,0.07142857142857142,0.5,0.0,0.15861275242059492,0.1903353029047139,0.0,-0.008430749083219048,0.0,0.21548516887402797,0.5163038926243644,1.0,0.0,0.0,289.75,10.595327276932565,0.017138367322714704,21.156377842551784,-0.7621228694915771,0.06698368781240117,0.06746191192436718,0.44037828947368424,18.0,19.0,3.0,5.827031135559082,4.520647048950195,-0.040807127952575684,-1.7999999523162842,0.16529890894889832
2,8192,C3S70,10,125.28961194706744,0.8,0.2,0.0,0.2,0.0,0.1642210388672538,0.19706524664070457,0.0,-0.007516479470552733,0.0,0.21770840171665215,0.5177566676516108,,,,,15.42716246843338,0.02873121201992035,30.796862363815308,-0.7621228694915771,0.04296896766027203,0.04604523570742458,0.338623046875,15.0,16.0,2.0,5.757689476013184,3.5774874687194824,0.024309873580932617,-1.7999999523162842,0.16529890894889832
3,12288,C3S70,10,111.27438181344704,0.7,0.3,0.0,0.3,0.0,0.15015528770163655,0.18018634524196386,0.0,-0.007712232352416796,0.0,0.19972039296099242,0.4812636233368721,,,,,15.134563684463501,0.010127400957571808,30.248872697353363,-0.7621228694915771,0.032180936128497706,0.03350927442261309,0.3253173828125,32.0,32.0,0.0,4.52257776260376,3.685476303100586,0.007069528102874756,-1.7999999523162842,0.16529890894889832
4,16384,C3S70,11,89.64914792197133,0.45454545454545453,0.5454545454545454,0.0,0.5454545454545454,0.0,0.1517130141146481,0.1820556169375777,0.0,-0.007537870330316382,0.0,0.20157988394176984,0.48261517845958224,,,,,15.443717986345291,-0.002270849421620369,30.891977787017822,-0.7621228694915771,0.009615451635909267,0.009198893923894502,0.1334228515625,32.0,32.0,0.0,3.851552963256836,4.273348331451416,0.00017333030700683594,-1.7999999523162842,0.16529890894889832
5,20480,C3S70,11,100.85332207599645,0.7272727272727273,0.2727272727272727,0.0,0.2727272727272727,0.0,0.1515189547499176,0.18182274569990114,0.0,-0.008246901730410965,0.0,0.2035669992412636,0.4878681842010337,1.0,0.0,0.0,257.0,15.565933495759964,0.0006406574393622577,31.130585610866547,-0.7621228694915771,0.01991268891015352,0.02251717336821457,0.22607421875,32.0,32.0,0.0,4.349967002868652,3.817023992538452,1.8477439880371094e-05,-1.7999999523162842,0.16529890894889832
