update,global_steps,stage,episodes,average_return,success_rate,collision_rate,timeout_rate,wall_collision_rate,window_collision_rate,progress_delta_mean,progress_reward_mean,risk_penalty_mean,wall_penalty_mean,center_penalty_mean,closed_window_penalty_mean,alignment_reward_mean,gap_alignment_reward_mean,average_action_norm,eval_success_rate,eval_collision_rate,eval_timeout_rate,eval_average_steps,loss,policy_loss,value_loss,entropy,approx_kl,old_approx_kl,clip_fraction,ppo_updates,ppo_evaluations,early_stop_epoch,advantage_mean,advantage_std,explained_variance,log_std_mean,std_mean
1,4096,C4E,25,36.768967294753445,0.12,0.88,0.0,0.08,0.8,0.2003217911988031,0.24038614943856373,-2.808867940620985e-05,-0.003437859133529026,-0.020671213776959123,0.0,0.2666561923652353,0.006757757140600307,0.6262419124168446,0.5,0.5,0.0,200.375,47.927051067352295,0.0037893487218146524,95.84652264912923,-0.7621228694915771,0.007564490440320999,0.007206000938216069,0.17073567708333334,24.0,24.0,0.0,1.2489734888076782,10.022193908691406,0.4202107787132263,-1.7999999523162842,0.16529890894889832
2,8192,C4E,21,54.11319251765065,0.09523809523809523,0.9047619047619048,0.0,0.047619047619047616,0.8571428571428571,0.20305681676836684,0.24366818012204022,-3.693119328818284e-05,-0.003525902103015599,-0.020077672702300334,0.0,0.2684417511334687,0.005431744346813144,0.6301775043993985,,,,,44.22920068105062,0.0044989481490726275,88.44940344492595,-0.7621228694915771,0.006521568274668728,0.005784445046932281,0.15787760416666666,24.0,24.0,0.0,2.4116051197052,9.395145416259766,0.4638684391975403,-1.7999999523162842,0.16529890894889832
3,12288,C4E,21,54.54766335784492,0.19047619047619047,0.8095238095238095,0.0,0.0,0.8095238095238095,0.2018527735490352,0.24222332825884224,-2.795516767946537e-05,-0.0030294005873353364,-0.01969921537443952,0.0,0.2680611713176404,0.005631756926040611,0.6283635743056948,,,,,35.791394551595054,0.001805550748637567,71.57917801539104,-0.7621228694915771,0.007158463190232093,0.008628818601816116,0.16341145833333334,24.0,24.0,0.0,2.4847774505615234,8.239870071411133,0.576889157295227,-1.7999999523162842,0.16529890894889832
4,16384,C4E,19,56.929742669344584,0.15789473684210525,0.8421052631578947,0.0,0.05263157894736842,0.7894736842105263,0.20247977977851406,0.24297573573421688,-3.497348052769666e-05,-0.0027287609410274983,-0.01932979536349194,0.0,0.2695579504484613,0.005335681965992548,0.6309035170884272,,,,,44.44030427932739,-0.0013765355882545312,88.88336118062337,-0.7621228694915771,0.00441954069356143,0.0055401590701270225,0.10400390625,24.0,24.0,0.0,2.8585925102233887,9.169112205505371,0.44656187295913696,-1.7999999523162842,0.16529890894889832
5,20480,C4E,16,87.92207597723912,0.4375,0.5625,0.0,0.0,0.5625,0.20077058524475433,0.2409247022937052,-2.665149525273591e-05,-0.003238705677643401,-0.019972296258229112,0.0,0.268558538688967,0.0036458696228602733,0.6289845794617577,0.625,0.375,0.0,249.25,30.381064653396606,0.0036618655819135406,60.75480604171753,-0.7621228694915771,0.005929264384273362,0.005591179437033134,0.13875325520833334,24.0,24.0,0.0,4.218255996704102,6.834176540374756,0.5604573488235474,-1.7999999523162842,0.16529890894889832
