update,global_steps,stage,episodes,average_return,success_rate,collision_rate,timeout_rate,wall_collision_rate,window_collision_rate,progress_delta_mean,progress_reward_mean,risk_penalty_mean,wall_penalty_mean,center_penalty_mean,closed_window_penalty_mean,alignment_reward_mean,gap_alignment_reward_mean,average_action_norm,eval_success_rate,eval_collision_rate,eval_timeout_rate,eval_average_steps,loss,policy_loss,value_loss,entropy,approx_kl,old_approx_kl,clip_fraction,ppo_updates,ppo_evaluations,early_stop_epoch,advantage_mean,advantage_std,explained_variance,log_std_mean,std_mean
1,4096,C4E0,16,79.76828427768442,0.4375,0.5625,0.0,0.0625,0.5,0.19726979345432483,0.2367237521451898,-1.4492857648292555e-05,-0.005099248682089439,-0.023176643911720023,0.0,0.26149869349531085,0.0023712885722352597,0.6169518873115294,0.5,0.5,0.0,194.75,37.15482521057129,0.0019950740970671177,74.30566024780273,-0.7621228694915771,0.015322050618124194,0.019850293509080075,0.27783203125,3.0,4.0,1.0,4.305576801300049,8.214089393615723,0.2318791151046753,-1.7999999523162842,0.16529890894889832
2,8192,C4E0,15,98.75570052743623,0.4,0.6,0.0,0.0,0.6,0.1974920371430926,0.23699044457171115,-1.9898792510502967e-05,-0.0037713367433112573,-0.021252532583921496,0.0,0.2617066847367824,0.00364681175563189,0.6153158128163341,,,,,37.76181602478027,0.013022051991096564,75.49758802141461,-0.7621228694915771,0.015673078056092242,0.018237657387674387,0.24330357142857142,6.0,7.0,1.0,4.361078262329102,8.381924629211426,0.2062927484512329,-1.7999999523162842,0.16529890894889832
3,12288,C4E0,16,76.93885116696262,0.3125,0.6875,0.0,0.0625,0.625,0.19606056320481002,0.23527267584577202,-1.4277141512138766e-05,-0.0028249313578130276,-0.01931053919455735,0.0,0.26367487562556563,0.003966488029286962,0.6180507419094283,,,,,37.721688747406006,0.009046210422335813,75.42528486251831,-0.7621228694915771,0.014436877412663307,0.016731766724357538,0.2823079427083333,24.0,24.0,0.0,3.2447009086608887,8.460747718811035,0.13800925016403198,-1.7999999523162842,0.16529890894889832
4,16384,C4E0,17,74.83692223839131,0.29411764705882354,0.7058823529411765,0.0,0.0,0.7058823529411765,0.19610045064473525,0.2353205407736823,-2.0280392040149302e-05,-0.002973183943396193,-0.019224091484275053,0.0,0.26426672348979996,0.004485102116712365,0.6191229253945494,,,,,33.512967109680176,0.0009433811743898938,67.02404737472534,-0.7621228694915771,0.0055800140495800106,0.004725978683078817,0.13330078125,24.0,24.0,0.0,3.095874309539795,7.87967586517334,0.3905757665634155,-1.7999999523162842,0.16529890894889832
5,20480,C4E0,16,95.47557986803483,0.5,0.5,0.0,0.0,0.5,0.19221164131704427,0.23065396958045312,-1.43235846189782e-05,-0.003124750829978067,-0.019817103833547667,0.0,0.2577953343765387,0.002843496085519053,0.6056614936403548,0.75,0.25,0.0,292.75,26.405924320220947,0.0023333264204363027,52.80718167622884,-0.7621228694915771,0.005971793928135109,0.005553850006738988,0.13004557291666666,24.0,24.0,0.0,3.968219757080078,6.296163558959961,0.5344254970550537,-1.7999999523162842,0.16529890894889832
