section,index,name,chart_id,t,x,y,z,vx,vy,vz,ax,ay,az,yaw,local_u,local_v,plane_error,boundary_margin,chart_contains,contains
crossing,1,G6,11,7.882967,12.008443,3.503977,2.849517,,,,,,,,-0.183050,-0.022037,0.000000000,0.419241306,True,True
crossing,2,G1,7,13.820588,2.375594,3.281251,3.298743,,,,,,,,-0.032456,0.386724,0.000000000,0.525579719,True,True
crossing,3,G2,0,16.724328,3.548931,-1.136229,3.144764,,,,,,,,0.778238,0.134757,0.000000000,0.167130687,True,True
crossing,4,G3,10,19.338928,5.570249,1.607196,2.933604,,,,,,,,-0.502506,0.269775,0.000000000,0.180168723,True,True
crossing,5,G5,3,21.619154,9.531457,0.282715,2.494733,,,,,,,,0.398454,0.378707,0.000000000,0.110041441,True,True
crossing,6,G4,0,23.435726,7.873538,-0.897987,1.355311,,,,,,,,0.187262,-0.392184,0.000000000,0.141239313,True,True
sample,0,drone,,0.000000,0.000000,-1.000000,1.200000,0.846693,0.317141,0.116081,0.352621,0.115304,0.039574,0.358388,,,,,,
sample,1,drone,,0.024992,0.021161,-0.992074,1.202901,0.855505,0.320022,0.117070,0.527656,0.172560,0.059229,0.357958,,,,,,
sample,2,drone,,0.049985,0.042762,-0.984004,1.205852,0.873067,0.325766,0.119042,0.700140,0.229021,0.078618,0.357128,,,,,,
sample,3,drone,,0.074977,0.064801,-0.975791,1.208851,0.890502,0.331470,0.121000,0.695038,0.227433,0.078088,0.356338,,,,,,
sample,4,drone,,0.099970,0.087274,-0.967435,1.211900,0.907809,0.337134,0.122945,0.689936,0.225845,0.077557,0.355585,,,,,,
sample,5,drone,,0.124962,0.110178,-0.958939,1.214997,0.924988,0.342759,0.124877,0.684833,0.224257,0.077026,0.354868,,,,,,
sample,6,drone,,0.149954,0.133509,-0.950303,1.218142,0.942040,0.348343,0.126795,0.679731,0.222669,0.076496,0.354183,,,,,,
sample,7,drone,,0.174947,0.157265,-0.941527,1.221335,0.958964,0.353889,0.128700,0.674629,0.221080,0.075965,0.353528,,,,,,
sample,8,drone,,0.199939,0.181443,-0.932614,1.224575,0.975761,0.359394,0.130592,0.669527,0.219492,0.075434,0.352903,,,,,,
sample,9,drone,,0.224932,0.206039,-0.923563,1.227862,0.992431,0.364860,0.132471,0.664425,0.217904,0.074904,0.352305,,,,,,
sample,10,drone,,0.249924,0.231049,-0.914376,1.231196,1.008972,0.370286,0.134336,0.659323,0.216316,0.074373,0.351733,,,,,,
sample,11,drone,,0.274916,0.256472,-0.905054,1.234577,1.025387,0.375672,0.136189,0.654221,0.214728,0.073843,0.351185,,,,,,
sample,12,drone,,0.299909,0.282303,-0.895598,1.238004,1.041674,0.381019,0.138027,0.649119,0.213140,0.073312,0.350659,,,,,,
sample,13,drone,,0.324901,0.308540,-0.886009,1.241476,1.057833,0.386326,0.139853,0.644017,0.211552,0.072781,0.350156,,,,,,
sample,14,drone,,0.349894,0.335179,-0.876288,1.244994,1.073865,0.391594,0.141665,0.638915,0.209964,0.072251,0.349673,,,,,,
sample,15,drone,,0.374886,0.362217,-0.866435,1.248557,1.089769,0.396821,0.143465,0.633813,0.208376,0.071720,0.349210,,,,,,
sample,16,drone,,0.399879,0.389651,-0.856453,1.252165,1.105546,0.402009,0.145250,0.628711,0.206788,0.071189,0.348765,,,,,,
sample,17,drone,,0.424871,0.417477,-0.846341,1.255818,1.121195,0.407158,0.147023,0.623608,0.205200,0.070659,0.348338,,,,,,
sample,18,drone,,0.449863,0.445693,-0.836101,1.259514,1.136717,0.412266,0.148782,0.618506,0.203612,0.070128,0.347927,,,,,,
sample,19,drone,,0.474856,0.474296,-0.825734,1.263255,1.152111,0.417335,0.150528,0.613404,0.202024,0.069598,0.347533,,,,,,
sample,20,drone,,0.499848,0.503281,-0.815241,1.267038,1.167377,0.422364,0.152261,0.608302,0.200436,0.069067,0.347154,,,,,,
sample,21,drone,,0.524841,0.532647,-0.804622,1.270865,1.182517,0.427354,0.153981,0.603200,0.198848,0.068536,0.346789,,,,,,
sample,22,drone,,0.549833,0.562389,-0.793879,1.274735,1.197528,0.432304,0.155687,0.598098,0.197260,0.068006,0.346438,,,,,,
sample,23,drone,,0.574825,0.592505,-0.783013,1.278647,1.212412,0.437214,0.157380,0.592996,0.195672,0.067475,0.346100,,,,,,
sample,24,drone,,0.599818,0.622991,-0.772025,1.282602,1.227169,0.442084,0.159060,0.587894,0.194084,0.066944,0.345774,,,,,,
sample,25,drone,,0.624810,0.653845,-0.760916,1.286598,1.241798,0.446915,0.160726,0.582792,0.192496,0.066414,0.345461,,,,,,
sample,26,drone,,0.649803,0.685062,-0.749686,1.290636,1.256300,0.451706,0.162379,0.577690,0.190907,0.065883,0.345160,,,,,,
sample,27,drone,,0.674795,0.716641,-0.738337,1.294714,1.270674,0.456457,0.164019,0.572588,0.189319,0.065353,0.344869,,,,,,
sample,28,drone,,0.699787,0.748577,-0.726870,1.298834,1.284920,0.461169,0.165646,0.567485,0.187731,0.064822,0.344589,,,,,,
sample,29,drone,,0.724780,0.780867,-0.715286,1.302994,1.299040,0.465841,0.167259,0.562383,0.186143,0.064291,0.344319,,,,,,
sample,30,drone,,0.749772,0.813509,-0.703585,1.307194,1.313031,0.470473,0.168859,0.557281,0.184555,0.063761,0.344060,,,,,,
sample,31,drone,,0.774765,0.846499,-0.691770,1.311435,1.326895,0.475066,0.170446,0.552179,0.182967,0.063230,0.343809,,,,,,
sample,32,drone,,0.799757,0.879834,-0.679839,1.315714,1.340632,0.479619,0.172020,0.547077,0.181379,0.062699,0.343568,,,,,,
sample,33,drone,,0.824749,0.913510,-0.667796,1.320033,1.354241,0.484132,0.173580,0.541975,0.179791,0.062169,0.343335,,,,,,
sample,34,drone,,0.849742,0.947525,-0.655640,1.324391,1.367722,0.488606,0.175127,0.536873,0.178203,0.061638,0.343111,,,,,,
sample,35,drone,,0.874734,0.981875,-0.643373,1.328787,1.381076,0.493040,0.176661,0.531771,0.176615,0.061108,0.342894,,,,,,
sample,36,drone,,0.899727,1.016558,-0.630996,1.333221,1.394303,0.497434,0.178182,0.526669,0.175027,0.060577,0.342686,,,,,,
sample,37,drone,,0.924719,1.051569,-0.618509,1.337693,1.407402,0.501788,0.179689,0.521567,0.173439,0.060046,0.342485,,,,,,
sample,38,drone,,0.949711,1.086907,-0.605914,1.342203,1.420373,0.506103,0.181183,0.516465,0.171851,0.059516,0.342291,,,,,,
sample,39,drone,,0.974704,1.122567,-0.593211,1.346749,1.433217,0.510378,0.182664,0.511363,0.170263,0.058985,0.342105,,,,,,
sample,40,drone,,0.999696,1.158546,-0.580403,1.351333,1.445933,0.514614,0.184132,0.506260,0.168675,0.058454,0.341925,,,,,,
sample,41,drone,,1.024689,1.194841,-0.567488,1.355953,1.458522,0.518810,0.185586,0.501158,0.167087,0.057924,0.341752,,,,,,
sample,42,drone,,1.049681,1.231450,-0.554470,1.360610,1.470984,0.522966,0.187027,0.496056,0.165499,0.057393,0.341585,,,,,,
sample,43,drone,,1.074673,1.268368,-0.541348,1.365302,1.483318,0.527082,0.188455,0.490954,0.163911,0.056862,0.341424,,,,,,
sample,44,drone,,1.099666,1.305593,-0.528124,1.370029,1.495524,0.531159,0.189869,0.485852,0.162322,0.056332,0.341269,,,,,,
sample,45,drone,,1.124658,1.343122,-0.514798,1.374792,1.507603,0.535196,0.191270,0.480750,0.160734,0.055801,0.341120,,,,,,
sample,46,drone,,1.149651,1.380950,-0.501372,1.379590,1.519554,0.539193,0.192658,0.475648,0.159146,0.055271,0.340977,,,,,,
sample,47,drone,,1.174643,1.419076,-0.487847,1.384422,1.531378,0.543151,0.194033,0.470546,0.157558,0.054740,0.340839,,,,,,
sample,48,drone,,1.199636,1.457496,-0.474223,1.389289,1.543074,0.547068,0.195395,0.465444,0.155970,0.054209,0.340706,,,,,,
sample,49,drone,,1.224628,1.496206,-0.460502,1.394189,1.554643,0.550947,0.196743,0.460342,0.154382,0.053679,0.340578,,,,,,
