section,index,name,chart_id,t,x,y,z,vx,vy,vz,ax,ay,az,yaw,local_u,local_v,plane_error,boundary_margin,chart_contains,contains
crossing,1,G5,3,5.447413,10.406378,-2.868399,3.036621,,,,,,,,0.448891,0.255814,0.000000000,0.178575693,True,True
crossing,2,G4,3,8.558844,8.528678,1.987663,1.453979,,,,,,,,-0.406253,0.419381,0.000000000,0.172427518,True,True
crossing,3,G3,12,10.441460,6.142162,1.061667,1.870259,,,,,,,,-0.332485,-0.097361,0.000000000,0.224896276,True,True
crossing,4,G6,8,13.769814,11.600601,2.717116,2.603119,,,,,,,,-0.120383,0.304107,0.000000000,0.196878212,True,True
crossing,5,G1,4,19.208127,2.267379,-0.964692,1.683798,,,,,,,,0.362767,0.647663,0.000000000,0.185250972,True,True
crossing,6,G2,4,21.302245,3.611173,1.928132,3.063677,,,,,,,,-0.663565,0.021985,0.000000000,0.144829545,True,True
sample,0,drone,,0.000000,0.000000,-1.000000,1.200000,1.064779,-0.192501,0.188290,0.560079,-0.153133,0.113406,-0.178858,,,,,,
sample,1,drone,,0.024999,0.026619,-1.004812,1.204707,1.078781,-0.196329,0.191125,0.837311,-0.228828,0.169511,-0.180021,,,,,,
sample,2,drone,,0.049999,0.053938,-1.009816,1.209556,1.106644,-0.203942,0.196765,1.108927,-0.302781,0.224423,-0.182244,,,,,,
sample,3,drone,,0.074998,0.081950,-1.015009,1.214545,1.134226,-0.211468,0.202346,1.097696,-0.299297,0.222034,-0.184326,,,,,,
sample,4,drone,,0.099998,0.110648,-1.020389,1.219673,1.161527,-0.218906,0.207867,1.086464,-0.295812,0.219645,-0.186279,,,,,,
sample,5,drone,,0.124997,0.140025,-1.025954,1.224938,1.188548,-0.226258,0.213328,1.075233,-0.292328,0.217257,-0.188114,,,,,,
sample,6,drone,,0.149997,0.170074,-1.031702,1.230339,1.215288,-0.233523,0.218730,1.064002,-0.288844,0.214868,-0.189840,,,,,,
sample,7,drone,,0.174996,0.200788,-1.037630,1.235875,1.241747,-0.240700,0.224071,1.052771,-0.285359,0.212479,-0.191465,,,,,,
sample,8,drone,,0.199996,0.232160,-1.043737,1.241543,1.267925,-0.247790,0.229353,1.041539,-0.281875,0.210091,-0.192997,,,,,,
sample,9,drone,,0.224995,0.264183,-1.050019,1.247342,1.293823,-0.254793,0.234576,1.030308,-0.278391,0.207702,-0.194443,,,,,,
sample,10,drone,,0.249995,0.296850,-1.056476,1.253271,1.319439,-0.261709,0.239738,1.019077,-0.274906,0.205313,-0.195808,,,,,,
sample,11,drone,,0.274994,0.330153,-1.063105,1.259329,1.344775,-0.268538,0.244841,1.007845,-0.271422,0.202925,-0.197098,,,,,,
sample,12,drone,,0.299993,0.364087,-1.069903,1.265513,1.369831,-0.275280,0.249884,0.996614,-0.267938,0.200536,-0.198318,,,,,,
sample,13,drone,,0.324993,0.398643,-1.076868,1.271823,1.394605,-0.281935,0.254868,0.985383,-0.264453,0.198147,-0.199473,,,,,,
sample,14,drone,,0.349992,0.433816,-1.083999,1.278256,1.419099,-0.288503,0.259791,0.974151,-0.260969,0.195759,-0.200567,,,,,,
sample,15,drone,,0.374992,0.469597,-1.091293,1.284812,1.443311,-0.294983,0.264655,0.962920,-0.257484,0.193370,-0.201603,,,,,,
sample,16,drone,,0.399991,0.505980,-1.098748,1.291489,1.467244,-0.301377,0.269460,0.951689,-0.254000,0.190982,-0.202586,,,,,,
sample,17,drone,,0.424991,0.542957,-1.106362,1.298285,1.490895,-0.307683,0.274204,0.940458,-0.250516,0.188593,-0.203517,,,,,,
sample,18,drone,,0.449990,0.580523,-1.114132,1.305198,1.514265,-0.313902,0.278889,0.929226,-0.247031,0.186204,-0.204402,,,,,,
