section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G2,3.750001,4.394624,-1.007659,1.420755,,,,,,
crossing,2,G4,7.000002,7.440960,1.660094,1.827416,,,,,,
crossing,3,G6,11.500003,12.040856,-2.760557,2.184081,,,,,,
crossing,4,G3,16.250003,6.363925,-1.285083,1.422013,,,,,,
crossing,5,G5,20.000004,9.862868,1.256275,1.944620,,,,,,
crossing,6,G1,26.250005,2.118523,2.847248,1.942662,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.000515,-0.000001,0.000026,0.061008,-0.000106,0.003065,-0.001743
sample,1,drone,0.024982,0.000013,-1.000000,1.200001,0.002039,-0.000004,0.000102,0.120888,-0.000211,0.006073,-0.001743
sample,2,drone,0.049964,0.000102,-1.000000,1.200005,0.006555,-0.000011,0.000329,0.238306,-0.000415,0.011971,-0.001743
sample,3,drone,0.074945,0.000340,-1.000001,1.200017,0.013946,-0.000024,0.000701,0.350968,-0.000612,0.017630,-0.001743
sample,4,drone,0.099927,0.000799,-1.000001,1.200040,0.024091,-0.000042,0.001210,0.458837,-0.000800,0.023049,-0.001743
sample,5,drone,0.124909,0.001544,-1.000003,1.200078,0.036871,-0.000064,0.001852,0.561979,-0.000979,0.028230,-0.001743
sample,6,drone,0.149891,0.002641,-1.000005,1.200133,0.052169,-0.000091,0.002621,0.660461,-0.001151,0.033177,-0.001743
sample,7,drone,0.174872,0.004151,-1.000007,1.200208,0.069870,-0.000122,0.003510,0.754350,-0.001315,0.037893,-0.001743
sample,8,drone,0.199854,0.006132,-1.000011,1.200308,0.089859,-0.000157,0.004514,0.843711,-0.001470,0.042382,-0.001743
sample,9,drone,0.224836,0.008640,-1.000015,1.200434,0.112024,-0.000195,0.005627,0.928611,-0.001618,0.046647,-0.001743
sample,10,drone,0.249818,0.011729,-1.000020,1.200589,0.136256,-0.000237,0.006845,1.009118,-0.001759,0.050691,-0.001743
sample,11,drone,0.274799,0.015448,-1.000027,1.200776,0.162444,-0.000283,0.008160,1.085297,-0.001891,0.054518,-0.001743
sample,12,drone,0.299781,0.019845,-1.000035,1.200997,0.190481,-0.000332,0.009568,1.157215,-0.002017,0.058130,-0.001743
sample,13,drone,0.324763,0.024965,-1.000044,1.201254,0.220262,-0.000384,0.011064,1.224938,-0.002135,0.061532,-0.001743
sample,14,drone,0.349745,0.030850,-1.000054,1.201550,0.251683,-0.000439,0.012643,1.288533,-0.002246,0.064727,-0.001743
sample,15,drone,0.374727,0.037540,-1.000065,1.201886,0.284642,-0.000496,0.014298,1.348067,-0.002349,0.067717,-0.001743
sample,16,drone,0.399708,0.045072,-1.000079,1.202264,0.319037,-0.000556,0.016026,1.403606,-0.002446,0.070507,-0.001743
sample,17,drone,0.424690,0.053480,-1.000093,1.202686,0.354771,-0.000618,0.017821,1.455216,-0.002536,0.073100,-0.001743
