section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G3,4.270161,5.496730,-2.964299,1.036647,,,,,,
crossing,2,G2,7.151356,3.917832,0.333906,2.535547,,,,,,
crossing,3,G4,10.294101,8.105355,-0.231852,1.677894,,,,,,
crossing,4,G1,14.980630,1.922688,-0.506435,2.547305,,,,,,
crossing,5,G6,22.820079,11.890849,3.481248,2.131500,,,,,,
crossing,6,G5,24.943115,10.268525,1.653867,1.369681,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.000437,-0.000156,-0.000013,0.051835,-0.018524,-0.001540,-0.343214
sample,1,drone,0.024985,0.000011,-1.000004,1.200000,0.001732,-0.000619,-0.000051,0.102830,-0.036747,-0.003056,-0.343214
sample,2,drone,0.049969,0.000087,-1.000031,1.199997,0.005575,-0.001992,-0.000166,0.203072,-0.072569,-0.006035,-0.343214
sample,3,drone,0.074954,0.000289,-1.000103,1.199991,0.011879,-0.004245,-0.000353,0.299763,-0.107123,-0.008908,-0.343215
sample,4,drone,0.099939,0.000680,-1.000243,1.199980,0.020554,-0.007345,-0.000611,0.392870,-0.140395,-0.011675,-0.343215
sample,5,drone,0.124923,0.001317,-1.000470,1.199961,0.031511,-0.011261,-0.000936,0.482435,-0.172402,-0.014337,-0.343215
sample,6,drone,0.149908,0.002255,-1.000806,1.199933,0.044661,-0.015960,-0.001327,0.568502,-0.203159,-0.016895,-0.343215
sample,7,drone,0.174892,0.003548,-1.001268,1.199895,0.059918,-0.021412,-0.001781,0.651115,-0.232681,-0.019350,-0.343215
sample,8,drone,0.199877,0.005249,-1.001876,1.199844,0.077197,-0.027587,-0.002294,0.730317,-0.260985,-0.021704,-0.343215
sample,9,drone,0.224862,0.007406,-1.002646,1.199780,0.096412,-0.034453,-0.002865,0.806152,-0.288085,-0.023957,-0.343215
sample,10,drone,0.249846,0.010066,-1.003597,1.199701,0.117480,-0.041982,-0.003491,0.878663,-0.313997,-0.026112,-0.343215
sample,11,drone,0.274831,0.013276,-1.004744,1.199605,0.140318,-0.050144,-0.004170,0.947894,-0.338737,-0.028170,-0.343215
sample,12,drone,0.299816,0.017078,-1.006103,1.199492,0.164845,-0.058909,-0.004899,1.013888,-0.362321,-0.030131,-0.343215
sample,13,drone,0.324800,0.021513,-1.007688,1.199361,0.190981,-0.068249,-0.005676,1.076688,-0.384763,-0.031997,-0.343215
sample,14,drone,0.349785,0.026621,-1.009513,1.199209,0.218646,-0.078135,-0.006498,1.136338,-0.406079,-0.033770,-0.343215
sample,15,drone,0.374769,0.032439,-1.011592,1.199036,0.247763,-0.088540,-0.007363,1.192882,-0.426286,-0.035450,-0.343215
sample,16,drone,0.399754,0.039002,-1.013938,1.198841,0.278254,-0.099436,-0.008269,1.246363,-0.445398,-0.037040,-0.343215
sample,17,drone,0.424739,0.046343,-1.016561,1.198623,0.310043,-0.110796,-0.009214,1.296824,-0.463430,-0.038539,-0.343215
sample,18,drone,0.449723,0.054494,-1.019474,1.198381,0.343055,-0.122593,-0.010195,1.344309,-0.480399,-0.039951,-0.343215
sample,19,drone,0.474708,0.063485,-1.022687,1.198113,0.377217,-0.134801,-0.011210,1.388862,-0.496321,-0.041275,-0.343215
sample,20,drone,0.499693,0.073344,-1.026210,1.197820,0.412456,-0.147394,-0.012257,1.430525,-0.511209,-0.042513,-0.343215
sample,21,drone,0.524677,0.084095,-1.030052,1.197501,0.448699,-0.160346,-0.013335,1.469343,-0.525081,-0.043666,-0.343215
sample,22,drone,0.549662,0.095765,-1.034222,1.197154,0.485878,-0.173632,-0.014439,1.505359,-0.537952,-0.044737,-0.343215
sample,23,drone,0.574646,0.108374,-1.038728,1.196779,0.523921,-0.187227,-0.015570,1.538616,-0.549836,-0.045725,-0.343215
sample,24,drone,0.599631,0.121945,-1.043578,1.196376,0.562761,-0.201107,-0.016724,1.569157,-0.560751,-0.046633,-0.343215
sample,25,drone,0.624616,0.136495,-1.048778,1.195944,0.602331,-0.215248,-0.017900,1.597027,-0.570710,-0.047461,-0.343215
sample,26,drone,0.649600,0.152043,-1.054334,1.195482,0.642563,-0.229625,-0.019096,1.622269,-0.579730,-0.048211,-0.343215
sample,27,drone,0.674585,0.168603,-1.060252,1.194989,0.683394,-0.244216,-0.020309,1.644925,-0.587827,-0.048884,-0.343215
sample,28,drone,0.699570,0.186191,-1.066537,1.194467,0.724759,-0.258998,-0.021539,1.665041,-0.595015,-0.049482,-0.343215
sample,29,drone,0.724554,0.204819,-1.073194,1.193913,0.766595,-0.273949,-0.022782,1.682658,-0.601311,-0.050006,-0.343215
sample,30,drone,0.749539,0.224498,-1.080226,1.193328,0.808840,-0.289045,-0.024037,1.697822,-0.606730,-0.050456,-0.343215
sample,31,drone,0.774523,0.245236,-1.087637,1.192712,0.851434,-0.304267,-0.025303,1.710574,-0.611287,-0.050835,-0.343215
sample,32,drone,0.799508,0.267043,-1.095430,1.192064,0.894316,-0.319591,-0.026578,1.720959,-0.614998,-0.051144,-0.343215
sample,33,drone,0.824493,0.289925,-1.103607,1.191384,0.937429,-0.334997,-0.027859,1.729020,-0.617879,-0.051383,-0.343215
sample,34,drone,0.849477,0.313886,-1.112169,1.190672,0.980714,-0.350466,-0.029145,1.734800,-0.619944,-0.051555,-0.343215
sample,35,drone,0.874462,0.338930,-1.121119,1.189928,1.024115,-0.365976,-0.030435,1.738344,-0.621211,-0.051661,-0.343215
sample,36,drone,0.899447,0.365060,-1.130457,1.189151,1.067578,-0.381507,-0.031727,1.739693,-0.621693,-0.051701,-0.343215
sample,37,drone,0.924431,0.392276,-1.140183,1.188342,1.111047,-0.397041,-0.033018,1.738893,-0.621407,-0.051677,-0.343215
sample,38,drone,0.949416,0.420578,-1.150297,1.187501,1.154469,-0.412558,-0.034309,1.735986,-0.620368,-0.051591,-0.343215
sample,39,drone,0.974400,0.449964,-1.160798,1.186628,1.197793,-0.428041,-0.035596,1.731017,-0.618592,-0.051443,-0.343215
sample,40,drone,0.999385,0.480431,-1.171686,1.185722,1.240967,-0.443469,-0.036879,1.724027,-0.616094,-0.051235,-0.343215
sample,41,drone,1.024370,0.511974,-1.182958,1.184785,1.283941,-0.458826,-0.038157,1.715061,-0.612891,-0.050969,-0.343215
sample,42,drone,1.049354,0.544588,-1.194613,1.183816,1.326667,-0.474095,-0.039426,1.704163,-0.608996,-0.050645,-0.343215
sample,43,drone,1.074339,0.578267,-1.206648,1.182815,1.369097,-0.489257,-0.040687,1.691375,-0.604426,-0.050265,-0.343215
sample,44,drone,1.099324,0.613001,-1.219061,1.181783,1.411184,-0.504297,-0.041938,1.676742,-0.599197,-0.049830,-0.343215
sample,45,drone,1.124308,0.648783,-1.231848,1.180719,1.452882,-0.519199,-0.043177,1.660306,-0.593323,-0.049341,-0.343215
sample,46,drone,1.149293,0.685601,-1.245005,1.179625,1.494148,-0.533945,-0.044404,1.642112,-0.586821,-0.048801,-0.343215
sample,47,drone,1.174277,0.723444,-1.258528,1.178500,1.534937,-0.548522,-0.045616,1.622202,-0.579707,-0.048209,-0.343215
sample,48,drone,1.199262,0.762300,-1.272414,1.177346,1.575208,-0.562913,-0.046812,1.600621,-0.571994,-0.047568,-0.343215
sample,49,drone,1.224247,0.802156,-1.286657,1.176161,1.614919,-0.577104,-0.047993,1.577411,-0.563700,-0.046878,-0.343215
sample,50,drone,1.249231,0.842997,-1.301251,1.174948,1.654030,-0.591081,-0.049155,1.552616,-0.554839,-0.046141,-0.343215
sample,51,drone,1.274216,0.884807,-1.316193,1.173705,1.692502,-0.604829,-0.050298,1.526280,-0.545428,-0.045358,-0.343215
sample,52,drone,1.299201,0.927570,-1.331474,1.172434,1.730297,-0.618335,-0.051421,1.498445,-0.535481,-0.044531,-0.343215
sample,53,drone,1.324185,0.971268,-1.347090,1.171136,1.767378,-0.631586,-0.052523,1.469157,-0.525015,-0.043661,-0.343215
sample,54,drone,1.349170,1.015884,-1.363034,1.169810,1.803710,-0.644570,-0.053603,1.438457,-0.514044,-0.042748,-0.343215
sample,55,drone,1.374154,1.061398,-1.379299,1.168457,1.839257,-0.657273,-0.054660,1.406390,-0.502584,-0.041795,-0.343215
sample,56,drone,1.399139,1.107791,-1.395878,1.167078,1.873986,-0.669684,-0.055692,1.372999,-0.490652,-0.040803,-0.343215
sample,57,drone,1.424124,1.155040,-1.412763,1.165674,1.907865,-0.681790,-0.056698,1.338327,-0.478261,-0.039773,-0.343215
sample,58,drone,1.449108,1.203125,-1.429946,1.164245,1.940861,-0.693582,-0.057679,1.302418,-0.465429,-0.038706,-0.343215
sample,59,drone,1.474093,1.252023,-1.447420,1.162792,1.972946,-0.705047,-0.058633,1.265315,-0.452170,-0.037603,-0.343215
sample,60,drone,1.499078,1.301712,-1.465177,1.161315,2.004088,-0.716177,-0.059558,1.227063,-0.438500,-0.036466,-0.343215
sample,61,drone,1.524062,1.352166,-1.483207,1.159816,2.034261,-0.726959,-0.060455,1.187703,-0.424435,-0.035296,-0.343215
sample,62,drone,1.549047,1.403362,-1.501502,1.158294,2.063437,-0.737385,-0.061322,1.147281,-0.409990,-0.034095,-0.343215
sample,63,drone,1.574031,1.455275,-1.520054,1.156752,2.091590,-0.747446,-0.062158,1.105838,-0.395180,-0.032864,-0.343215
sample,64,drone,1.599016,1.507877,-1.538852,1.155188,2.118695,-0.757132,-0.062964,1.063420,-0.380021,-0.031603,-0.343215
sample,65,drone,1.624001,1.561144,-1.557887,1.153605,2.144728,-0.766435,-0.063738,1.020068,-0.364529,-0.030315,-0.343215
sample,66,drone,1.648985,1.615048,-1.577150,1.152004,2.169667,-0.775347,-0.064479,0.975828,-0.348720,-0.029000,-0.343215
sample,67,drone,1.673970,1.669561,-1.596631,1.150384,2.193489,-0.783861,-0.065187,0.930741,-0.332608,-0.027660,-0.343215
sample,68,drone,1.698955,1.724655,-1.616319,1.148746,2.216175,-0.791967,-0.065861,0.884853,-0.316209,-0.026296,-0.343215
sample,69,drone,1.723939,1.780301,-1.636205,1.147093,2.237705,-0.799661,-0.066501,0.838205,-0.299539,-0.024910,-0.343215
sample,70,drone,1.748924,1.836471,-1.656277,1.145423,2.258060,-0.806935,-0.067106,0.790842,-0.282613,-0.023502,-0.343215
sample,71,drone,1.773908,1.893135,-1.676527,1.143739,2.277223,-0.813783,-0.067675,0.742807,-0.265448,-0.022075,-0.343215
sample,72,drone,1.798893,1.950262,-1.696941,1.142042,2.295177,-0.820199,-0.068209,0.694143,-0.248057,-0.020629,-0.343215
sample,73,drone,1.823878,2.007823,-1.717511,1.140331,2.311908,-0.826178,-0.068706,0.644895,-0.230458,-0.019165,-0.343215
sample,74,drone,1.848862,2.065787,-1.738225,1.138608,2.327402,-0.831715,-0.069166,0.595105,-0.212665,-0.017685,-0.343215
sample,75,drone,1.873847,2.124122,-1.759071,1.136875,2.341645,-0.836805,-0.069590,0.544817,-0.194694,-0.016191,-0.343215
sample,76,drone,1.898832,2.182797,-1.780040,1.135131,2.354626,-0.841444,-0.069975,0.494074,-0.176561,-0.014683,-0.343215
sample,77,drone,1.923816,2.241781,-1.801118,1.133378,2.366334,-0.845628,-0.070323,0.442920,-0.158281,-0.013163,-0.343215
sample,78,drone,1.948801,2.301041,-1.822295,1.131617,2.376759,-0.849353,-0.070633,0.391399,-0.139870,-0.011632,-0.343215
sample,79,drone,1.973785,2.360546,-1.843559,1.129849,2.385892,-0.852617,-0.070905,0.339554,-0.121342,-0.010091,-0.343215
sample,80,drone,1.998770,2.420262,-1.864900,1.128074,2.393726,-0.855417,-0.071137,0.287428,-0.102715,-0.008542,-0.343215
sample,81,drone,2.023755,2.480158,-1.886304,1.126294,2.400254,-0.857750,-0.071331,0.235064,-0.084002,-0.006986,-0.343215
sample,82,drone,2.048739,2.540201,-1.907761,1.124510,2.405472,-0.859614,-0.071486,0.182507,-0.065220,-0.005424,-0.343215
sample,83,drone,2.073724,2.600358,-1.929258,1.122722,2.409374,-0.861009,-0.071602,0.129800,-0.046385,-0.003857,-0.343215
sample,84,drone,2.098709,2.660596,-1.950785,1.120932,2.411958,-0.861932,-0.071679,0.076986,-0.027512,-0.002288,-0.343215
sample,85,drone,2.123693,2.720882,-1.972328,1.119140,2.413221,-0.862383,-0.071717,0.024109,-0.008616,-0.000716,-0.343215
sample,86,drone,2.148678,2.781183,-1.993877,1.117348,2.413163,-0.862362,-0.071715,-0.028788,0.010288,0.000856,-0.343215
sample,87,drone,2.173662,2.841466,-2.015420,1.115557,2.411783,-0.861869,-0.071674,-0.081661,0.029182,0.002427,-0.343215
sample,88,drone,2.198647,2.901698,-2.036944,1.113767,2.409082,-0.860904,-0.071594,-0.134468,0.048053,0.003996,-0.343215
sample,89,drone,2.223632,2.961846,-2.058439,1.111979,2.405063,-0.859468,-0.071474,-0.187163,0.066884,0.005562,-0.343215
sample,90,drone,2.248616,3.021877,-2.079891,1.110195,2.399730,-0.857562,-0.071316,-0.239705,0.085660,0.007124,-0.343215
