section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G5,8.000000,10.534971,-2.580625,2.297945,,,,,,
crossing,2,G4,12.250000,8.607220,1.480409,1.024750,,,,,,
crossing,3,G3,14.500000,6.270075,1.036213,1.689210,,,,,,
crossing,4,G6,19.000000,11.462804,1.811141,1.590125,,,,,,
crossing,5,G1,26.750000,2.212702,-0.898033,1.476108,,,,,,
crossing,6,G2,29.750000,3.539138,1.527979,2.658159,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.000128,-0.000019,0.000013,0.015264,-0.002290,0.001591,-0.148924
sample,1,drone,0.025000,0.000003,-1.000000,1.200000,0.000510,-0.000076,0.000053,0.030396,-0.004560,0.003168,-0.148925
sample,2,drone,0.050000,0.000025,-1.000004,1.200003,0.001648,-0.000247,0.000172,0.060385,-0.009060,0.006293,-0.148925
sample,3,drone,0.075000,0.000086,-1.000013,1.200009,0.003529,-0.000529,0.000368,0.089815,-0.013476,0.009360,-0.148925
sample,4,drone,0.100000,0.000202,-1.000030,1.200021,0.006139,-0.000921,0.000640,0.118678,-0.017806,0.012368,-0.148925
sample,5,drone,0.125000,0.000393,-1.000059,1.200041,0.009463,-0.001420,0.000986,0.146976,-0.022052,0.015318,-0.148925
sample,6,drone,0.150000,0.000675,-1.000101,1.200070,0.013487,-0.002024,0.001406,0.174713,-0.026213,0.018208,-0.148925
sample,7,drone,0.175000,0.001067,-1.000160,1.200111,0.018198,-0.002730,0.001897,0.201893,-0.030291,0.021041,-0.148925
sample,8,drone,0.200000,0.001585,-1.000238,1.200165,0.023582,-0.003538,0.002458,0.228520,-0.034286,0.023816,-0.148925
sample,9,drone,0.225000,0.002246,-1.000337,1.200234,0.029624,-0.004445,0.003087,0.254597,-0.038199,0.026534,-0.148925
sample,10,drone,0.250000,0.003066,-1.000460,1.200320,0.036312,-0.005448,0.003784,0.280129,-0.042029,0.029195,-0.148925
sample,11,drone,0.275000,0.004062,-1.000609,1.200423,0.043631,-0.006546,0.004547,0.305117,-0.045779,0.031799,-0.148925
sample,12,drone,0.300000,0.005248,-1.000787,1.200547,0.051568,-0.007737,0.005374,0.329567,-0.049447,0.034347,-0.148925
sample,13,drone,0.325000,0.006640,-1.000996,1.200692,0.060109,-0.009019,0.006265,0.353481,-0.053035,0.036839,-0.148925
sample,14,drone,0.350000,0.008253,-1.001238,1.200860,0.069242,-0.010389,0.007216,0.376864,-0.056543,0.039276,-0.148925
sample,15,drone,0.375000,0.010102,-1.001516,1.201053,0.078952,-0.011846,0.008228,0.399718,-0.059972,0.041658,-0.148925
sample,16,drone,0.400000,0.012201,-1.001831,1.201272,0.089228,-0.013387,0.009299,0.422048,-0.063322,0.043985,-0.148925
sample,17,drone,0.425000,0.014563,-1.002185,1.201518,0.100055,-0.015012,0.010428,0.443858,-0.066595,0.046258,-0.148925
sample,18,drone,0.450000,0.017204,-1.002581,1.201793,0.111421,-0.016717,0.011612,0.465150,-0.069789,0.048477,-0.148925
sample,19,drone,0.475000,0.020134,-1.003021,1.202098,0.123312,-0.018501,0.012851,0.485928,-0.072907,0.050643,-0.148925
sample,20,drone,0.500000,0.023369,-1.003506,1.202436,0.135717,-0.020362,0.014144,0.506197,-0.075948,0.052755,-0.148925
sample,21,drone,0.525000,0.026920,-1.004039,1.202806,0.148622,-0.022299,0.015489,0.525959,-0.078913,0.054815,-0.148925
sample,22,drone,0.550000,0.030800,-1.004621,1.203210,0.162015,-0.024308,0.016885,0.545218,-0.081802,0.056822,-0.148925
sample,23,drone,0.575000,0.035021,-1.005254,1.203650,0.175883,-0.026389,0.018330,0.563978,-0.084617,0.058777,-0.148925
sample,24,drone,0.600000,0.039594,-1.005941,1.204126,0.190214,-0.028539,0.019824,0.582243,-0.087357,0.060681,-0.148925
sample,25,drone,0.625000,0.044532,-1.006681,1.204641,0.204995,-0.030757,0.021364,0.600016,-0.090024,0.062533,-0.148925
sample,26,drone,0.650000,0.049844,-1.007478,1.205195,0.220215,-0.033040,0.022951,0.617300,-0.092617,0.064334,-0.148925
sample,27,drone,0.675000,0.055542,-1.008333,1.205789,0.235860,-0.035388,0.024581,0.634100,-0.095138,0.066085,-0.148925
sample,28,drone,0.700000,0.061637,-1.009248,1.206424,0.251920,-0.037797,0.026255,0.650419,-0.097586,0.067786,-0.148925
sample,29,drone,0.725000,0.068138,-1.010223,1.207101,0.268381,-0.040267,0.027970,0.666260,-0.099963,0.069437,-0.148925
sample,30,drone,0.750000,0.075056,-1.011261,1.207822,0.285233,-0.042795,0.029727,0.681628,-0.102269,0.071039,-0.148925
sample,31,drone,0.775000,0.082400,-1.012363,1.208588,0.302462,-0.045380,0.031522,0.696525,-0.104504,0.072591,-0.148925
sample,32,drone,0.800000,0.090179,-1.013530,1.209398,0.320059,-0.048020,0.033356,0.710956,-0.106669,0.074095,-0.148925
sample,33,drone,0.825000,0.098403,-1.014764,1.210255,0.338010,-0.050714,0.035227,0.724924,-0.108765,0.075551,-0.148925
sample,34,drone,0.850000,0.107080,-1.016066,1.211160,0.356305,-0.053459,0.037134,0.738433,-0.110791,0.076959,-0.148925
sample,35,drone,0.875000,0.116218,-1.017437,1.212112,0.374932,-0.056253,0.039075,0.751485,-0.112750,0.078319,-0.148925
sample,36,drone,0.900000,0.125826,-1.018878,1.213114,0.393879,-0.059096,0.041050,0.764086,-0.114640,0.079632,-0.148925
sample,37,drone,0.925000,0.135912,-1.020392,1.214165,0.413136,-0.061985,0.043057,0.776238,-0.116464,0.080899,-0.148925
sample,38,drone,0.950000,0.146483,-1.021978,1.215266,0.432691,-0.064919,0.045095,0.787945,-0.118220,0.082119,-0.148925
sample,39,drone,0.975000,0.157547,-1.023638,1.216419,0.452534,-0.067896,0.047163,0.799212,-0.119910,0.083293,-0.148925
sample,40,drone,1.000000,0.169110,-1.025373,1.217624,0.472652,-0.070915,0.049259,0.810040,-0.121535,0.084422,-0.148925
sample,41,drone,1.025000,0.181179,-1.027183,1.218882,0.493035,-0.073973,0.051384,0.820434,-0.123095,0.085505,-0.148925
sample,42,drone,1.050000,0.193762,-1.029071,1.220194,0.513674,-0.077070,0.053535,0.830398,-0.124590,0.086543,-0.148925
sample,43,drone,1.075000,0.206863,-1.031037,1.221559,0.534555,-0.080203,0.055711,0.839935,-0.126021,0.087537,-0.148925
sample,44,drone,1.100000,0.220489,-1.033081,1.222979,0.555670,-0.083371,0.057911,0.849049,-0.127388,0.088487,-0.148925
sample,45,drone,1.125000,0.234647,-1.035205,1.224455,0.577008,-0.086572,0.060135,0.857744,-0.128692,0.089393,-0.148925
sample,46,drone,1.150000,0.249340,-1.037410,1.225986,0.598558,-0.089805,0.062381,0.866022,-0.129934,0.090256,-0.148925
sample,47,drone,1.175000,0.264574,-1.039696,1.227574,0.620309,-0.093069,0.064648,0.873888,-0.131115,0.091076,-0.148925
sample,48,drone,1.200000,0.280355,-1.042063,1.229218,0.642252,-0.096361,0.066935,0.881346,-0.132234,0.091853,-0.148925
sample,49,drone,1.225000,0.296687,-1.044514,1.230920,0.664376,-0.099680,0.069241,0.888398,-0.133292,0.092588,-0.148925
sample,50,drone,1.250000,0.313574,-1.047047,1.232680,0.686672,-0.103025,0.071564,0.895049,-0.134290,0.093281,-0.148925
sample,51,drone,1.275000,0.331021,-1.049665,1.234499,0.709129,-0.106395,0.073905,0.901302,-0.135228,0.093933,-0.148925
sample,52,drone,1.300000,0.349031,-1.052367,1.236376,0.731737,-0.109787,0.076261,0.907161,-0.136107,0.094543,-0.148925
sample,53,drone,1.325000,0.367608,-1.055154,1.238312,0.754487,-0.113200,0.078632,0.912629,-0.136927,0.095113,-0.148925
sample,54,drone,1.350000,0.386755,-1.058027,1.240307,0.777368,-0.116633,0.081017,0.917710,-0.137690,0.095643,-0.148925
sample,55,drone,1.375000,0.406476,-1.060986,1.242363,0.800372,-0.120085,0.083414,0.922408,-0.138394,0.096133,-0.148925
sample,56,drone,1.400000,0.426774,-1.064031,1.244478,0.823489,-0.123553,0.085823,0.926726,-0.139042,0.096583,-0.148925
sample,57,drone,1.425000,0.447650,-1.067164,1.246654,0.846709,-0.127037,0.088243,0.930668,-0.139634,0.096993,-0.148925
sample,58,drone,1.450000,0.469109,-1.070383,1.248890,0.870022,-0.130535,0.090673,0.934237,-0.140169,0.097365,-0.148925
sample,59,drone,1.475000,0.491151,-1.073690,1.251187,0.893420,-0.134045,0.093111,0.937437,-0.140649,0.097699,-0.148925
sample,60,drone,1.500000,0.513780,-1.077085,1.253546,0.916894,-0.137567,0.095558,0.940272,-0.141075,0.097994,-0.148925
sample,61,drone,1.525000,0.536996,-1.080569,1.255965,0.940434,-0.141099,0.098011,0.942746,-0.141446,0.098252,-0.148925
sample,62,drone,1.550000,0.560802,-1.084140,1.258446,0.964031,-0.144639,0.100470,0.944861,-0.141763,0.098473,-0.148925
sample,63,drone,1.575000,0.585198,-1.087801,1.260989,0.987677,-0.148187,0.102935,0.946622,-0.142027,0.098656,-0.148925
