section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G5,8.000000,10.341710,-2.212768,2.257444,,,,,,
crossing,2,G4,12.250000,8.695832,1.451019,0.977906,,,,,,
crossing,3,G3,14.500000,6.300531,1.358551,1.893591,,,,,,
crossing,4,G6,19.000000,11.419805,1.547782,2.399828,,,,,,
crossing,5,G1,26.500000,2.422371,-0.725011,1.393275,,,,,,
crossing,6,G2,29.750000,3.517796,1.079717,2.285220,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.000126,-0.000015,0.000013,0.014984,-0.001757,0.001532,-0.116736
sample,1,drone,0.025000,0.000003,-1.000000,1.200000,0.000500,-0.000059,0.000051,0.029838,-0.003499,0.003051,-0.116736
sample,2,drone,0.050000,0.000025,-1.000003,1.200003,0.001618,-0.000190,0.000165,0.059278,-0.006951,0.006061,-0.116736
sample,3,drone,0.075000,0.000084,-1.000010,1.200009,0.003464,-0.000406,0.000354,0.088168,-0.010339,0.009015,-0.116736
sample,4,drone,0.100000,0.000198,-1.000023,1.200020,0.006026,-0.000707,0.000616,0.116500,-0.013662,0.011912,-0.116736
sample,5,drone,0.125000,0.000385,-1.000045,1.200039,0.009289,-0.001089,0.000950,0.144279,-0.016920,0.014753,-0.116736
sample,6,drone,0.150000,0.000663,-1.000078,1.200068,0.013240,-0.001553,0.001354,0.171508,-0.020113,0.017537,-0.116736
sample,7,drone,0.175000,0.001047,-1.000123,1.200107,0.017865,-0.002095,0.001827,0.198190,-0.023242,0.020265,-0.116736
sample,8,drone,0.200000,0.001556,-1.000182,1.200159,0.023149,-0.002715,0.002367,0.224328,-0.026307,0.022938,-0.116736
sample,9,drone,0.225000,0.002205,-1.000259,1.200225,0.029081,-0.003410,0.002974,0.249927,-0.029309,0.025555,-0.116736
sample,10,drone,0.250000,0.003010,-1.000353,1.200308,0.035646,-0.004180,0.003645,0.274990,-0.032248,0.028118,-0.116736
sample,11,drone,0.275000,0.003987,-1.000468,1.200408,0.042830,-0.005023,0.004379,0.299520,-0.035125,0.030626,-0.116736
sample,12,drone,0.300000,0.005151,-1.000604,1.200527,0.050622,-0.005936,0.005176,0.323521,-0.037939,0.033080,-0.116736
sample,13,drone,0.325000,0.006518,-1.000764,1.200666,0.059006,-0.006920,0.006033,0.346996,-0.040692,0.035481,-0.116736
sample,14,drone,0.350000,0.008102,-1.000950,1.200828,0.067972,-0.007971,0.006950,0.369950,-0.043384,0.037828,-0.116736
sample,15,drone,0.375000,0.009917,-1.001163,1.201014,0.077504,-0.009089,0.007925,0.392385,-0.046015,0.040122,-0.116736
sample,16,drone,0.400000,0.011977,-1.001405,1.201225,0.087591,-0.010272,0.008956,0.414306,-0.048585,0.042363,-0.116736
sample,17,drone,0.425000,0.014296,-1.001677,1.201462,0.098219,-0.011518,0.010043,0.435715,-0.051096,0.044552,-0.116736
sample,18,drone,0.450000,0.016888,-1.001980,1.201727,0.109377,-0.012827,0.011184,0.456617,-0.053547,0.046689,-0.116736
sample,19,drone,0.475000,0.019765,-1.002318,1.202021,0.121050,-0.014195,0.012377,0.477014,-0.055939,0.048775,-0.116736
sample,20,drone,0.500000,0.022940,-1.002690,1.202346,0.133227,-0.015624,0.013623,0.496911,-0.058273,0.050809,-0.116736
