section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G2,2.764618,3.561781,-2.408065,1.523063,,,,,,
crossing,2,G4,6.956951,8.685036,0.328981,1.555843,,,,,,
crossing,3,G3,9.981220,5.694823,-2.520309,0.746290,,,,,,
crossing,4,G5,14.973180,9.882885,2.732684,2.507830,,,,,,
crossing,5,G1,20.359233,2.414394,2.865657,2.567536,,,,,,
crossing,6,G6,28.028763,12.615186,-0.136029,1.754358,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.001038,-0.000411,0.000094,0.122404,-0.048390,0.011102,-0.376470
sample,1,drone,0.024990,0.000026,-1.000010,1.200002,0.004097,-0.001620,0.000372,0.241729,-0.095562,0.021925,-0.376471
sample,2,drone,0.049980,0.000205,-1.000081,1.200019,0.013120,-0.005187,0.001190,0.473996,-0.187383,0.042993,-0.376471
sample,3,drone,0.074970,0.000682,-1.000269,1.200062,0.027788,-0.010985,0.002520,0.693338,-0.274094,0.062888,-0.376471
sample,4,drone,0.099960,0.001594,-1.000630,1.200145,0.047773,-0.018886,0.004333,0.899714,-0.355681,0.081607,-0.376471
sample,5,drone,0.124950,0.003069,-1.001213,1.200278,0.072755,-0.028762,0.006599,1.093375,-0.432240,0.099172,-0.376471
sample,6,drone,0.149940,0.005230,-1.002068,1.200474,0.102420,-0.040489,0.009290,1.274567,-0.503870,0.115607,-0.376471
sample,7,drone,0.174930,0.008188,-1.003237,1.200743,0.136458,-0.053945,0.012377,1.443539,-0.570669,0.130933,-0.376471
sample,8,drone,0.199920,0.012050,-1.004764,1.201093,0.174568,-0.069011,0.015834,1.600537,-0.632734,0.145173,-0.376471
sample,9,drone,0.224909,0.016913,-1.006686,1.201534,0.216453,-0.085569,0.019633,1.745811,-0.690165,0.158350,-0.376471
sample,10,drone,0.249899,0.022868,-1.009040,1.202074,0.261823,-0.103505,0.023748,1.879607,-0.743058,0.170485,-0.376471
sample,11,drone,0.274889,0.029999,-1.011859,1.202721,0.310395,-0.122707,0.028154,2.002174,-0.791512,0.181603,-0.376471
sample,12,drone,0.299879,0.038382,-1.015173,1.203481,0.361891,-0.143065,0.032825,2.113759,-0.835624,0.191724,-0.376471
sample,13,drone,0.324869,0.048086,-1.019010,1.204362,0.416041,-0.164472,0.037736,2.214610,-0.875493,0.200871,-0.376471
sample,14,drone,0.349859,0.059175,-1.023394,1.205367,0.472577,-0.186822,0.042864,2.304976,-0.911217,0.209068,-0.376471
sample,15,drone,0.374849,0.071706,-1.028347,1.206504,0.531243,-0.210014,0.048185,2.385103,-0.942894,0.216335,-0.376471
sample,16,drone,0.399839,0.085727,-1.033890,1.207776,0.591784,-0.233948,0.053676,2.455240,-0.970620,0.222697,-0.376471
sample,17,drone,0.424829,0.101283,-1.040040,1.209187,0.653955,-0.258526,0.059316,2.515634,-0.994496,0.228175,-0.376471
sample,18,drone,0.449819,0.118412,-1.046811,1.210740,0.717516,-0.283653,0.065081,2.566533,-1.014618,0.232792,-0.376471
sample,19,drone,0.474809,0.137144,-1.054217,1.212439,0.782230,-0.309236,0.070950,2.608186,-1.031084,0.236570,-0.376471
sample,20,drone,0.499799,0.157507,-1.062267,1.214286,0.847872,-0.335186,0.076904,2.640839,-1.043993,0.239531,-0.376471
sample,21,drone,0.524789,0.179521,-1.070969,1.216283,0.914219,-0.361415,0.082922,2.664741,-1.053442,0.241699,-0.376471
sample,22,drone,0.549779,0.203200,-1.080330,1.218431,0.981056,-0.387837,0.088984,2.680139,-1.059529,0.243096,-0.376471
sample,23,drone,0.574769,0.228554,-1.090353,1.220730,1.048172,-0.414370,0.095072,2.687282,-1.062353,0.243744,-0.376471
sample,24,drone,0.599759,0.255587,-1.101040,1.223182,1.115366,-0.440933,0.101167,2.686417,-1.062011,0.243665,-0.376471
sample,25,drone,0.624748,0.284300,-1.112391,1.225787,1.182439,-0.467449,0.107250,2.677792,-1.058601,0.242883,-0.376471
sample,26,drone,0.649738,0.314686,-1.124403,1.228543,1.249201,-0.493842,0.113306,2.661654,-1.052222,0.241419,-0.376471
sample,27,drone,0.674728,0.346735,-1.137073,1.231450,1.315468,-0.520039,0.119317,2.638252,-1.042970,0.239297,-0.376471
sample,28,drone,0.699718,0.380433,-1.150395,1.234506,1.381061,-0.545970,0.125266,2.607833,-1.030945,0.236538,-0.376471
sample,29,drone,0.724708,0.415760,-1.164361,1.237711,1.445807,-0.571566,0.131139,2.570646,-1.016244,0.233165,-0.376471
sample,30,drone,0.749698,0.452694,-1.178962,1.241061,1.509542,-0.596761,0.136920,2.526937,-0.998964,0.229200,-0.376471
sample,31,drone,0.774688,0.491207,-1.194187,1.244554,1.572103,-0.621494,0.142594,2.476956,-0.979205,0.224667,-0.376471
sample,32,drone,0.799678,0.531267,-1.210024,1.248187,1.633339,-0.645702,0.148148,2.420948,-0.957064,0.219587,-0.376471
sample,33,drone,0.824668,0.572841,-1.226459,1.251958,1.693102,-0.669328,0.153569,2.359164,-0.932639,0.213983,-0.376471
sample,34,drone,0.849658,0.615888,-1.243477,1.255863,1.751250,-0.692315,0.158843,2.291849,-0.906028,0.207877,-0.376471
sample,35,drone,0.874648,0.660368,-1.261061,1.259897,1.807648,-0.714611,0.163959,2.219252,-0.877329,0.201292,-0.376471
sample,36,drone,0.899638,0.706234,-1.279193,1.264057,1.862168,-0.736164,0.168904,2.141622,-0.846639,0.194251,-0.376471
sample,37,drone,0.924628,0.753439,-1.297854,1.268339,1.914686,-0.756926,0.173667,2.059204,-0.814057,0.186775,-0.376471
sample,38,drone,0.949618,0.801930,-1.317024,1.272737,1.965087,-0.776850,0.178239,1.972249,-0.779682,0.178888,-0.376471
sample,39,drone,0.974608,0.851654,-1.336681,1.277247,2.013259,-0.795894,0.182608,1.881002,-0.743609,0.170612,-0.376471
sample,40,drone,0.999598,0.902553,-1.356803,1.281864,2.059099,-0.814016,0.186766,1.785713,-0.705939,0.161969,-0.376471
sample,41,drone,1.024587,0.954567,-1.377365,1.286582,2.102509,-0.831177,0.190703,1.686628,-0.666768,0.152982,-0.376471
sample,42,drone,1.049577,1.007636,-1.398345,1.291395,2.143397,-0.847341,0.194412,1.583997,-0.626195,0.143673,-0.376471
sample,43,drone,1.074567,1.061694,-1.419715,1.296299,2.181677,-0.862474,0.197884,1.478065,-0.584318,0.134065,-0.376471
sample,44,drone,1.099557,1.116676,-1.441451,1.301286,2.217270,-0.876545,0.201112,1.369082,-0.541234,0.124179,-0.376471
sample,45,drone,1.124547,1.172513,-1.463525,1.306350,2.250103,-0.889525,0.204091,1.257295,-0.497042,0.114040,-0.376471
sample,46,drone,1.149537,1.229136,-1.485909,1.311486,2.280110,-0.901387,0.206812,1.142952,-0.451839,0.103669,-0.376471
sample,47,drone,1.174527,1.286472,-1.508576,1.316687,2.307228,-0.912108,0.209272,1.026301,-0.405724,0.093088,-0.376471
sample,48,drone,1.199517,1.344451,-1.531497,1.321945,2.331404,-0.921665,0.211465,0.907589,-0.358794,0.082321,-0.376471
sample,49,drone,1.224507,1.402996,-1.554641,1.327256,2.352589,-0.930040,0.213386,0.787065,-0.311147,0.071389,-0.376471
sample,50,drone,1.249497,1.462033,-1.577980,1.332610,2.370741,-0.937216,0.215033,0.664976,-0.262882,0.060315,-0.376471
sample,51,drone,1.274487,1.521485,-1.601483,1.338003,2.385825,-0.943179,0.216401,0.541570,-0.214097,0.049122,-0.376471
sample,52,drone,1.299477,1.581276,-1.625120,1.343426,2.397809,-0.947917,0.217488,0.417094,-0.164888,0.037832,-0.376471
sample,53,drone,1.324467,1.641327,-1.648860,1.348873,2.406671,-0.951420,0.218292,0.291798,-0.115355,0.026467,-0.376471
sample,54,drone,1.349457,1.701561,-1.672672,1.354336,2.412393,-0.953682,0.218811,0.165927,-0.065595,0.015050,-0.376471
sample,55,drone,1.374447,1.761898,-1.696525,1.359809,2.414964,-0.954698,0.219044,0.039731,-0.015707,0.003604,-0.376471
sample,56,drone,1.399437,1.822261,-1.720387,1.365284,2.414379,-0.954467,0.218991,-0.086543,0.034213,-0.007850,-0.376471
sample,57,drone,1.424426,1.882569,-1.744229,1.370754,2.410639,-0.952989,0.218651,-0.212647,0.084065,-0.019288,-0.376471
sample,58,drone,1.449416,1.942744,-1.768018,1.376212,2.403751,-0.950266,0.218027,-0.338334,0.133752,-0.030688,-0.376471
sample,59,drone,1.474406,2.002708,-1.791723,1.381651,2.393729,-0.946304,0.217118,-0.463355,0.183176,-0.042028,-0.376471
sample,60,drone,1.499396,2.062382,-1.815314,1.387064,2.380592,-0.941110,0.215926,-0.587463,0.232239,-0.053284,-0.376471
sample,61,drone,1.524386,2.121690,-1.838759,1.392443,2.364367,-0.934696,0.214455,-0.710410,0.280843,-0.064436,-0.376471
sample,62,drone,1.549376,2.180553,-1.862030,1.397782,2.345086,-0.927074,0.212706,-0.831947,0.328891,-0.075460,-0.376471
