section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G2,2.349216,4.589413,-1.197880,1.948505,,,,,,
crossing,2,G4,4.359683,7.506139,1.492508,1.937137,,,,,,
crossing,3,G6,7.431543,11.813489,-1.924529,2.171824,,,,,,
crossing,4,G3,10.264300,6.302981,-1.182801,1.895268,,,,,,
crossing,5,G5,12.584090,9.842686,1.910019,1.537515,,,,,,
crossing,6,G1,16.534954,1.909035,2.819381,1.023829,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.002173,-0.000094,0.000354,0.255437,-0.011014,0.041660,-0.043090
sample,1,drone,0.024974,0.000054,-1.000002,1.200009,0.008552,-0.000369,0.001395,0.503301,-0.021701,0.082085,-0.043090
sample,2,drone,0.049948,0.000427,-1.000018,1.200070,0.027312,-0.001178,0.004454,0.983356,-0.042399,0.160379,-0.043090
sample,3,drone,0.074922,0.001418,-1.000061,1.200231,0.057669,-0.002486,0.009405,1.431721,-0.061731,0.233505,-0.043090
sample,4,drone,0.099896,0.003308,-1.000143,1.200539,0.098824,-0.004261,0.016118,1.848411,-0.079697,0.301465,-0.043090
sample,5,drone,0.124870,0.006354,-1.000274,1.201036,0.149994,-0.006467,0.024463,2.234145,-0.096329,0.364375,-0.043090
sample,6,drone,0.149844,0.010800,-1.000466,1.201761,0.210415,-0.009072,0.034317,2.589642,-0.111657,0.422355,-0.043090
sample,7,drone,0.174818,0.016864,-1.000727,1.202750,0.279341,-0.012044,0.045559,2.915621,-0.125712,0.475520,-0.043090
sample,8,drone,0.199792,0.024752,-1.001067,1.204037,0.356045,-0.015351,0.058069,3.212803,-0.138525,0.523989,-0.043090
sample,9,drone,0.224767,0.034648,-1.001494,1.205651,0.439815,-0.018963,0.071731,3.481906,-0.150128,0.567878,-0.043090
sample,10,drone,0.249741,0.046720,-1.002014,1.207620,0.529959,-0.022850,0.086433,3.723650,-0.160551,0.607305,-0.043090
sample,11,drone,0.274715,0.061119,-1.002635,1.209968,0.625804,-0.026983,0.102065,3.938754,-0.169826,0.642387,-0.043090
sample,12,drone,0.299689,0.077978,-1.003362,1.212718,0.726693,-0.031333,0.118519,4.127937,-0.177983,0.673241,-0.043090
sample,13,drone,0.324663,0.097415,-1.004200,1.215888,0.831987,-0.035873,0.135692,4.291919,-0.185053,0.699986,-0.043090
sample,14,drone,0.349637,0.119534,-1.005154,1.219495,0.941066,-0.040576,0.153482,4.431419,-0.191068,0.722738,-0.043090
sample,15,drone,0.374611,0.144420,-1.006227,1.223554,1.053328,-0.045416,0.171791,4.547157,-0.196058,0.741614,-0.043090
sample,16,drone,0.399585,0.172146,-1.007422,1.228076,1.168188,-0.050368,0.190524,4.639851,-0.200055,0.756732,-0.043090
sample,17,drone,0.424559,0.202769,-1.008743,1.233070,1.285080,-0.055408,0.209589,4.710222,-0.203089,0.768209,-0.043090
sample,18,drone,0.449533,0.236333,-1.010190,1.238544,1.403455,-0.060512,0.228895,4.758988,-0.205192,0.776162,-0.043090
sample,19,drone,0.474507,0.272869,-1.011765,1.244503,1.522782,-0.065657,0.248357,4.786869,-0.206394,0.780709,-0.043090
sample,20,drone,0.499481,0.312393,-1.013469,1.250949,1.642550,-0.070821,0.267890,4.794585,-0.206727,0.781968,-0.043090
sample,21,drone,0.524455,0.354911,-1.015303,1.257884,1.762263,-0.075983,0.287414,4.782854,-0.206221,0.780054,-0.043090
sample,22,drone,0.549429,0.400415,-1.017265,1.265305,1.881444,-0.081122,0.306852,4.752396,-0.204908,0.775087,-0.043090
sample,23,drone,0.574403,0.448886,-1.019354,1.273211,1.999636,-0.086218,0.326129,4.703930,-0.202818,0.767183,-0.043090
sample,24,drone,0.599377,0.500293,-1.021571,1.281595,2.116397,-0.091252,0.345171,4.638176,-0.199983,0.756458,-0.043090
sample,25,drone,0.624352,0.554596,-1.023912,1.290451,2.231304,-0.096206,0.363912,4.555853,-0.196433,0.743032,-0.043090
sample,26,drone,0.649326,0.611742,-1.026376,1.299771,2.343953,-0.101064,0.382285,4.457681,-0.192200,0.727021,-0.043090
sample,27,drone,0.674300,0.671672,-1.028960,1.309546,2.453957,-0.105807,0.400225,4.344378,-0.187315,0.708542,-0.043090
sample,28,drone,0.699274,0.734313,-1.031661,1.319762,2.560947,-0.110420,0.417675,4.216664,-0.181809,0.687712,-0.043090
sample,29,drone,0.724248,0.799586,-1.034476,1.330408,2.664571,-0.114888,0.434575,4.075259,-0.175712,0.664650,-0.043090
sample,30,drone,0.749222,0.867403,-1.037400,1.341468,2.764498,-0.119196,0.450873,3.920882,-0.169055,0.639472,-0.043090
sample,31,drone,0.774196,0.937668,-1.040429,1.352928,2.860412,-0.123332,0.466516,3.754251,-0.161871,0.612296,-0.043090
sample,32,drone,0.799170,1.010275,-1.043560,1.364770,2.952016,-0.127281,0.481456,3.576088,-0.154189,0.583238,-0.043090
sample,33,drone,0.824144,1.085115,-1.046787,1.376976,3.039031,-0.131033,0.495648,3.387110,-0.146041,0.552417,-0.043090
sample,34,drone,0.849118,1.162069,-1.050105,1.389526,3.121196,-0.134576,0.509048,3.188037,-0.137458,0.519950,-0.043090
sample,35,drone,0.874092,1.241013,-1.053508,1.402402,3.198267,-0.137899,0.521618,2.979589,-0.128470,0.485953,-0.043090
sample,36,drone,0.899066,1.321817,-1.056992,1.415580,3.270021,-0.140992,0.533321,2.762485,-0.119109,0.450545,-0.043090
sample,37,drone,0.924040,1.404345,-1.060551,1.429040,3.336248,-0.143848,0.544122,2.537444,-0.109406,0.413842,-0.043090
sample,38,drone,0.949014,1.488456,-1.064177,1.442758,3.396761,-0.146457,0.553991,2.305186,-0.099392,0.375962,-0.043090
sample,39,drone,0.973988,1.574006,-1.067866,1.456711,3.451388,-0.148812,0.562900,2.066429,-0.089098,0.337022,-0.043090
sample,40,drone,0.998962,1.660846,-1.071610,1.470874,3.499975,-0.150907,0.570825,1.821894,-0.078554,0.297140,-0.043090
sample,41,drone,1.023936,1.748824,-1.075403,1.485223,3.542388,-0.152736,0.577742,1.572300,-0.067792,0.256433,-0.043090
sample,42,drone,1.048911,1.837782,-1.079239,1.499731,3.578509,-0.154293,0.583633,1.318366,-0.056844,0.215018,-0.043090
sample,43,drone,1.073885,1.927563,-1.083110,1.514374,3.608238,-0.155575,0.588482,1.060811,-0.045739,0.173012,-0.043090
sample,44,drone,1.098859,2.018007,-1.087010,1.529125,3.631494,-0.156578,0.592275,0.800355,-0.034509,0.130533,-0.043090
sample,45,drone,1.123833,2.108950,-1.090931,1.543957,3.648214,-0.157299,0.595002,0.537717,-0.023185,0.087698,-0.043090
sample,46,drone,1.148807,2.200228,-1.094867,1.558844,3.658352,-0.157736,0.596655,0.273617,-0.011797,0.044625,-0.043090
sample,47,drone,1.173781,2.291678,-1.098810,1.573759,3.661881,-0.157888,0.597231,0.008773,-0.000378,0.001431,-0.043090
sample,48,drone,1.198755,2.383132,-1.102753,1.588674,3.658791,-0.157755,0.596727,-0.256094,0.011042,-0.041767,-0.043090
sample,49,drone,1.223729,2.474427,-1.106689,1.603564,3.649090,-0.157337,0.595144,-0.520266,0.022432,-0.084852,-0.043090
sample,50,drone,1.248703,2.565397,-1.110611,1.618401,3.632804,-0.156635,0.592488,-0.783023,0.033761,-0.127706,-0.043090
sample,51,drone,1.273677,2.655879,-1.114513,1.633158,3.609979,-0.155650,0.588766,-1.043645,0.044999,-0.170212,-0.043090
sample,52,drone,1.298651,2.745709,-1.118386,1.647809,3.580676,-0.154387,0.583987,-1.301415,0.056113,-0.212253,-0.043090
sample,53,drone,1.323625,2.834727,-1.122224,1.662327,3.544976,-0.152848,0.578164,-1.555611,0.067073,-0.253711,-0.043090
sample,54,drone,1.348599,2.922774,-1.126020,1.676687,3.502976,-0.151037,0.571314,-1.805515,0.077848,-0.294468,-0.043090
sample,55,drone,1.373573,3.009694,-1.129768,1.690863,3.454794,-0.148959,0.563456,-2.050407,0.088407,-0.334409,-0.043090
