section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G6,8.000000,12.044663,-1.393328,3.395556,,,,,,
crossing,2,G1,15.217099,2.236323,-2.354676,2.075493,,,,,,
crossing,3,G4,19.685290,8.169293,-0.826207,1.242114,,,,,,
crossing,4,G2,22.903483,4.324682,0.196045,2.819227,,,,,,
crossing,5,G5,26.616995,9.654380,0.882226,3.185962,,,,,,
crossing,6,G3,29.349926,6.548954,3.158486,1.541243,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.000146,-0.000005,0.000027,0.017445,-0.000570,0.003180,-0.032644
sample,1,drone,0.024991,0.000004,-1.000000,1.200001,0.000582,-0.000019,0.000106,0.034740,-0.001134,0.006333,-0.032644
sample,2,drone,0.049983,0.000029,-1.000001,1.200005,0.001883,-0.000061,0.000343,0.069015,-0.002254,0.012580,-0.032644
sample,3,drone,0.074974,0.000098,-1.000003,1.200018,0.004032,-0.000132,0.000735,0.102651,-0.003352,0.018712,-0.032644
sample,4,drone,0.099965,0.000231,-1.000008,1.200042,0.007013,-0.000229,0.001278,0.135639,-0.004429,0.024725,-0.032644
sample,5,drone,0.124956,0.000448,-1.000015,1.200082,0.010811,-0.000353,0.001971,0.167982,-0.005486,0.030621,-0.032644
sample,6,drone,0.149948,0.000771,-1.000025,1.200141,0.015410,-0.000503,0.002809,0.199684,-0.006521,0.036399,-0.032644
sample,7,drone,0.174939,0.001219,-1.000040,1.200222,0.020792,-0.000679,0.003790,0.230750,-0.007535,0.042062,-0.032644
sample,8,drone,0.199930,0.001810,-1.000059,1.200330,0.026943,-0.000880,0.004911,0.261184,-0.008529,0.047610,-0.032644
sample,9,drone,0.224922,0.002565,-1.000084,1.200468,0.033847,-0.001105,0.006170,0.290990,-0.009503,0.053043,-0.032644
sample,10,drone,0.249913,0.003502,-1.000114,1.200638,0.041487,-0.001355,0.007563,0.320171,-0.010455,0.058362,-0.032644
sample,11,drone,0.274904,0.004639,-1.000151,1.200846,0.049850,-0.001628,0.009087,0.348733,-0.011388,0.063569,-0.032644
sample,12,drone,0.299895,0.005994,-1.000196,1.201093,0.058918,-0.001924,0.010740,0.376679,-0.012301,0.068663,-0.032644
sample,13,drone,0.324887,0.007584,-1.000248,1.201382,0.068677,-0.002243,0.012519,0.404014,-0.013193,0.073645,-0.032644
sample,14,drone,0.349878,0.009426,-1.000308,1.201718,0.079112,-0.002583,0.014421,0.430741,-0.014066,0.078517,-0.032644
sample,15,drone,0.374869,0.011538,-1.000377,1.202103,0.090207,-0.002946,0.016443,0.456864,-0.014919,0.083279,-0.032644
sample,16,drone,0.399861,0.013935,-1.000455,1.202540,0.101947,-0.003329,0.018583,0.482389,-0.015753,0.087932,-0.032644
sample,17,drone,0.424852,0.016634,-1.000543,1.203032,0.114318,-0.003733,0.020838,0.507318,-0.016567,0.092476,-0.032644
sample,18,drone,0.449843,0.019649,-1.000642,1.203582,0.127304,-0.004157,0.023206,0.531656,-0.017362,0.096913,-0.032644
sample,19,drone,0.474835,0.022996,-1.000751,1.204192,0.140891,-0.004601,0.025682,0.555408,-0.018137,0.101242,-0.032644
sample,20,drone,0.499826,0.026691,-1.000872,1.204865,0.155065,-0.005064,0.028266,0.578577,-0.018894,0.105466,-0.032644
