section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G5,5.262668,10.392313,-3.180115,2.624757,,,,,,
crossing,2,G4,8.226278,8.467943,2.420001,1.054939,,,,,,
crossing,3,G3,9.556500,6.106485,1.476272,2.086378,,,,,,
crossing,4,G6,12.369114,11.661185,2.320644,2.015794,,,,,,
crossing,5,G1,17.481543,2.105058,-1.799763,0.877093,,,,,,
crossing,6,G2,19.563380,3.554180,2.506951,3.196394,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.000442,-0.000093,0.000061,0.052541,-0.011022,0.007203,-0.206782
sample,1,drone,0.024976,0.000011,-1.000002,1.200002,0.001754,-0.000368,0.000240,0.104392,-0.021900,0.014312,-0.206783
sample,2,drone,0.049953,0.000088,-1.000018,1.200012,0.005656,-0.001187,0.000775,0.206658,-0.043353,0.028332,-0.206783
sample,3,drone,0.074929,0.000294,-1.000062,1.200040,0.012077,-0.002534,0.001656,0.306003,-0.064194,0.041952,-0.206783
sample,4,drone,0.099905,0.000691,-1.000145,1.200095,0.020942,-0.004393,0.002871,0.402391,-0.084414,0.055167,-0.206783
sample,5,drone,0.124882,0.001340,-1.000281,1.200184,0.032178,-0.006750,0.004411,0.495853,-0.104021,0.067980,-0.206783
sample,6,drone,0.149858,0.002298,-1.000482,1.200315,0.045711,-0.009589,0.006267,0.586416,-0.123019,0.080396,-0.206783
sample,7,drone,0.174834,0.003623,-1.000760,1.200497,0.061471,-0.012895,0.008427,0.674110,-0.141416,0.092419,-0.206783
sample,8,drone,0.199811,0.005369,-1.001126,1.200736,0.079385,-0.016653,0.010883,0.758963,-0.159216,0.104052,-0.206783
sample,9,drone,0.224787,0.007589,-1.001592,1.201040,0.099383,-0.020849,0.013625,0.841005,-0.176427,0.115299,-0.206783
sample,10,drone,0.249764,0.010333,-1.002168,1.201417,0.121395,-0.025466,0.016643,0.920264,-0.193054,0.126166,-0.206783
sample,11,drone,0.274740,0.013653,-1.002864,1.201872,0.145353,-0.030492,0.019927,0.996769,-0.209104,0.136654,-0.206783
sample,12,drone,0.299716,0.017594,-1.003691,1.202412,0.171187,-0.035912,0.023469,1.070550,-0.224581,0.146769,-0.206783
sample,13,drone,0.324693,0.022204,-1.004658,1.203044,0.198829,-0.041711,0.027259,1.141634,-0.239494,0.156515,-0.206783
sample,14,drone,0.349669,0.027526,-1.005774,1.203774,0.228214,-0.047875,0.031288,1.210051,-0.253846,0.165895,-0.206783
sample,15,drone,0.374645,0.033604,-1.007049,1.204607,0.259275,-0.054391,0.035546,1.275830,-0.267645,0.174913,-0.206783
sample,16,drone,0.399622,0.040478,-1.008491,1.205549,0.291945,-0.061245,0.040025,1.338999,-0.280897,0.183573,-0.206783
sample,17,drone,0.424598,0.048187,-1.010109,1.206606,0.326161,-0.068423,0.044716,1.399588,-0.293608,0.191880,-0.206783
sample,18,drone,0.449574,0.056770,-1.011909,1.207783,0.361859,-0.075911,0.049610,1.457625,-0.305783,0.199836,-0.206783
sample,19,drone,0.474551,0.066263,-1.013901,1.209084,0.398974,-0.083697,0.054698,1.513140,-0.317429,0.207447,-0.206783
sample,20,drone,0.499527,0.076700,-1.016090,1.210515,0.437444,-0.091768,0.059972,1.566160,-0.328551,0.214716,-0.206783
