section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G6,6.185353,12.195956,-0.597374,2.903992,,,,,,
crossing,2,G1,11.075950,2.349821,-1.792255,2.100589,,,,,,
crossing,3,G4,14.074252,7.804558,0.358413,1.379670,,,,,,
crossing,4,G2,16.154632,4.199542,1.200445,2.809561,,,,,,
crossing,5,G5,18.802175,9.690203,1.657208,2.800811,,,,,,
crossing,6,G3,20.789153,6.501691,3.347286,1.167282,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.000320,0.000011,0.000045,0.038087,0.001257,0.005321,0.033001
sample,1,drone,0.024986,0.000008,-1.000000,1.200001,0.001271,0.000042,0.000178,0.075750,0.002501,0.010584,0.033001
sample,2,drone,0.049972,0.000064,-0.999998,1.200009,0.004105,0.000136,0.000574,0.150188,0.004958,0.020984,0.033001
sample,3,drone,0.074959,0.000213,-0.999993,1.200030,0.008777,0.000290,0.001226,0.222823,0.007356,0.031132,0.033001
sample,4,drone,0.099945,0.000502,-0.999983,1.200070,0.015240,0.000503,0.002129,0.293630,0.009694,0.041025,0.033001
sample,5,drone,0.124931,0.000975,-0.999968,1.200136,0.023450,0.000774,0.003276,0.362625,0.011971,0.050665,0.033001
sample,6,drone,0.149917,0.001674,-0.999945,1.200234,0.033361,0.001101,0.004661,0.429824,0.014190,0.060054,0.033001
sample,7,drone,0.174904,0.002642,-0.999913,1.200369,0.044929,0.001483,0.006277,0.495240,0.016349,0.069194,0.033001
sample,8,drone,0.199890,0.003919,-0.999871,1.200548,0.058110,0.001918,0.008119,0.558890,0.018451,0.078087,0.033001
sample,9,drone,0.224876,0.005546,-0.999817,1.200775,0.072859,0.002405,0.010180,0.620788,0.020494,0.086735,0.033001
sample,10,drone,0.249862,0.007560,-0.999750,1.201056,0.089132,0.002943,0.012453,0.680949,0.022480,0.095141,0.033001
sample,11,drone,0.274849,0.010000,-0.999670,1.201397,0.106887,0.003529,0.014934,0.739389,0.024409,0.103306,0.033001
sample,12,drone,0.299835,0.012902,-0.999574,1.201803,0.126081,0.004162,0.017616,0.796123,0.026282,0.111233,0.033001
sample,13,drone,0.324821,0.016301,-0.999462,1.202277,0.146672,0.004842,0.020493,0.851166,0.028100,0.118923,0.033001
sample,14,drone,0.349807,0.020231,-0.999332,1.202827,0.168616,0.005567,0.023559,0.904533,0.029861,0.126379,0.033001
sample,15,drone,0.374794,0.024727,-0.999184,1.203455,0.191873,0.006334,0.026808,0.956239,0.031568,0.133604,0.033001
sample,16,drone,0.399780,0.029819,-0.999016,1.204166,0.216402,0.007144,0.030235,1.006299,0.033221,0.140598,0.033001
sample,17,drone,0.424766,0.035541,-0.998827,1.204966,0.242161,0.007994,0.033834,1.054729,0.034820,0.147364,0.033001
sample,18,drone,0.449752,0.041921,-0.998616,1.205857,0.269109,0.008884,0.037599,1.101543,0.036365,0.153905,0.033001
sample,19,drone,0.474738,0.048989,-0.998383,1.206845,0.297207,0.009812,0.041525,1.146757,0.037858,0.160222,0.033001
sample,20,drone,0.499725,0.056773,-0.998126,1.207932,0.326415,0.010776,0.045606,1.190385,0.039298,0.166318,0.033001
sample,21,drone,0.524711,0.065301,-0.997844,1.209124,0.356694,0.011776,0.049836,1.232444,0.040687,0.172194,0.033001
sample,22,drone,0.549697,0.074598,-0.997537,1.210423,0.388004,0.012809,0.054211,1.272947,0.042024,0.177853,0.033001
sample,23,drone,0.574683,0.084690,-0.997204,1.211833,0.420306,0.013876,0.058724,1.311911,0.043310,0.183297,0.033001
