section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G2,3.500000,3.604061,-2.659148,1.549475,,,,,,
crossing,2,G4,8.250000,8.635533,0.509509,1.751392,,,,,,
crossing,3,G3,11.750000,5.622730,-3.004547,0.522992,,,,,,
crossing,4,G5,17.750000,9.745353,2.123864,2.925207,,,,,,
crossing,5,G1,23.500000,2.520063,1.051772,2.208767,,,,,,
crossing,6,G6,31.250000,12.140924,-0.813763,2.705919,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.000520,-0.000239,0.000050,0.061470,-0.028298,0.005961,-0.431431
sample,1,drone,0.024996,0.000013,-1.000006,1.200001,0.002056,-0.000947,0.000199,0.121721,-0.056035,0.011803,-0.431432
sample,2,drone,0.049993,0.000103,-1.000047,1.200010,0.006605,-0.003041,0.000640,0.239692,-0.110343,0.023242,-0.431432
sample,3,drone,0.074989,0.000343,-1.000158,1.200033,0.014039,-0.006463,0.001361,0.352528,-0.162288,0.034184,-0.431432
sample,4,drone,0.099986,0.000805,-1.000370,1.200078,0.024229,-0.011154,0.002349,0.460193,-0.211852,0.044624,-0.431432
sample,5,drone,0.124982,0.001554,-1.000716,1.200151,0.037045,-0.017054,0.003592,0.562764,-0.259071,0.054570,-0.431432
sample,6,drone,0.149978,0.002657,-1.001223,1.200258,0.052363,-0.024105,0.005077,0.660319,-0.303981,0.064029,-0.431432
sample,7,drone,0.174975,0.004172,-1.001921,1.200405,0.070057,-0.032251,0.006793,0.752935,-0.346617,0.073010,-0.431432
sample,8,drone,0.199971,0.006159,-1.002835,1.200597,0.090004,-0.041434,0.008727,0.840688,-0.387015,0.081519,-0.431432
sample,9,drone,0.224968,0.008672,-1.003992,1.200841,0.112085,-0.051599,0.010869,0.923657,-0.425210,0.089564,-0.431432
sample,10,drone,0.249964,0.011762,-1.005415,1.201141,0.136180,-0.062691,0.013205,1.001918,-0.461238,0.097153,-0.431432
sample,11,drone,0.274960,0.015480,-1.007126,1.201501,0.162174,-0.074657,0.015726,1.075548,-0.495134,0.104293,-0.431432
sample,12,drone,0.299957,0.019870,-1.009147,1.201927,0.189950,-0.087444,0.018419,1.144624,-0.526934,0.110991,-0.431432
sample,13,drone,0.324953,0.024976,-1.011498,1.202422,0.219397,-0.101000,0.021274,1.209225,-0.556673,0.117255,-0.431432
sample,14,drone,0.349950,0.030838,-1.014197,1.202990,0.250403,-0.115274,0.024281,1.269426,-0.584387,0.123093,-0.431432
sample,15,drone,0.374946,0.037494,-1.017261,1.203636,0.282859,-0.130215,0.027428,1.325305,-0.610111,0.128511,-0.431432
sample,16,drone,0.399943,0.044979,-1.020706,1.204361,0.316658,-0.145775,0.030705,1.376939,-0.633881,0.133518,-0.431432
