section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G3,4.750000,5.445204,-2.848602,1.190779,,,,,,
crossing,2,G2,8.000000,3.863161,0.238243,2.644989,,,,,,
crossing,3,G4,11.500000,8.222537,-0.206917,1.657565,,,,,,
crossing,4,G1,16.750000,1.576276,-1.242662,1.800129,,,,,,
crossing,5,G6,25.750000,11.713425,2.129688,2.137009,,,,,,
crossing,6,G5,27.500000,9.979968,1.531908,1.494051,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.000315,-0.000107,-0.000001,0.037384,-0.012692,-0.000063,-0.327282
sample,1,drone,0.024984,0.000008,-1.000003,1.200000,0.001249,-0.000424,-0.000002,0.074224,-0.025199,-0.000126,-0.327283
sample,2,drone,0.049969,0.000062,-1.000021,1.200000,0.004024,-0.001366,-0.000007,0.146771,-0.049828,-0.000249,-0.327283
sample,3,drone,0.074953,0.000209,-1.000071,1.200000,0.008583,-0.002914,-0.000015,0.217015,-0.073675,-0.000368,-0.327283
sample,4,drone,0.099938,0.000491,-1.000167,1.199999,0.014868,-0.005047,-0.000025,0.284931,-0.096732,-0.000483,-0.327283
sample,5,drone,0.124922,0.000952,-1.000323,1.199998,0.022820,-0.007747,-0.000039,0.350545,-0.119007,-0.000594,-0.327283
sample,6,drone,0.149906,0.001632,-1.000554,1.199997,0.032384,-0.010994,-0.000055,0.413881,-0.140509,-0.000701,-0.327283
sample,7,drone,0.174891,0.002570,-1.000872,1.199996,0.043502,-0.014768,-0.000074,0.474965,-0.161247,-0.000804,-0.327283
sample,8,drone,0.199875,0.003805,-1.001292,1.199994,0.056117,-0.019051,-0.000095,0.533823,-0.181229,-0.000904,-0.327283
sample,9,drone,0.224860,0.005374,-1.001824,1.199991,0.070176,-0.023824,-0.000119,0.590479,-0.200463,-0.001000,-0.327283
sample,10,drone,0.249844,0.007312,-1.002482,1.199988,0.085623,-0.029068,-0.000145,0.644959,-0.218958,-0.001092,-0.327283
sample,11,drone,0.274828,0.009653,-1.003277,1.199984,0.102404,-0.034765,-0.000173,0.697289,-0.236724,-0.001181,-0.327283
sample,12,drone,0.299813,0.012429,-1.004220,1.199979,0.120466,-0.040897,-0.000204,0.747492,-0.253767,-0.001266,-0.327283
sample,13,drone,0.324797,0.015672,-1.005321,1.199973,0.139755,-0.047446,-0.000237,0.795596,-0.270098,-0.001347,-0.327283
sample,14,drone,0.349782,0.019412,-1.006590,1.199967,0.160221,-0.054394,-0.000271,0.841624,-0.285724,-0.001425,-0.327283
sample,15,drone,0.374766,0.023678,-1.008039,1.199960,0.181810,-0.061723,-0.000308,0.885603,-0.300655,-0.001500,-0.327283
sample,16,drone,0.399751,0.028497,-1.009675,1.199952,0.204473,-0.069417,-0.000346,0.927557,-0.314898,-0.001571,-0.327283
