section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G6,8.000000,11.810028,3.093473,3.317885,,,,,,
crossing,2,G1,15.540940,1.851381,1.660998,2.928175,,,,,,
crossing,3,G2,18.741604,3.328141,-0.930607,2.720583,,,,,,
crossing,4,G3,21.169814,5.479710,2.248286,2.412903,,,,,,
crossing,5,G5,24.359217,9.969616,0.368268,2.434478,,,,,,
crossing,6,G4,26.225972,7.773935,-1.050514,1.790426,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.000143,0.000050,0.000026,0.017099,0.005927,0.003066,0.333649
sample,1,drone,0.024982,0.000004,-0.999999,1.200001,0.000570,0.000198,0.000102,0.034051,0.011802,0.006106,0.333651
sample,2,drone,0.049965,0.000029,-0.999990,1.200005,0.001845,0.000639,0.000331,0.067647,0.023447,0.012131,0.333651
sample,3,drone,0.074947,0.000096,-0.999967,1.200017,0.003950,0.001369,0.000708,0.100617,0.034875,0.018044,0.333651
sample,4,drone,0.099930,0.000226,-0.999922,1.200041,0.006872,0.002382,0.001232,0.132951,0.046082,0.023842,0.333651
sample,5,drone,0.124912,0.000439,-0.999848,1.200079,0.010593,0.003672,0.001900,0.164654,0.057071,0.029527,0.333652
sample,6,drone,0.149894,0.000755,-0.999738,1.200135,0.015099,0.005233,0.002708,0.195729,0.067842,0.035100,0.333652
sample,7,drone,0.174877,0.001194,-0.999586,1.200214,0.020373,0.007061,0.003653,0.226180,0.078396,0.040561,0.333652
sample,8,drone,0.199859,0.001773,-0.999385,1.200318,0.026400,0.009150,0.004734,0.256012,0.088736,0.045910,0.333652
sample,9,drone,0.224841,0.002513,-0.999129,1.200451,0.033164,0.011495,0.005947,0.285228,0.098863,0.051150,0.333652
sample,10,drone,0.249824,0.003430,-0.998811,1.200615,0.040651,0.014090,0.007290,0.313833,0.108778,0.056280,0.333652
sample,11,drone,0.274806,0.004544,-0.998425,1.200815,0.048845,0.016930,0.008759,0.341831,0.118482,0.061300,0.333652
sample,12,drone,0.299789,0.005871,-0.997965,1.201053,0.057731,0.020010,0.010353,0.369225,0.127977,0.066213,0.333652
sample,13,drone,0.324771,0.007428,-0.997425,1.201332,0.067293,0.023325,0.012068,0.396021,0.137265,0.071018,0.333652
sample,14,drone,0.349753,0.009233,-0.996800,1.201656,0.077518,0.026868,0.013901,0.422220,0.146346,0.075716,0.333652
sample,15,drone,0.374736,0.011301,-0.996083,1.202027,0.088389,0.030637,0.015851,0.447829,0.155222,0.080309,0.333652
sample,16,drone,0.399718,0.013649,-0.995269,1.202448,0.099894,0.034624,0.017914,0.472850,0.163895,0.084796,0.333652
sample,17,drone,0.424701,0.016293,-0.994353,1.202922,0.112015,0.038826,0.020088,0.497289,0.172365,0.089178,0.333652
sample,18,drone,0.449683,0.019246,-0.993329,1.203451,0.124740,0.043236,0.022370,0.521148,0.180635,0.093457,0.333652
sample,19,drone,0.474665,0.022525,-0.992193,1.204039,0.138054,0.047851,0.024757,0.544433,0.188706,0.097633,0.333652
sample,20,drone,0.499648,0.026144,-0.990938,1.204688,0.151943,0.052665,0.027248,0.567146,0.196578,0.101706,0.333652
