section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G6,6.380848,11.763306,3.679413,3.252209,,,,,,
crossing,2,G2,10.726030,3.273123,0.228133,1.437538,,,,,,
crossing,3,G3,12.964340,6.396473,-2.071025,3.006583,,,,,,
crossing,4,G1,15.214665,2.508782,0.006631,3.100149,,,,,,
crossing,5,G4,18.408479,8.198743,2.251815,1.596607,,,,,,
crossing,6,G5,19.631928,10.090475,1.619512,2.942234,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.000281,0.000112,0.000049,0.033471,0.013315,0.005839,0.378605
sample,1,drone,0.024982,0.000007,-0.999997,1.200001,0.001117,0.000444,0.000195,0.066580,0.026485,0.011615,0.378606
sample,2,drone,0.049964,0.000056,-0.999978,1.200010,0.003607,0.001435,0.000629,0.132043,0.052526,0.023036,0.378606
sample,3,drone,0.074946,0.000187,-0.999926,1.200033,0.007714,0.003069,0.001346,0.195969,0.077956,0.034189,0.378606
sample,4,drone,0.099927,0.000441,-0.999824,1.200077,0.013399,0.005330,0.002338,0.258339,0.102767,0.045069,0.378606
sample,5,drone,0.124909,0.000857,-0.999659,1.200149,0.020622,0.008203,0.003598,0.319165,0.126963,0.055681,0.378606
sample,6,drone,0.149891,0.001472,-0.999415,1.200257,0.029345,0.011674,0.005120,0.378458,0.150550,0.066025,0.378606
sample,7,drone,0.174873,0.002323,-0.999076,1.200405,0.039531,0.015725,0.006897,0.436233,0.173532,0.076105,0.378606
sample,8,drone,0.199855,0.003447,-0.998629,1.200601,0.051141,0.020344,0.008922,0.492500,0.195915,0.085921,0.378606
sample,9,drone,0.224837,0.004878,-0.998059,1.200851,0.064138,0.025514,0.011189,0.547273,0.217704,0.095476,0.378606
sample,10,drone,0.249818,0.006651,-0.997354,1.201160,0.078485,0.031221,0.013692,0.600564,0.238903,0.104774,0.378606
sample,11,drone,0.274800,0.008800,-0.996500,1.201535,0.094145,0.037451,0.016424,0.652386,0.259517,0.113814,0.378606
sample,12,drone,0.299782,0.011355,-0.995483,1.201981,0.111081,0.044188,0.019379,0.702750,0.279552,0.122601,0.378606
sample,13,drone,0.324764,0.014350,-0.994292,1.202503,0.129257,0.051418,0.022550,0.751670,0.299013,0.131135,0.378606
sample,14,drone,0.349746,0.017813,-0.992914,1.203108,0.148637,0.059127,0.025931,0.799159,0.317903,0.139420,0.378606
sample,15,drone,0.374728,0.021776,-0.991338,1.203799,0.169186,0.067302,0.029516,0.845227,0.336229,0.147457,0.378606
sample,16,drone,0.399710,0.026266,-0.989551,1.204582,0.190868,0.075927,0.033298,0.889889,0.353996,0.155249,0.378606
sample,17,drone,0.424691,0.031312,-0.987544,1.205463,0.213648,0.084989,0.037273,0.933156,0.371207,0.162797,0.378606
sample,18,drone,0.449673,0.036941,-0.985305,1.206445,0.237492,0.094474,0.041432,0.975041,0.387869,0.170104,0.378606
sample,19,drone,0.474655,0.043178,-0.982824,1.207533,0.262364,0.104368,0.045772,1.015556,0.403986,0.177172,0.378606
sample,20,drone,0.499637,0.050050,-0.980090,1.208732,0.288232,0.114658,0.050285,1.054714,0.419563,0.184004,0.378606
sample,21,drone,0.524619,0.057580,-0.977095,1.210045,0.315062,0.125331,0.054965,1.092528,0.434605,0.190601,0.378606
sample,22,drone,0.549601,0.065791,-0.973828,1.211478,0.342819,0.136373,0.059808,1.129010,0.449117,0.196965,0.378606
sample,23,drone,0.574583,0.074708,-0.970281,1.213033,0.371471,0.147770,0.064806,1.164171,0.463104,0.203100,0.378606
sample,24,drone,0.599564,0.084351,-0.966445,1.214716,0.400986,0.159511,0.069955,1.198026,0.476572,0.209006,0.378606
sample,25,drone,0.624546,0.094743,-0.962312,1.216529,0.431329,0.171582,0.075249,1.230586,0.489524,0.214686,0.378606
sample,26,drone,0.649528,0.105902,-0.957872,1.218476,0.462470,0.183969,0.080682,1.261864,0.501966,0.220143,0.378606
sample,27,drone,0.674510,0.117850,-0.953120,1.220560,0.494377,0.196662,0.086248,1.291872,0.513903,0.225378,0.378606
sample,28,drone,0.699492,0.130603,-0.948046,1.222785,0.527017,0.209646,0.091943,1.320623,0.525340,0.230394,0.378606
sample,29,drone,0.724474,0.144181,-0.942645,1.225154,0.560360,0.222910,0.097760,1.348129,0.536282,0.235193,0.378606
sample,30,drone,0.749455,0.158601,-0.936909,1.227669,0.594374,0.236441,0.103694,1.374403,0.546734,0.239776,0.378606
sample,31,drone,0.774437,0.173878,-0.930832,1.230335,0.629030,0.250227,0.109740,1.399457,0.556700,0.244147,0.378606
sample,32,drone,0.799419,0.190029,-0.924407,1.233152,0.664296,0.264255,0.115892,1.423304,0.566187,0.248307,0.378606
sample,33,drone,0.824401,0.207069,-0.917628,1.236125,0.700144,0.278515,0.122146,1.445956,0.575198,0.252259,0.378606
sample,34,drone,0.849383,0.225011,-0.910491,1.239255,0.736542,0.292994,0.128496,1.467425,0.583738,0.256005,0.378606
