section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G6,6.492595,11.990175,3.836834,2.922374,,,,,,
crossing,2,G1,11.392842,2.062962,2.503778,2.511897,,,,,,
crossing,3,G2,13.711774,3.944753,-0.757135,3.311809,,,,,,
crossing,4,G3,15.571474,5.435645,2.426389,2.820595,,,,,,
crossing,5,G5,17.949372,9.890051,-0.811524,1.825998,,,,,,
crossing,6,G4,19.002693,8.029285,-1.640376,1.354350,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.000272,0.000110,0.000039,0.032395,0.013068,0.004654,0.383433
sample,1,drone,0.024984,0.000007,-0.999997,1.200001,0.001081,0.000436,0.000155,0.064446,0.025997,0.009258,0.383433
sample,2,drone,0.049967,0.000054,-0.999978,1.200008,0.003492,0.001409,0.000502,0.127829,0.051566,0.018362,0.383434
sample,3,drone,0.074951,0.000181,-0.999927,1.200026,0.007468,0.003013,0.001073,0.189751,0.076545,0.027257,0.383434
sample,4,drone,0.099935,0.000427,-0.999828,1.200061,0.012973,0.005233,0.001864,0.250191,0.100927,0.035940,0.383434
sample,5,drone,0.124918,0.000830,-0.999665,1.200119,0.019970,0.008056,0.002869,0.309163,0.124716,0.044411,0.383434
sample,6,drone,0.149902,0.001425,-0.999425,1.200205,0.028421,0.011465,0.004083,0.366676,0.147917,0.052673,0.383434
sample,7,drone,0.174886,0.002250,-0.999092,1.200323,0.038292,0.015447,0.005501,0.422743,0.170534,0.060727,0.383434
sample,8,drone,0.199869,0.003338,-0.998653,1.200480,0.049545,0.019986,0.007117,0.477375,0.192573,0.068574,0.383434
sample,9,drone,0.224853,0.004725,-0.998094,1.200679,0.062145,0.025069,0.008927,0.530585,0.214038,0.076218,0.383434
sample,10,drone,0.249837,0.006444,-0.997401,1.200926,0.076057,0.030681,0.010925,0.582383,0.234933,0.083659,0.383434
sample,11,drone,0.274820,0.008526,-0.996561,1.201225,0.091245,0.036808,0.013107,0.632782,0.255264,0.090898,0.383434
sample,12,drone,0.299804,0.011003,-0.995561,1.201581,0.107675,0.043436,0.015467,0.681793,0.275035,0.097939,0.383434
sample,13,drone,0.324788,0.013906,-0.994390,1.201998,0.125312,0.050551,0.018001,0.729428,0.294251,0.104781,0.383434
sample,14,drone,0.349771,0.017264,-0.993036,1.202480,0.144123,0.058139,0.020703,0.775698,0.312916,0.111428,0.383434
sample,15,drone,0.374755,0.021107,-0.991485,1.203032,0.164072,0.066187,0.023569,0.820615,0.331036,0.117880,0.383434
sample,16,drone,0.399739,0.025463,-0.989728,1.203658,0.185127,0.074680,0.026593,0.864191,0.348615,0.124140,0.383434
sample,17,drone,0.424723,0.030358,-0.987754,1.204361,0.207253,0.083606,0.029772,0.906438,0.365657,0.130209,0.383434
sample,18,drone,0.449706,0.035819,-0.985551,1.205145,0.230419,0.092951,0.033099,0.947367,0.382168,0.136088,0.383434
sample,19,drone,0.474690,0.041871,-0.983109,1.206015,0.254591,0.102702,0.036572,0.986989,0.398151,0.141780,0.383434
sample,20,drone,0.499674,0.048540,-0.980419,1.206973,0.279736,0.112846,0.040184,1.025317,0.413613,0.147286,0.383434
sample,21,drone,0.524657,0.055849,-0.977471,1.208023,0.305823,0.123369,0.043931,1.062362,0.428557,0.152607,0.383434
sample,22,drone,0.549641,0.063821,-0.974255,1.209168,0.332820,0.134259,0.047809,1.098136,0.442988,0.157746,0.383434
sample,23,drone,0.574625,0.072479,-0.970762,1.210411,0.360694,0.145504,0.051813,1.132651,0.456911,0.162704,0.383434
sample,24,drone,0.599608,0.081844,-0.966984,1.211757,0.389415,0.157090,0.055939,1.165917,0.470331,0.167483,0.383434
sample,25,drone,0.624592,0.091937,-0.962913,1.213207,0.418952,0.169005,0.060182,1.197948,0.483252,0.172084,0.383434
sample,26,drone,0.649576,0.102778,-0.958539,1.214764,0.449274,0.181237,0.064538,1.228754,0.495679,0.176509,0.383434
sample,27,drone,0.674559,0.114386,-0.953857,1.216431,0.480350,0.193773,0.069002,1.258347,0.507617,0.180760,0.383434
sample,28,drone,0.699543,0.126780,-0.948857,1.218212,0.512150,0.206601,0.073570,1.286739,0.519070,0.184838,0.383434
sample,29,drone,0.724527,0.139977,-0.943533,1.220107,0.544644,0.219709,0.078238,1.313941,0.530043,0.188746,0.383434
sample,30,drone,0.749510,0.153994,-0.937879,1.222121,0.577804,0.233086,0.083001,1.339965,0.540542,0.192484,0.383434
sample,31,drone,0.774494,0.168848,-0.931887,1.224255,0.611599,0.246719,0.087855,1.364824,0.550570,0.196055,0.383434
sample,32,drone,0.799478,0.184554,-0.925551,1.226511,0.646001,0.260597,0.092797,1.388528,0.560132,0.199460,0.383434
sample,33,drone,0.824461,0.201127,-0.918865,1.228892,0.680980,0.274707,0.097822,1.411089,0.569233,0.202701,0.383434
sample,34,drone,0.849445,0.218581,-0.911825,1.231399,0.716509,0.289040,0.102926,1.432519,0.577878,0.205780,0.383434
sample,35,drone,0.874429,0.236929,-0.904423,1.234035,0.752559,0.303582,0.108104,1.452829,0.586071,0.208697,0.383434
sample,36,drone,0.899412,0.256184,-0.896655,1.236801,0.789103,0.318324,0.113354,1.472032,0.593817,0.211456,0.383434
sample,37,drone,0.924396,0.276358,-0.888517,1.239699,0.826113,0.333254,0.118670,1.490138,0.601121,0.214057,0.383434
sample,38,drone,0.949380,0.297463,-0.880004,1.242730,0.863561,0.348360,0.124050,1.507160,0.607988,0.216502,0.383434
sample,39,drone,0.974363,0.319508,-0.871110,1.245897,0.901422,0.363633,0.129488,1.523109,0.614422,0.218793,0.383434
sample,40,drone,0.999347,0.342505,-0.861834,1.249200,0.939667,0.379061,0.134982,1.537997,0.620428,0.220931,0.383434
sample,41,drone,1.024331,0.366461,-0.852170,1.252642,0.978271,0.394634,0.140527,1.551835,0.626010,0.222919,0.383434
sample,42,drone,1.049314,0.391386,-0.842115,1.256222,1.017208,0.410342,0.146121,1.564636,0.631174,0.224758,0.383434
sample,43,drone,1.074298,0.417288,-0.831666,1.259943,1.056452,0.426172,0.151758,1.576411,0.635924,0.226449,0.383434
sample,44,drone,1.099282,0.444174,-0.820820,1.263805,1.095977,0.442117,0.157436,1.587171,0.640264,0.227995,0.383434
sample,45,drone,1.124266,0.472051,-0.809575,1.267810,1.135759,0.458165,0.163150,1.596928,0.644200,0.229397,0.383434
sample,46,drone,1.149249,0.500925,-0.797927,1.271957,1.175771,0.474306,0.168898,1.605694,0.647737,0.230656,0.383434
sample,47,drone,1.174233,0.530801,-0.785875,1.276249,1.215991,0.490530,0.174676,1.613481,0.650878,0.231775,0.383434
sample,48,drone,1.199217,0.561685,-0.773416,1.280685,1.256393,0.506829,0.180479,1.620300,0.653629,0.232754,0.383434
sample,49,drone,1.224200,0.593580,-0.760550,1.285267,1.296953,0.523191,0.186306,1.626163,0.655994,0.233596,0.383434
sample,50,drone,1.249184,0.626490,-0.747274,1.289995,1.337648,0.539607,0.192151,1.631081,0.657978,0.234303,0.383434
sample,51,drone,1.274168,0.660419,-0.733587,1.294868,1.378454,0.556068,0.198013,1.635066,0.659585,0.234875,0.383434
sample,52,drone,1.299151,0.695368,-0.719489,1.299889,1.419348,0.572565,0.203888,1.638131,0.660822,0.235315,0.383434
sample,53,drone,1.324135,0.731340,-0.704978,1.305056,1.460307,0.589087,0.209771,1.640286,0.661691,0.235625,0.383434
sample,54,drone,1.349119,0.768336,-0.690054,1.310370,1.501309,0.605628,0.215661,1.641543,0.662198,0.235806,0.383434
sample,55,drone,1.374102,0.806356,-0.674716,1.315832,1.542330,0.622176,0.221554,1.641914,0.662348,0.235859,0.383434
sample,56,drone,1.399086,0.845402,-0.658965,1.321441,1.583351,0.638723,0.227446,1.641411,0.662145,0.235787,0.383434
sample,57,drone,1.424070,0.885472,-0.642801,1.327197,1.624347,0.655261,0.233336,1.640044,0.661594,0.235590,0.383434
sample,58,drone,1.449053,0.926566,-0.626223,1.333100,1.665299,0.671781,0.239218,1.637827,0.660699,0.235272,0.383434
sample,59,drone,1.474037,0.968683,-0.609234,1.339150,1.706185,0.688275,0.245091,1.634771,0.659466,0.234833,0.383434
sample,60,drone,1.499021,1.011820,-0.591832,1.345347,1.746984,0.704733,0.250952,1.630886,0.657899,0.234275,0.383434
