section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G1,2.000000,1.419227,-0.538962,2.612400,,,,,,
crossing,2,G5,8.750000,9.664908,-0.012348,3.034446,,,,,,
crossing,3,G3,12.250000,5.990914,-2.500067,3.095884,,,,,,
crossing,4,G4,14.250000,7.666321,-0.816762,2.731840,,,,,,
crossing,5,G2,17.250000,3.729695,-2.635646,2.145626,,,,,,
crossing,6,G6,24.250000,12.127516,-1.814851,1.996540,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.001086,0.000353,0.001081,0.127201,0.041322,0.126589,0.314097
sample,1,drone,0.024981,0.000027,-0.999991,1.200027,0.004264,0.001385,0.004244,0.249960,0.081200,0.248758,0.314098
sample,2,drone,0.049962,0.000213,-0.999931,1.200212,0.013575,0.004410,0.013510,0.486303,0.157976,0.483964,0.314098
sample,3,drone,0.074943,0.000705,-0.999771,1.200702,0.028561,0.009278,0.028423,0.704130,0.228738,0.700742,0.314098
sample,4,drone,0.099924,0.001640,-0.999467,1.201632,0.048755,0.015838,0.048520,0.903522,0.293510,0.899175,0.314098
sample,5,drone,0.124905,0.003141,-0.998980,1.203126,0.073702,0.023942,0.073348,1.084977,0.352457,1.079758,0.314098
sample,6,drone,0.149886,0.005322,-0.998271,1.205297,0.102962,0.033447,0.102467,1.248995,0.405738,1.242986,0.314098
sample,7,drone,0.174867,0.008285,-0.997308,1.208246,0.136105,0.044214,0.135450,1.396071,0.453516,1.389355,0.314098
sample,8,drone,0.199848,0.012122,-0.996062,1.212064,0.172713,0.056106,0.171882,1.526705,0.495953,1.519361,0.314098
sample,9,drone,0.224829,0.016915,-0.994505,1.216833,0.212382,0.068993,0.211360,1.641394,0.533209,1.633498,0.314098
sample,10,drone,0.249810,0.022733,-0.992615,1.222624,0.254720,0.082746,0.253495,1.740635,0.565448,1.732262,0.314098
sample,11,drone,0.274791,0.029641,-0.990371,1.229498,0.299347,0.097243,0.297907,1.824927,0.592831,1.816148,0.314098
sample,12,drone,0.299772,0.037689,-0.987757,1.237508,0.345897,0.112365,0.344233,1.894768,0.615518,1.885653,0.314098
sample,13,drone,0.324753,0.046923,-0.984757,1.246697,0.394014,0.127996,0.392118,1.950654,0.633673,1.941270,0.314098
sample,14,drone,0.349734,0.057375,-0.981362,1.257099,0.443355,0.144025,0.441223,1.993085,0.647457,1.983497,0.314098
sample,15,drone,0.374715,0.069073,-0.977561,1.268741,0.493592,0.160344,0.491218,2.022557,0.657031,2.012827,0.314098
sample,16,drone,0.399696,0.082036,-0.973351,1.281641,0.544406,0.176851,0.541787,2.039569,0.662557,2.029758,0.314098
sample,17,drone,0.424677,0.096273,-0.968726,1.295810,0.595493,0.193447,0.592628,2.044619,0.664198,2.034783,0.314098
sample,18,drone,0.449658,0.111788,-0.963686,1.311250,0.646560,0.210036,0.643449,2.038203,0.662114,2.028398,0.314098
sample,19,drone,0.474639,0.128576,-0.958232,1.327958,0.697326,0.226527,0.693971,2.020821,0.656467,2.011099,0.314098
sample,20,drone,0.499620,0.146628,-0.952368,1.345922,0.747524,0.242834,0.743928,1.992969,0.647419,1.983382,0.314098
sample,21,drone,0.524601,0.165924,-0.946099,1.365126,0.796898,0.258874,0.793065,1.955147,0.635132,1.945741,0.314098
sample,22,drone,0.549582,0.186442,-0.939434,1.385545,0.845207,0.274567,0.841141,1.907850,0.619768,1.898672,0.314098
sample,23,drone,0.574563,0.208152,-0.932381,1.407151,0.892218,0.289839,0.887926,1.851578,0.601488,1.842671,0.314098
sample,24,drone,0.599544,0.231019,-0.924953,1.429908,0.937715,0.304618,0.933204,1.786828,0.580454,1.778232,0.314098
sample,25,drone,0.624525,0.255002,-0.917162,1.453776,0.981492,0.318839,0.976770,1.714098,0.556827,1.705852,0.314098
sample,26,drone,0.649506,0.280057,-0.909023,1.478709,1.023355,0.332438,1.018432,1.633886,0.530770,1.626026,0.314098
sample,27,drone,0.674487,0.306131,-0.900553,1.504659,1.063124,0.345357,1.058010,1.546689,0.502444,1.539248,0.314098
sample,28,drone,0.699467,0.333172,-0.891768,1.531569,1.100630,0.357542,1.095336,1.453005,0.472011,1.446015,0.314098
sample,29,drone,0.724448,0.361121,-0.882689,1.559384,1.135719,0.368940,1.130255,1.353333,0.439632,1.346822,0.314098
sample,30,drone,0.749429,0.389915,-0.873335,1.588039,1.168246,0.379506,1.162626,1.248169,0.405470,1.242165,0.314098
sample,31,drone,0.774410,0.419489,-0.863728,1.617471,1.198080,0.389198,1.192316,1.138012,0.369685,1.132538,0.314098
sample,32,drone,0.799391,0.449773,-0.853890,1.647610,1.225103,0.397977,1.219209,1.023360,0.332440,1.018437,0.314098
sample,33,drone,0.824372,0.480697,-0.843845,1.678385,1.249209,0.405808,1.243199,0.904710,0.293897,0.900358,0.314098
sample,34,drone,0.849353,0.512186,-0.833615,1.709722,1.270304,0.412660,1.264193,0.782561,0.254216,0.778796,0.314098
sample,35,drone,0.874334,0.544164,-0.823227,1.741546,1.288307,0.418509,1.282110,0.657409,0.213560,0.654246,0.314098
sample,36,drone,0.899315,0.576553,-0.812706,1.773779,1.303149,0.423330,1.296881,0.529753,0.172091,0.527205,0.314098
sample,37,drone,0.924296,0.609272,-0.802077,1.806341,1.314775,0.427107,1.308450,0.400091,0.129970,0.398166,0.314098
sample,38,drone,0.949277,0.642241,-0.791367,1.839152,1.323139,0.429824,1.316774,0.268920,0.087359,0.267626,0.314098
sample,39,drone,0.974258,0.675379,-0.780602,1.872130,1.328210,0.431471,1.321821,0.136738,0.044420,0.136080,0.314098
sample,40,drone,0.999239,0.708601,-0.769810,1.905193,1.329971,0.432043,1.323573,0.004044,0.001314,0.004024,0.314098
sample,41,drone,1.024220,0.741827,-0.759016,1.938258,1.328412,0.431537,1.322022,-0.128666,-0.041797,-0.128047,0.314098
sample,42,drone,1.049201,0.774972,-0.748249,1.971243,1.323542,0.429955,1.317175,-0.260893,-0.084752,-0.259638,0.314098
sample,43,drone,1.074182,0.807953,-0.737535,2.004067,1.315378,0.427303,1.309050,-0.392140,-0.127387,-0.390254,0.314098
sample,44,drone,1.099163,0.840690,-0.726900,2.036646,1.303950,0.423590,1.297677,-0.521908,-0.169543,-0.519398,0.314098
sample,45,drone,1.124144,0.873101,-0.716372,2.068901,1.289302,0.418832,1.283100,-0.649701,-0.211056,-0.646575,0.314098
sample,46,drone,1.149125,0.905106,-0.705975,2.100752,1.271490,0.413045,1.265373,-0.775019,-0.251766,-0.771291,0.314098
sample,47,drone,1.174106,0.936627,-0.695735,2.132122,1.250581,0.406253,1.244565,-0.897366,-0.291511,-0.893049,0.314098
sample,48,drone,1.199087,0.967588,-0.685678,2.162933,1.226656,0.398481,1.220755,-1.016243,-0.330128,-1.011354,0.314098
sample,49,drone,1.224068,0.997914,-0.675826,2.193113,1.199807,0.389759,1.194035,-1.131153,-0.367457,-1.125711,0.314098
sample,50,drone,1.249049,1.027533,-0.666204,2.222590,1.170141,0.380122,1.164512,-1.241598,-0.403335,-1.235625,0.314098
sample,51,drone,1.274030,1.056376,-0.656835,2.251294,1.137775,0.369608,1.132301,-1.347080,-0.437601,-1.340599,0.314098
sample,52,drone,1.299011,1.084378,-0.647738,2.279162,1.102838,0.358259,1.097533,-1.447101,-0.470093,-1.440139,0.314098
sample,53,drone,1.323992,1.111476,-0.638935,2.306129,1.065475,0.346121,1.060349,-1.541163,-0.500649,-1.533749,0.314098
sample,54,drone,1.348973,1.137611,-0.630445,2.332139,1.025839,0.333245,1.020904,-1.628770,-0.529108,-1.620934,0.314098
sample,55,drone,1.373954,1.162729,-0.622286,2.357136,0.984098,0.319686,0.979364,-1.709422,-0.555308,-1.701198,0.314098
sample,56,drone,1.398935,1.186779,-0.614473,2.381070,0.940433,0.305501,0.935908,-1.782622,-0.579087,-1.774046,0.314098
sample,57,drone,1.423916,1.209715,-0.607022,2.403895,0.895035,0.290753,0.890729,-1.847872,-0.600284,-1.838983,0.314098
sample,58,drone,1.448897,1.231496,-0.599946,2.425572,0.848109,0.275510,0.844029,-1.904675,-0.618737,-1.895512,0.314098
sample,59,drone,1.473878,1.252088,-0.593257,2.446065,0.799873,0.259840,0.796026,-1.952532,-0.634283,-1.943139,0.314098
sample,60,drone,1.498859,1.271460,-0.586964,2.465343,0.750557,0.243820,0.746946,-1.990946,-0.646762,-1.981368,0.314098
sample,61,drone,1.523840,1.289587,-0.581075,2.483384,0.700402,0.227527,0.697032,-2.019419,-0.656011,-2.009704,0.314098
sample,62,drone,1.548821,1.306453,-0.575597,2.500168,0.649663,0.211044,0.646537,-2.037453,-0.661870,-2.027652,0.314098
sample,63,drone,1.573802,1.322046,-0.570531,2.515686,0.598607,0.194458,0.595727,-2.044551,-0.664176,-2.034715,0.314098
sample,64,drone,1.598783,1.336361,-0.565881,2.529932,0.547513,0.177860,0.544879,-2.040214,-0.662767,-2.030399,0.314098
sample,65,drone,1.623764,1.349401,-0.561645,2.542909,0.496674,0.161345,0.494284,-2.023945,-0.657482,-2.014208,0.314098
sample,66,drone,1.648745,1.361175,-0.557820,2.554627,0.446393,0.145011,0.444245,-1.995245,-0.648159,-1.985647,0.314098
sample,67,drone,1.673726,1.371703,-0.554400,2.565104,0.396987,0.128962,0.395077,-1.953618,-0.634636,-1.944220,0.314098
sample,68,drone,1.698707,1.381010,-0.551377,2.574366,0.348786,0.113304,0.347108,-1.898565,-0.616752,-1.889432,0.314098
sample,69,drone,1.723688,1.389129,-0.548739,2.582447,0.302131,0.098148,0.300678,-1.829589,-0.594345,-1.820788,0.314098
sample,70,drone,1.748669,1.396105,-0.546473,2.589389,0.257376,0.083609,0.256138,-1.746191,-0.567253,-1.737791,0.314098
sample,71,drone,1.773650,1.401988,-0.544562,2.595244,0.214888,0.069807,0.213854,-1.647875,-0.535315,-1.639947,0.314098
sample,72,drone,1.798631,1.406841,-0.542985,2.600073,0.175045,0.056864,0.174203,-1.534141,-0.498368,-1.526761,0.314098
sample,73,drone,1.823612,1.410734,-0.541721,2.603947,0.138239,0.044907,0.137574,-1.404493,-0.456252,-1.397736,0.314098
sample,74,drone,1.848593,1.413748,-0.540742,2.606947,0.104874,0.034068,0.104370,-1.258432,-0.408804,-1.252378,0.314098
sample,75,drone,1.873574,1.415974,-0.540019,2.609162,0.075366,0.024483,0.075003,-1.095460,-0.355862,-1.090191,0.314098
sample,76,drone,1.898555,1.417513,-0.539519,2.610694,0.050143,0.016289,0.049901,-0.915081,-0.297266,-0.910679,0.314098
sample,77,drone,1.923536,1.418479,-0.539205,2.611655,0.029646,0.009631,0.029504,-0.716796,-0.232852,-0.713347,0.314098
sample,78,drone,1.948517,1.418994,-0.539037,2.612168,0.014330,0.004655,0.014261,-0.500106,-0.162460,-0.497700,0.314098
sample,79,drone,1.973498,1.419195,-0.538972,2.612368,0.004660,0.001514,0.004638,-0.272474,-0.088874,-0.272465,0.314098
sample,80,drone,1.998479,1.419227,-0.538962,2.612400,0.000717,0.000215,0.000648,-0.081192,-0.029527,-0.092203,0.291234
sample,81,drone,2.023460,1.419231,-0.538962,2.612400,0.000604,0.000039,0.000031,0.026094,-0.001718,-0.010906,0.063833
sample,82,drone,2.048441,1.419257,-0.538960,2.612401,0.002021,0.000129,0.000103,0.075960,0.004851,0.003886,0.063779
sample,83,drone,2.073421,1.419332,-0.538955,2.612405,0.004399,0.000281,0.000225,0.113994,0.007280,0.005835,0.063779
sample,84,drone,2.098402,1.419477,-0.538946,2.612413,0.007716,0.000493,0.000395,0.151152,0.009653,0.007737,0.063779
sample,85,drone,2.123383,1.419717,-0.538930,2.612425,0.011951,0.000763,0.000612,0.187445,0.011971,0.009594,0.063779
sample,86,drone,2.148364,1.420074,-0.538908,2.612443,0.017081,0.001091,0.000874,0.222878,0.014234,0.011408,0.063779
sample,87,drone,2.173345,1.420570,-0.538876,2.612469,0.023086,0.001474,0.001182,0.257457,0.016443,0.013178,0.063779
sample,88,drone,2.198326,1.421228,-0.538834,2.612502,0.029944,0.001912,0.001533,0.291190,0.018597,0.014904,0.063779
sample,89,drone,2.223307,1.422067,-0.538780,2.612545,0.037634,0.002404,0.001926,0.324084,0.020698,0.016588,0.063779
sample,90,drone,2.248288,1.423108,-0.538714,2.612598,0.046136,0.002946,0.002361,0.356143,0.022745,0.018229,0.063779
sample,91,drone,2.273269,1.424372,-0.538633,2.612663,0.055428,0.003540,0.002837,0.387377,0.024740,0.019827,0.063779
sample,92,drone,2.298250,1.425877,-0.538537,2.612740,0.065490,0.004183,0.003352,0.417790,0.026682,0.021384,0.063779
sample,93,drone,2.323231,1.427644,-0.538424,2.612831,0.076302,0.004873,0.003905,0.447389,0.028573,0.022899,0.063779
sample,94,drone,2.348212,1.429689,-0.538294,2.612935,0.087842,0.005610,0.004496,0.476182,0.030412,0.024373,0.063779
sample,95,drone,2.373193,1.432032,-0.538144,2.613055,0.100093,0.006392,0.005123,0.504174,0.032199,0.025806,0.063779
sample,96,drone,2.398174,1.434690,-0.537974,2.613191,0.113032,0.007219,0.005785,0.531373,0.033936,0.027198,0.063779
sample,97,drone,2.423155,1.437680,-0.537783,2.613344,0.126641,0.008088,0.006482,0.557785,0.035623,0.028550,0.063779
sample,98,drone,2.448136,1.441017,-0.537570,2.613515,0.140900,0.008999,0.007212,0.583416,0.037260,0.029862,0.063779
sample,99,drone,2.473117,1.444719,-0.537334,2.613705,0.155790,0.009950,0.007974,0.608274,0.038848,0.031134,0.063779
sample,100,drone,2.498098,1.448801,-0.537073,2.613914,0.171291,0.010940,0.008767,0.632364,0.040386,0.032367,0.063779
sample,101,drone,2.523079,1.453277,-0.536787,2.614143,0.187384,0.011967,0.009591,0.655693,0.041876,0.033561,0.063779
sample,102,drone,2.548060,1.458163,-0.536475,2.614393,0.204050,0.013032,0.010444,0.678269,0.043318,0.034716,0.063779
sample,103,drone,2.573041,1.463472,-0.536136,2.614664,0.221271,0.014132,0.011326,0.700097,0.044712,0.035834,0.063779
sample,104,drone,2.598022,1.469218,-0.535769,2.614959,0.239029,0.015266,0.012234,0.721184,0.046059,0.036913,0.063779
sample,105,drone,2.623003,1.475414,-0.535373,2.615276,0.257303,0.016433,0.013170,0.741537,0.047359,0.037955,0.063779
sample,106,drone,2.647984,1.482074,-0.534948,2.615617,0.276077,0.017632,0.014131,0.761162,0.048612,0.038959,0.063779
sample,107,drone,2.672965,1.489208,-0.534492,2.615982,0.295332,0.018862,0.015116,0.780066,0.049819,0.039927,0.063779
sample,108,drone,2.697946,1.496829,-0.534006,2.616372,0.315051,0.020121,0.016126,0.798256,0.050981,0.040858,0.063779
sample,109,drone,2.722927,1.504948,-0.533487,2.616787,0.335215,0.021409,0.017158,0.815738,0.052097,0.041753,0.063779
