section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G5,8.250000,10.441882,-2.294157,2.224909,,,,,,
crossing,2,G4,12.500000,8.701713,1.530451,1.056868,,,,,,
crossing,3,G3,14.750000,6.266586,1.346462,1.840427,,,,,,
crossing,4,G6,19.250000,11.449051,1.594036,2.429722,,,,,,
crossing,5,G1,26.750000,2.369014,-0.809641,1.384479,,,,,,
crossing,6,G2,30.000000,3.547313,1.063215,2.270457,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.000116,-0.000014,0.000011,0.013791,-0.001709,0.001354,-0.123309
sample,1,drone,0.024984,0.000003,-1.000000,1.200000,0.000460,-0.000057,0.000045,0.027466,-0.003404,0.002696,-0.123310
sample,2,drone,0.049969,0.000023,-1.000003,1.200002,0.001488,-0.000184,0.000146,0.054577,-0.006764,0.005357,-0.123310
sample,3,drone,0.074953,0.000077,-1.000010,1.200008,0.003187,-0.000395,0.000313,0.081198,-0.010064,0.007970,-0.123310
sample,4,drone,0.099938,0.000182,-1.000023,1.200018,0.005545,-0.000687,0.000544,0.107321,-0.013301,0.010534,-0.123310
sample,5,drone,0.124922,0.000354,-1.000044,1.200035,0.008550,-0.001060,0.000839,0.132951,-0.016478,0.013050,-0.123310
sample,6,drone,0.149906,0.000609,-1.000076,1.200060,0.012189,-0.001511,0.001196,0.158089,-0.019593,0.015517,-0.123310
sample,7,drone,0.174891,0.000963,-1.000119,1.200095,0.016449,-0.002039,0.001615,0.182739,-0.022648,0.017936,-0.123310
sample,8,drone,0.199875,0.001431,-1.000177,1.200141,0.021320,-0.002642,0.002093,0.206904,-0.025643,0.020308,-0.123310
sample,9,drone,0.224859,0.002029,-1.000251,1.200199,0.026788,-0.003320,0.002629,0.230586,-0.028579,0.022633,-0.123310
sample,10,drone,0.249844,0.002770,-1.000343,1.200272,0.032842,-0.004070,0.003224,0.253790,-0.031455,0.024910,-0.123310
sample,11,drone,0.274828,0.003670,-1.000455,1.200360,0.039470,-0.004892,0.003874,0.276519,-0.034271,0.027141,-0.123310
sample,12,drone,0.299813,0.004742,-1.000588,1.200465,0.046659,-0.005783,0.004580,0.298774,-0.037030,0.029326,-0.123310
sample,13,drone,0.324797,0.006001,-1.000744,1.200589,0.054399,-0.006742,0.005339,0.320560,-0.039730,0.031464,-0.123310
sample,14,drone,0.349781,0.007461,-1.000925,1.200732,0.062677,-0.007768,0.006152,0.341879,-0.042372,0.033557,-0.123310
sample,15,drone,0.374766,0.009133,-1.001132,1.200896,0.071482,-0.008859,0.007016,0.362734,-0.044957,0.035604,-0.123310
sample,16,drone,0.399750,0.011032,-1.001367,1.201083,0.080803,-0.010015,0.007931,0.383129,-0.047485,0.037606,-0.123310
sample,17,drone,0.424735,0.013171,-1.001632,1.201293,0.090627,-0.011232,0.008895,0.403066,-0.049956,0.039562,-0.123310
sample,18,drone,0.449719,0.015561,-1.001929,1.201527,0.100943,-0.012511,0.009908,0.422550,-0.052370,0.041475,-0.123310
sample,19,drone,0.474703,0.018215,-1.002258,1.201788,0.111741,-0.013849,0.010968,0.441581,-0.054729,0.043343,-0.123310
sample,20,drone,0.499688,0.021145,-1.002621,1.202075,0.123009,-0.015246,0.012074,0.460165,-0.057032,0.045167,-0.123310
sample,21,drone,0.524672,0.024361,-1.003019,1.202391,0.134735,-0.016699,0.013225,0.478303,-0.059280,0.046947,-0.123310
sample,22,drone,0.549656,0.027877,-1.003455,1.202736,0.146909,-0.018208,0.014420,0.496000,-0.061474,0.048684,-0.123310
sample,23,drone,0.574641,0.031702,-1.003929,1.203112,0.159520,-0.019771,0.015657,0.513257,-0.063613,0.050378,-0.123310
sample,24,drone,0.599625,0.035848,-1.004443,1.203519,0.172556,-0.021386,0.016937,0.530078,-0.065697,0.052029,-0.123310
sample,25,drone,0.624610,0.040325,-1.004998,1.203958,0.186007,-0.023054,0.018257,0.546467,-0.067729,0.053638,-0.123310
