section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G2,3.242165,3.612735,-2.580938,1.571139,,,,,,
crossing,2,G4,7.737616,8.698255,0.614989,1.774373,,,,,,
crossing,3,G3,11.284775,5.668479,-3.045941,0.564517,,,,,,
crossing,4,G5,16.893171,9.565048,2.472267,2.865561,,,,,,
crossing,5,G1,22.280056,2.301358,0.919530,2.408064,,,,,,
crossing,6,G6,29.643854,12.249621,-1.214162,2.442522,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.000654,-0.000286,0.000067,0.077322,-0.033836,0.007943,-0.412495
sample,1,drone,0.024983,0.000016,-1.000007,1.200002,0.002586,-0.001132,0.000266,0.152988,-0.066948,0.015717,-0.412495
sample,2,drone,0.049966,0.000129,-1.000057,1.200013,0.008298,-0.003631,0.000852,0.300886,-0.131668,0.030910,-0.412496
sample,3,drone,0.074949,0.000431,-1.000189,1.200044,0.017620,-0.007710,0.001810,0.441816,-0.193339,0.045388,-0.412496
sample,4,drone,0.099932,0.001010,-1.000442,1.200104,0.030374,-0.013292,0.003120,0.575739,-0.251944,0.059146,-0.412496
sample,5,drone,0.124915,0.001949,-1.000853,1.200200,0.046387,-0.020299,0.004765,0.702769,-0.307533,0.072196,-0.412496
sample,6,drone,0.149898,0.003327,-1.001456,1.200342,0.065488,-0.028658,0.006728,0.823018,-0.360154,0.084549,-0.412496
sample,7,drone,0.174880,0.005221,-1.002285,1.200536,0.087510,-0.038294,0.008990,0.936601,-0.409858,0.096218,-0.412496
sample,8,drone,0.199863,0.007700,-1.003369,1.200791,0.112286,-0.049137,0.011535,1.043629,-0.456693,0.107213,-0.412496
sample,9,drone,0.224846,0.010831,-1.004740,1.201113,0.139656,-0.061114,0.014347,1.144216,-0.500710,0.117546,-0.412496
sample,10,drone,0.249829,0.014678,-1.006423,1.201508,0.169458,-0.074155,0.017409,1.238475,-0.541959,0.127230,-0.412496
sample,11,drone,0.274812,0.019298,-1.008445,1.201983,0.201537,-0.088193,0.020704,1.326521,-0.580487,0.136275,-0.412496
sample,12,drone,0.299795,0.024748,-1.010830,1.202542,0.235739,-0.103160,0.024218,1.408465,-0.616346,0.144693,-0.412496
sample,13,drone,0.324778,0.031077,-1.013599,1.203193,0.271912,-0.118989,0.027934,1.484421,-0.649585,0.152496,-0.412496
sample,14,drone,0.349761,0.038334,-1.016775,1.203938,0.309909,-0.135617,0.031837,1.554502,-0.680252,0.159695,-0.412496
sample,15,drone,0.374744,0.046562,-1.020376,1.204783,0.349584,-0.152979,0.035913,1.618822,-0.708399,0.166303,-0.412496
sample,16,drone,0.399727,0.055801,-1.024419,1.205733,0.390795,-0.171012,0.040147,1.677494,-0.734074,0.172330,-0.412496
sample,17,drone,0.424710,0.066089,-1.028920,1.206789,0.433402,-0.189657,0.044524,1.730630,-0.757326,0.177789,-0.412496
sample,18,drone,0.449693,0.077457,-1.033895,1.207957,0.477267,-0.208853,0.049030,1.778345,-0.778206,0.182691,-0.412496
sample,19,drone,0.474676,0.089936,-1.039356,1.209239,0.522258,-0.228541,0.053652,1.820751,-0.796763,0.187047,-0.412496
sample,20,drone,0.499658,0.103552,-1.045314,1.210638,0.568243,-0.248664,0.058376,1.857962,-0.813047,0.190870,-0.412496
sample,21,drone,0.524641,0.118328,-1.051781,1.212156,0.615093,-0.269166,0.063189,1.890091,-0.827106,0.194171,-0.412496
sample,22,drone,0.549624,0.134285,-1.058763,1.213795,0.662683,-0.289991,0.068078,1.917250,-0.838992,0.196961,-0.412496
sample,23,drone,0.574607,0.151440,-1.066270,1.215558,0.710890,-0.311086,0.073030,1.939554,-0.848752,0.199252,-0.412496
sample,24,drone,0.599590,0.169806,-1.074307,1.217444,0.759594,-0.332400,0.078034,1.957116,-0.856437,0.201056,-0.412496
sample,25,drone,0.624573,0.189394,-1.082879,1.219457,0.808679,-0.353879,0.083076,1.970048,-0.862096,0.202385,-0.412496
sample,26,drone,0.649556,0.210212,-1.091989,1.221595,0.858029,-0.375475,0.088146,1.978464,-0.865779,0.203249,-0.412496
sample,27,drone,0.674539,0.232266,-1.101640,1.223861,0.907534,-0.397138,0.093232,1.982477,-0.867535,0.203661,-0.412496
sample,28,drone,0.699522,0.255558,-1.111832,1.226254,0.957086,-0.418822,0.098322,1.982201,-0.867414,0.203633,-0.412496
sample,29,drone,0.724505,0.280087,-1.122567,1.228774,1.006577,-0.440479,0.103406,1.977748,-0.865465,0.203176,-0.412496
sample,30,drone,0.749488,0.305852,-1.133841,1.231420,1.055905,-0.462066,0.108474,1.969232,-0.861739,0.202301,-0.412496
sample,31,drone,0.774471,0.332847,-1.145654,1.234194,1.104971,-0.483537,0.113515,1.956765,-0.856283,0.201020,-0.412496
sample,32,drone,0.799454,0.361063,-1.158002,1.237092,1.153677,-0.504851,0.118518,1.940463,-0.849149,0.199345,-0.412496
