section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G2,3.750000,4.394624,-1.007659,1.420755,,,,,,
crossing,2,G4,7.000000,7.440960,1.660094,1.827416,,,,,,
crossing,3,G6,11.500000,12.040856,-2.760558,2.184081,,,,,,
crossing,4,G3,16.250000,6.363925,-1.285080,1.422014,,,,,,
crossing,5,G5,20.000000,9.862868,1.256274,1.944620,,,,,,
crossing,6,G1,26.250000,2.118523,2.847250,1.942663,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.000516,-0.000001,0.000026,0.061049,-0.000106,0.003067,-0.001743
sample,1,drone,0.024999,0.000013,-1.000000,1.200001,0.002042,-0.000004,0.000103,0.120968,-0.000211,0.006077,-0.001743
sample,2,drone,0.049998,0.000102,-1.000000,1.200005,0.006564,-0.000011,0.000330,0.238461,-0.000416,0.011979,-0.001743
sample,3,drone,0.074997,0.000341,-1.000001,1.200017,0.013964,-0.000024,0.000701,0.351193,-0.000612,0.017641,-0.001743
sample,4,drone,0.099995,0.000800,-1.000001,1.200040,0.024123,-0.000042,0.001212,0.459124,-0.000800,0.023063,-0.001743
sample,5,drone,0.124994,0.001547,-1.000003,1.200078,0.036919,-0.000064,0.001855,0.562322,-0.000980,0.028247,-0.001743
sample,6,drone,0.149993,0.002646,-1.000005,1.200133,0.052237,-0.000091,0.002624,0.660854,-0.001152,0.033197,-0.001743
sample,7,drone,0.174992,0.004159,-1.000007,1.200209,0.069961,-0.000122,0.003514,0.754787,-0.001315,0.037915,-0.001743
sample,8,drone,0.199991,0.006144,-1.000011,1.200309,0.089975,-0.000157,0.004520,0.844186,-0.001471,0.042406,-0.001743
sample,9,drone,0.224990,0.008657,-1.000015,1.200435,0.112168,-0.000195,0.005635,0.929119,-0.001619,0.046672,-0.001743
sample,10,drone,0.249989,0.011752,-1.000020,1.200590,0.136429,-0.000238,0.006853,1.009652,-0.001760,0.050718,-0.001743
