section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G1,2.390422,1.878760,3.685244,1.803714,,,,,,
crossing,2,G2,3.742126,4.146597,2.122533,1.506637,,,,,,
crossing,3,G5,7.435128,9.443033,-1.728785,2.999187,,,,,,
crossing,4,G4,8.448201,7.931601,-1.643925,1.609913,,,,,,
crossing,5,G3,9.587213,5.879553,-1.169050,1.009288,,,,,,
crossing,6,G6,12.705121,11.922315,-1.761595,2.223013,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.000846,0.002110,0.000272,0.099399,0.247880,0.031940,1.189432
sample,1,drone,0.024995,0.000021,-0.999947,1.200007,0.003330,0.008305,0.001070,0.195900,0.488533,0.062950,1.189432
sample,2,drone,0.049990,0.000166,-0.999585,1.200053,0.010639,0.026532,0.003419,0.382903,0.954881,0.123041,1.189432
sample,3,drone,0.074986,0.000553,-0.998621,1.200178,0.022472,0.056040,0.007221,0.557775,1.390977,0.179234,1.189432
sample,4,drone,0.099981,0.001290,-0.996783,1.200414,0.038522,0.096067,0.012379,0.720518,1.796825,0.231529,1.189432
sample,5,drone,0.124976,0.002479,-0.993819,1.200797,0.058491,0.145864,0.018795,0.871402,2.173098,0.280013,1.189432
sample,6,drone,0.149971,0.004214,-0.989492,1.201354,0.082084,0.204701,0.026377,1.010697,2.520472,0.324774,1.189432
sample,7,drone,0.174966,0.006582,-0.983585,1.202115,0.109016,0.271864,0.035031,1.138674,2.839622,0.365898,1.189432
sample,8,drone,0.199962,0.009664,-0.975901,1.203105,0.139007,0.346655,0.044668,1.255605,3.131223,0.403472,1.189432
sample,9,drone,0.224957,0.013531,-0.966256,1.204348,0.171784,0.428395,0.055201,1.361759,3.395949,0.437583,1.189432
sample,10,drone,0.249952,0.018251,-0.954485,1.205865,0.207082,0.516420,0.066543,1.457407,3.634476,0.468318,1.189432
sample,11,drone,0.274947,0.023883,-0.940440,1.207675,0.244641,0.610084,0.078612,1.542820,3.847478,0.495765,1.189432
sample,12,drone,0.299943,0.030481,-0.923987,1.209795,0.284208,0.708757,0.091326,1.618268,4.035631,0.520009,1.189432
sample,13,drone,0.324938,0.038091,-0.905009,1.212240,0.325539,0.811827,0.104607,1.684023,4.199610,0.541138,1.189432
sample,14,drone,0.349933,0.046755,-0.883403,1.215024,0.368393,0.918697,0.118378,1.740354,4.340089,0.559240,1.189432
sample,15,drone,0.374928,0.056507,-0.859083,1.218158,0.412540,1.028790,0.132564,1.787533,4.457743,0.574400,1.189432
sample,16,drone,0.399923,0.067378,-0.831974,1.221651,0.457753,1.141542,0.147093,1.825830,4.553247,0.586706,1.189432
sample,17,drone,0.424919,0.079390,-0.802017,1.225511,0.503814,1.256409,0.161894,1.855515,4.627277,0.596245,1.189432
sample,18,drone,0.449914,0.092564,-0.769165,1.229744,0.550511,1.372861,0.176899,1.876860,4.680506,0.603104,1.189432
sample,19,drone,0.474909,0.106911,-0.733387,1.234354,0.597639,1.490389,0.192043,1.890135,4.713611,0.607370,1.189432
sample,20,drone,0.499904,0.122440,-0.694660,1.239344,0.644999,1.608497,0.207262,1.895610,4.727266,0.609129,1.189432
sample,21,drone,0.524899,0.139154,-0.652977,1.244715,0.692401,1.726707,0.222494,1.893557,4.722145,0.608469,1.189432
sample,22,drone,0.549895,0.157053,-0.608341,1.250467,0.739659,1.844559,0.237680,1.884246,4.698925,0.605477,1.189432
sample,23,drone,0.574890,0.176130,-0.560767,1.256597,0.786595,1.961608,0.252762,1.867947,4.658279,0.600240,1.189432
sample,24,drone,0.599885,0.196375,-0.510280,1.263103,0.833038,2.077428,0.267686,1.844931,4.600883,0.592844,1.189432
sample,25,drone,0.624880,0.217774,-0.456915,1.269979,0.878824,2.191608,0.282398,1.815470,4.527411,0.583377,1.189432
sample,26,drone,0.649876,0.240308,-0.400720,1.277220,0.923795,2.303755,0.296849,1.779832,4.438540,0.571925,1.189432
sample,27,drone,0.674871,0.263955,-0.341750,1.284818,0.967799,2.413493,0.310989,1.738290,4.334942,0.558576,1.189432
sample,28,drone,0.699866,0.288689,-0.280069,1.292766,1.010692,2.520461,0.324773,1.691114,4.217295,0.543417,1.189432
sample,29,drone,0.724861,0.314480,-0.215751,1.301054,1.052338,2.624317,0.338155,1.638574,4.086271,0.526534,1.189432
sample,30,drone,0.749856,0.341296,-0.148878,1.309671,1.092605,2.724735,0.351094,1.580942,3.942547,0.508015,1.189432
sample,31,drone,0.774852,0.369100,-0.079540,1.318605,1.131370,2.821407,0.363551,1.518487,3.786797,0.487946,1.189432
sample,32,drone,0.799847,0.397853,-0.007835,1.327845,1.168515,2.914039,0.375487,1.451480,3.619697,0.466414,1.189432
sample,33,drone,0.824842,0.427514,0.066134,1.337376,1.203930,3.002357,0.386867,1.380193,3.441920,0.443507,1.189432
sample,34,drone,0.849837,0.458038,0.142254,1.347185,1.237512,3.086102,0.397658,1.304895,3.254143,0.419311,1.189432
sample,35,drone,0.874832,0.489378,0.220409,1.357255,1.269163,3.165033,0.407828,1.225858,3.057039,0.393913,1.189432
sample,36,drone,0.899828,0.521484,0.300476,1.367572,1.298793,3.238925,0.417350,1.143351,2.851285,0.367401,1.189432
sample,37,drone,0.924823,0.554305,0.382325,1.378119,1.326319,3.307570,0.426195,1.057646,2.637554,0.339861,1.189432
sample,38,drone,0.949818,0.587788,0.465823,1.388878,1.351665,3.370777,0.434340,0.969014,2.416523,0.311380,1.189432
sample,39,drone,0.974813,0.621876,0.550831,1.399831,1.374761,3.428373,0.441761,0.877724,2.188865,0.282045,1.189432
sample,40,drone,0.999809,0.656512,0.637208,1.410962,1.395543,3.480200,0.448439,0.784048,1.955255,0.251943,1.189432
sample,41,drone,1.024804,0.691639,0.724808,1.422249,1.413955,3.526117,0.454356,0.688256,1.716370,0.221162,1.189432
sample,42,drone,1.049799,0.727197,0.813481,1.433675,1.429949,3.566002,0.459495,0.590619,1.472883,0.189787,1.189432
sample,43,drone,1.074794,0.763123,0.903074,1.445219,1.443481,3.599747,0.463843,0.491407,1.225469,0.157907,1.189432
sample,44,drone,1.099789,0.799357,0.993433,1.456863,1.454515,3.627263,0.467389,0.390892,0.974804,0.125608,1.189432
sample,45,drone,1.124785,0.835835,1.084402,1.468584,1.463022,3.648478,0.470122,0.289343,0.721562,0.092976,1.189432
sample,46,drone,1.149780,0.872494,1.175822,1.480364,1.468979,3.663335,0.472037,0.187032,0.466419,0.060100,1.189432
sample,47,drone,1.174775,0.909270,1.267534,1.492182,1.472371,3.671794,0.473127,0.084228,0.210048,0.027066,1.189432
sample,48,drone,1.199770,0.946098,1.359377,1.504016,1.473190,3.673835,0.473390,-0.018796,-0.046874,-0.006040,1.189432
sample,49,drone,1.224765,0.982915,1.451191,1.515847,1.471432,3.669451,0.472825,-0.121771,-0.303673,-0.039130,1.189432
sample,50,drone,1.249761,1.019656,1.542814,1.527653,1.467102,3.658654,0.471434,-0.224426,-0.559674,-0.072116,1.189432
sample,51,drone,1.274756,1.056256,1.634088,1.539414,1.460213,3.641473,0.469220,-0.326491,-0.814202,-0.104913,1.189432
sample,52,drone,1.299751,1.092653,1.724853,1.551109,1.450781,3.617952,0.466189,-0.427694,-1.066582,-0.137434,1.189432
sample,53,drone,1.324746,1.128782,1.814951,1.562719,1.438832,3.588154,0.462349,-0.527765,-1.316139,-0.169590,1.189432
sample,54,drone,1.349742,1.164580,1.904226,1.574222,1.424398,3.552158,0.457711,-0.626434,-1.562198,-0.201296,1.189432
sample,55,drone,1.374737,1.199988,1.992525,1.585600,1.407516,3.510059,0.452287,-0.723429,-1.804085,-0.232464,1.189432
sample,56,drone,1.399732,1.234943,2.079696,1.596832,1.388233,3.461971,0.446090,-0.818481,-2.041124,-0.263008,1.189432
sample,57,drone,1.424727,1.269386,2.165590,1.607900,1.366600,3.408022,0.439139,-0.911318,-2.272640,-0.292840,1.189432
sample,58,drone,1.449722,1.303260,2.250064,1.618785,1.342676,3.348360,0.431451,-1.001669,-2.497959,-0.321873,1.189432
sample,59,drone,1.474718,1.336507,2.332976,1.629469,1.316526,3.283148,0.423048,-1.089265,-2.716406,-0.350021,1.189432
sample,60,drone,1.499713,1.369073,2.414190,1.639933,1.288223,3.212566,0.413953,-1.173835,-2.927305,-0.377196,1.189432
sample,61,drone,1.524708,1.400906,2.493574,1.650162,1.257846,3.136811,0.404192,-1.255107,-3.129981,-0.403312,1.189432
sample,62,drone,1.549703,1.431954,2.571001,1.660139,1.225480,3.056097,0.393792,-1.332812,-3.323761,-0.428281,1.189432
sample,63,drone,1.574698,1.462168,2.646350,1.669848,1.191218,2.970655,0.382782,-1.406678,-3.507968,-0.452017,1.189432
sample,64,drone,1.599694,1.491503,2.719505,1.679275,1.155159,2.880732,0.371195,-1.476435,-3.681928,-0.474433,1.189432
sample,65,drone,1.624689,1.519915,2.790359,1.688404,1.117410,2.786594,0.359065,-1.541812,-3.844966,-0.495441,1.189432
sample,66,drone,1.649684,1.547363,2.858808,1.697224,1.078083,2.688521,0.346428,-1.602539,-3.996407,-0.514955,1.189432
sample,67,drone,1.674679,1.573809,2.924759,1.705722,1.037299,2.586812,0.333322,-1.658346,-4.135576,-0.532887,1.189432
sample,68,drone,1.699674,1.599218,2.988124,1.713887,0.995182,2.481781,0.319788,-1.708960,-4.261798,-0.549151,1.189432
sample,69,drone,1.724670,1.623558,3.048824,1.721709,0.951867,2.373762,0.305870,-1.754112,-4.374399,-0.563661,1.189432
sample,70,drone,1.749665,1.646802,3.106789,1.729178,0.907493,2.263103,0.291611,-1.793531,-4.472702,-0.576327,1.189432
sample,71,drone,1.774660,1.668924,3.161958,1.736287,0.862208,2.150170,0.277059,-1.826947,-4.556034,-0.587065,1.189432
sample,72,drone,1.799655,1.689904,3.214277,1.743028,0.816163,2.035345,0.262263,-1.854089,-4.623719,-0.595787,1.189432
sample,73,drone,1.824651,1.709725,3.263705,1.749397,0.769521,1.919028,0.247275,-1.874685,-4.675083,-0.602405,1.189432
sample,74,drone,1.849646,1.728373,3.310210,1.755390,0.722447,1.801636,0.232149,-1.888466,-4.709450,-0.606833,1.189432
sample,75,drone,1.874641,1.745840,3.353770,1.761002,0.675116,1.683601,0.216939,-1.895161,-4.726146,-0.608985,1.189432
sample,76,drone,1.899636,1.762122,3.394374,1.766234,0.627707,1.565374,0.201705,-1.894499,-4.724495,-0.608772,1.189432
sample,77,drone,1.924631,1.777220,3.432024,1.771086,0.580409,1.447421,0.186507,-1.886210,-4.703823,-0.606108,1.189432
sample,78,drone,1.949627,1.791137,3.466731,1.775558,0.533415,1.330228,0.171406,-1.870022,-4.663455,-0.600907,1.189432
sample,79,drone,1.974622,1.803885,3.498522,1.779654,0.486926,1.214293,0.156467,-1.845666,-4.602716,-0.593080,1.189432
sample,80,drone,1.999617,1.815479,3.527434,1.783380,0.441149,1.100136,0.141757,-1.812871,-4.520930,-0.582542,1.189432
sample,81,drone,2.024612,1.825938,3.553519,1.786741,0.396299,0.988290,0.127346,-1.771365,-4.417424,-0.569205,1.189432
sample,82,drone,2.049607,1.835290,3.576840,1.789746,0.352598,0.879307,0.113303,-1.720879,-4.291521,-0.552981,1.189432
sample,83,drone,2.074603,1.843565,3.597476,1.792405,0.310272,0.773755,0.099702,-1.661141,-4.142548,-0.533786,1.189432
sample,84,drone,2.099598,1.850801,3.615520,1.794730,0.269557,0.672219,0.086618,-1.591882,-3.969829,-0.511530,1.189432
sample,85,drone,2.124593,1.857040,3.631080,1.796735,0.230693,0.575302,0.074130,-1.512830,-3.772689,-0.486128,1.189432
sample,86,drone,2.149588,1.862333,3.644279,1.798436,0.193930,0.483621,0.062317,-1.423714,-3.550453,-0.457492,1.189432
sample,87,drone,2.174584,1.866735,3.655257,1.799850,0.159521,0.397813,0.051260,-1.324265,-3.302447,-0.425535,1.189432
sample,88,drone,2.199579,1.870308,3.664166,1.800998,0.127729,0.318530,0.041044,-1.214211,-3.027995,-0.390170,1.189432
sample,89,drone,2.224574,1.873120,3.671180,1.801902,0.098822,0.246442,0.031755,-1.093282,-2.726422,-0.351312,1.189432
sample,90,drone,2.249569,1.875248,3.676486,1.802586,0.073075,0.182235,0.023482,-0.961207,-2.397054,-0.308871,1.189432
sample,91,drone,2.274564,1.876773,3.680290,1.803076,0.050771,0.126613,0.016315,-0.817715,-2.039216,-0.262762,1.189432
sample,92,drone,2.299560,1.877786,3.682815,1.803401,0.032198,0.080294,0.010346,-0.662537,-1.652232,-0.212897,1.189432
sample,93,drone,2.324555,1.878383,3.684304,1.803593,0.017651,0.044017,0.005672,-0.495400,-1.235428,-0.159190,1.189432
sample,94,drone,2.349550,1.878668,3.685016,1.803685,0.007432,0.018535,0.002388,-0.313698,-0.791075,-0.102050,1.189432
sample,95,drone,2.374545,1.878754,3.685231,1.803713,0.001969,0.004471,0.000570,-0.006086,-0.462073,-0.065466,1.155994
sample,96,drone,2.399540,1.878767,3.685239,1.803713,0.007128,-0.004565,-0.000884,0.667797,-0.576728,-0.104044,-0.569593
sample,97,drone,2.424536,1.879111,3.685002,1.803668,0.035352,-0.024360,-0.004631,1.704032,-1.181149,-0.224208,-0.603357
sample,98,drone,2.449531,1.880534,3.684022,1.803482,0.092313,-0.063611,-0.012093,2.795395,-1.926239,-0.366186,-0.603357
sample,99,drone,2.474526,1.883725,3.681822,1.803064,0.175095,-0.120654,-0.022937,3.760113,-2.591003,-0.492560,-0.603357
sample,100,drone,2.499521,1.889287,3.677990,1.802335,0.280283,-0.193136,-0.036716,4.591053,-3.163583,-0.601410,-0.603357
sample,101,drone,2.524517,1.897737,3.672167,1.801228,0.404604,-0.278803,-0.053001,5.293864,-3.647873,-0.693475,-0.603357
sample,102,drone,2.549512,1.909513,3.664053,1.799686,0.544925,-0.375495,-0.071383,5.874198,-4.047768,-0.769497,-0.603357
sample,103,drone,2.574507,1.924978,3.653396,1.797660,0.698257,-0.481152,-0.091469,6.337706,-4.367160,-0.830214,-0.603357
sample,104,drone,2.599502,1.944419,3.640000,1.795113,0.861750,-0.593811,-0.112886,6.690038,-4.609943,-0.876369,-0.603357
sample,105,drone,2.624497,1.968057,3.623711,1.792017,1.032695,-0.711605,-0.135279,6.936845,-4.780012,-0.908699,-0.603357
sample,106,drone,2.649493,1.996044,3.604426,1.788351,1.208526,-0.832766,-0.158312,7.083778,-4.881260,-0.927947,-0.603357
sample,107,drone,2.674488,2.028472,3.582081,1.784103,1.386816,-0.955622,-0.181667,7.136487,-4.917581,-0.934852,-0.603357
sample,108,drone,2.699483,2.065372,3.556654,1.779269,1.565282,-1.078598,-0.205046,7.100624,-4.892868,-0.930154,-0.603357
sample,109,drone,2.724478,2.106721,3.528162,1.773852,1.741780,-1.200218,-0.228166,6.981839,-4.811016,-0.914593,-0.603357
sample,110,drone,2.749473,2.152444,3.496655,1.767863,1.914307,-1.319103,-0.250767,6.785783,-4.675919,-0.888911,-0.603357
