section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G6,10.000000,11.547986,2.423980,3.223225,,,,,,
crossing,2,G2,16.750000,3.168400,0.891050,2.033532,,,,,,
crossing,3,G3,20.500000,6.194692,-1.207222,3.057338,,,,,,
crossing,4,G1,23.500000,2.633995,-0.909014,3.395240,,,,,,
crossing,5,G4,28.750000,7.920160,2.747295,2.535996,,,,,,
crossing,6,G5,30.500000,9.626406,2.506409,2.769510,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.000072,0.000021,0.000013,0.008582,0.002545,0.001504,0.288239
sample,1,drone,0.024990,0.000002,-0.999999,1.200000,0.000286,0.000085,0.000050,0.017105,0.005072,0.002997,0.288242
sample,2,drone,0.049980,0.000014,-0.999996,1.200003,0.000927,0.000275,0.000162,0.034027,0.010089,0.005962,0.288243
sample,3,drone,0.074969,0.000048,-0.999986,1.200008,0.001987,0.000589,0.000348,0.050697,0.015032,0.008882,0.288243
sample,4,drone,0.099959,0.000114,-0.999966,1.200020,0.003461,0.001026,0.000606,0.067112,0.019899,0.011758,0.288243
sample,5,drone,0.124949,0.000221,-0.999934,1.200039,0.005341,0.001584,0.000936,0.083272,0.024690,0.014589,0.288243
sample,6,drone,0.149939,0.000381,-0.999887,1.200067,0.007622,0.002260,0.001335,0.099179,0.029407,0.017376,0.288243
sample,7,drone,0.174929,0.000602,-0.999821,1.200105,0.010298,0.003053,0.001804,0.114834,0.034048,0.020119,0.288243
sample,8,drone,0.199918,0.000895,-0.999735,1.200157,0.013362,0.003962,0.002341,0.130239,0.038616,0.022818,0.288243
sample,9,drone,0.224908,0.001270,-0.999623,1.200222,0.016807,0.004983,0.002945,0.145395,0.043110,0.025473,0.288243
sample,10,drone,0.249898,0.001735,-0.999485,1.200304,0.020629,0.006116,0.003614,0.160302,0.047530,0.028085,0.288243
sample,11,drone,0.274888,0.002301,-0.999318,1.200403,0.024819,0.007359,0.004348,0.174963,0.051877,0.030654,0.288243
sample,12,drone,0.299878,0.002976,-0.999118,1.200521,0.029373,0.008709,0.005146,0.189379,0.056151,0.033179,0.288243
sample,13,drone,0.324867,0.003769,-0.998883,1.200660,0.034284,0.010165,0.006007,0.203550,0.060353,0.035662,0.288243
sample,14,drone,0.349857,0.004689,-0.998610,1.200822,0.039547,0.011726,0.006929,0.217479,0.064483,0.038103,0.288243
sample,15,drone,0.374847,0.005745,-0.998296,1.201007,0.045154,0.013388,0.007911,0.231166,0.068541,0.040501,0.288243
sample,16,drone,0.399837,0.006946,-0.997941,1.201217,0.051100,0.015151,0.008953,0.244614,0.072528,0.042857,0.288243
sample,17,drone,0.424826,0.008299,-0.997539,1.201454,0.057380,0.017013,0.010053,0.257822,0.076444,0.045171,0.288243
sample,18,drone,0.449816,0.009814,-0.997090,1.201719,0.063986,0.018972,0.011210,0.270793,0.080290,0.047443,0.288243
sample,19,drone,0.474806,0.011497,-0.996591,1.202014,0.070914,0.021026,0.012424,0.283527,0.084066,0.049674,0.288243
sample,20,drone,0.499796,0.013358,-0.996039,1.202340,0.078157,0.023173,0.013693,0.296027,0.087772,0.051864,0.288243
sample,21,drone,0.524786,0.015404,-0.995433,1.202699,0.085709,0.025413,0.015016,0.308293,0.091409,0.054013,0.288243
sample,22,drone,0.549775,0.017642,-0.994769,1.203091,0.093565,0.027742,0.016393,0.320326,0.094977,0.056122,0.288243
sample,23,drone,0.574765,0.020080,-0.994046,1.203518,0.101719,0.030160,0.017821,0.332129,0.098476,0.058189,0.288243
