section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G1,1.060184,2.197502,-0.615427,2.048565,,,,,,
crossing,2,G5,5.195927,9.394262,3.389424,2.822998,,,,,,
crossing,3,G4,8.613896,7.515628,-3.014593,2.943122,,,,,,
crossing,4,G2,12.391594,3.860172,3.437306,2.371145,,,,,,
crossing,5,G3,15.030597,6.286988,-0.718614,2.695494,,,,,,
crossing,6,G6,18.191001,12.437720,-3.573228,1.142471,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.011114,0.001945,0.004292,1.270839,0.222403,0.490734,0.173250
sample,1,drone,0.024991,0.000278,-0.999951,1.200107,0.042874,0.007503,0.016556,2.456660,0.429927,0.948639,0.173250
sample,2,drone,0.049983,0.002143,-0.999625,1.200828,0.133905,0.023434,0.051707,4.654728,0.814599,1.797422,0.173250
sample,3,drone,0.074974,0.006971,-0.998780,1.202692,0.275531,0.048219,0.106396,6.506720,1.138707,2.512569,0.173250
sample,4,drone,0.099966,0.015915,-0.997215,1.206145,0.459129,0.080350,0.177293,8.022927,1.404050,3.098052,0.173250
sample,5,drone,0.124957,0.029919,-0.994764,1.211553,0.676540,0.118398,0.261246,9.221788,1.613856,3.560991,0.173250
sample,6,drone,0.149948,0.049730,-0.991297,1.219203,0.920061,0.161015,0.355281,10.121740,1.771352,3.908508,0.173250
sample,7,drone,0.174940,0.075907,-0.986716,1.229311,1.182453,0.206935,0.456604,10.741223,1.879764,4.147721,0.173250
sample,8,drone,0.199931,0.108833,-0.980954,1.242026,1.456937,0.254971,0.562596,11.098675,1.942320,4.285751,0.173250
sample,9,drone,0.224923,0.148728,-0.973972,1.257431,1.737196,0.304017,0.670818,11.212535,1.962246,4.329718,0.173250
sample,10,drone,0.249914,0.195662,-0.965758,1.275555,2.017372,0.353049,0.779008,11.101242,1.942769,4.286742,0.173250
sample,11,drone,0.274906,0.249562,-0.956325,1.296368,2.292068,0.401123,0.885081,10.783234,1.887117,4.163943,0.173250
sample,12,drone,0.299897,0.310227,-0.945709,1.319794,2.556348,0.447373,0.987133,10.276950,1.798514,3.968442,0.173250
sample,13,drone,0.324888,0.377336,-0.933964,1.345708,2.805739,0.491017,1.083435,9.600828,1.680190,3.707357,0.173250
sample,14,drone,0.349880,0.450465,-0.921166,1.373947,3.036225,0.531354,1.172437,8.773307,1.535370,3.387811,0.173250
sample,15,drone,0.374871,0.529095,-0.907406,1.404310,3.244253,0.567760,1.252768,7.812826,1.367281,3.016921,0.173250
sample,16,drone,0.399863,0.612622,-0.892788,1.436564,3.426732,0.599694,1.323232,6.737824,1.179151,2.601809,0.173250
sample,17,drone,0.424854,0.700373,-0.877431,1.470449,3.581029,0.626697,1.382813,5.566739,0.974205,2.149595,0.173250
sample,18,drone,0.449845,0.791612,-0.861464,1.505681,3.704973,0.648388,1.430675,4.318009,0.755672,1.667398,0.173250
sample,19,drone,0.474837,0.885558,-0.845023,1.541958,3.796855,0.664467,1.466155,3.010074,0.526777,1.162339,0.173250
sample,20,drone,0.499828,0.981390,-0.828252,1.578963,3.855425,0.674718,1.488772,1.661371,0.290748,0.641538,0.173250
sample,21,drone,0.524820,1.078263,-0.811299,1.616371,3.879895,0.679000,1.498221,0.290341,0.050811,0.112115,0.173250
sample,22,drone,0.549811,1.175318,-0.794314,1.653849,3.869937,0.677257,1.494375,-1.084580,-0.189807,-0.418810,0.173250
sample,23,drone,0.574803,1.271693,-0.777448,1.691064,3.825685,0.669513,1.477287,-2.444951,-0.427878,-0.944117,0.173250
sample,24,drone,0.599794,1.366537,-0.760850,1.727688,3.747732,0.655871,1.447186,-3.772335,-0.660176,-1.456686,0.173250
sample,25,drone,0.624785,1.459016,-0.744665,1.763399,3.637133,0.636515,1.404478,-5.048293,-0.883475,-1.949397,0.173250
sample,26,drone,0.649777,1.548331,-0.729035,1.797888,3.495404,0.611712,1.349749,-6.254385,-1.094547,-2.415129,0.173250
sample,27,drone,0.674768,1.633726,-0.714090,1.830863,3.324521,0.581807,1.283763,-7.372174,-1.290165,-2.846763,0.173250
sample,28,drone,0.699760,1.714500,-0.699955,1.862054,3.126922,0.547226,1.207460,-8.383222,-1.467103,-3.237179,0.173250
sample,29,drone,0.724751,1.790018,-0.686738,1.891215,2.905504,0.508477,1.121960,-9.269088,-1.622134,-3.579256,0.173250
sample,30,drone,0.749742,1.859725,-0.674539,1.918132,2.663626,0.466147,1.028559,-10.011335,-1.752031,-3.865874,0.173250
sample,31,drone,0.774734,1.923154,-0.663439,1.942625,2.405109,0.420905,0.928732,-10.591523,-1.853566,-4.089914,0.173250
sample,32,drone,0.799725,1.979939,-0.653501,1.964553,2.134232,0.373501,0.824133,-10.991215,-1.923514,-4.244255,0.173250
sample,33,drone,0.824717,2.029829,-0.644770,1.983818,1.855737,0.324763,0.716592,-11.191972,-1.958648,-4.321777,0.173250
sample,34,drone,0.849708,2.072694,-0.637269,2.000370,1.574826,0.275602,0.608119,-11.175354,-1.955739,-4.315360,0.173250
sample,35,drone,0.874700,2.108543,-0.630995,2.014213,1.297161,0.227009,0.500898,-10.922924,-1.911563,-4.217885,0.173250
sample,36,drone,0.899691,2.137530,-0.625922,2.025407,1.028867,0.180057,0.397297,-10.416243,-1.822891,-4.022230,0.173250
sample,37,drone,0.924682,2.159969,-0.621995,2.034071,0.776528,0.135896,0.299856,-9.636871,-1.686498,-3.721276,0.173250
sample,38,drone,0.949674,2.176343,-0.619130,2.040394,0.547189,0.095761,0.211297,-8.566371,-1.499155,-3.307902,0.173250
sample,39,drone,0.974665,2.187319,-0.617209,2.044633,0.348356,0.060964,0.134518,-7.186304,-1.257637,-2.774990,0.173250
sample,40,drone,0.999657,2.193755,-0.616083,2.047118,0.187997,0.032900,0.072595,-5.478231,-0.958716,-2.115418,0.173250
sample,41,drone,1.024648,2.196715,-0.615565,2.048261,0.074539,0.013045,0.028783,-3.445208,-0.602462,-1.330707,0.173250
sample,42,drone,1.049639,2.197481,-0.615431,2.048557,0.015796,0.002788,0.006083,-1.458138,-0.245787,-0.569919,0.174681
sample,43,drone,1.074631,2.197505,-0.615425,2.048565,0.001657,0.000759,0.000297,-0.210855,0.002752,-0.110375,0.429802
sample,44,drone,1.099622,2.197563,-0.615393,2.048571,0.005257,0.002925,0.000566,0.224044,0.127928,0.021735,0.507804
sample,45,drone,1.124614,2.197768,-0.615279,2.048593,0.012855,0.007154,0.001383,0.373317,0.207743,0.040172,0.507804
sample,46,drone,1.149605,2.198206,-0.615035,2.048641,0.023916,0.013309,0.002574,0.509186,0.283352,0.054793,0.507804
sample,47,drone,1.174597,2.198963,-0.614614,2.048722,0.038306,0.021316,0.004122,0.639763,0.356015,0.068844,0.507804
sample,48,drone,1.199588,2.200121,-0.613970,2.048847,0.055893,0.031103,0.006015,0.765115,0.425771,0.082333,0.507804
sample,49,drone,1.224579,2.201757,-0.613059,2.049023,0.076548,0.042598,0.008237,0.885309,0.492656,0.095267,0.507804
sample,50,drone,1.249571,2.203947,-0.611840,2.049258,0.100143,0.055728,0.010776,1.000411,0.556709,0.107653,0.507804
sample,51,drone,1.274562,2.206762,-0.610274,2.049561,0.126552,0.070424,0.013618,1.110489,0.617965,0.119498,0.507804
sample,52,drone,1.299554,2.210272,-0.608321,2.049939,0.155649,0.086615,0.016749,1.215610,0.676462,0.130810,0.507804
sample,53,drone,1.324545,2.214542,-0.605944,2.050398,0.187311,0.104235,0.020156,1.315840,0.732238,0.141596,0.507804
sample,54,drone,1.349536,2.219634,-0.603111,2.050946,0.221418,0.123215,0.023827,1.411245,0.785329,0.151862,0.507804
sample,55,drone,1.374528,2.225609,-0.599786,2.051589,0.257849,0.143488,0.027747,1.501894,0.835773,0.161617,0.507804
sample,56,drone,1.399519,2.232522,-0.595939,2.052333,0.296487,0.164989,0.031905,1.587852,0.883607,0.170866,0.507804
sample,57,drone,1.424511,2.240428,-0.591539,2.053184,0.337215,0.187653,0.036287,1.669187,0.928869,0.179619,0.507804
sample,58,drone,1.449502,2.249377,-0.586559,2.054147,0.379918,0.211417,0.040882,1.745965,0.971594,0.187881,0.507804
sample,59,drone,1.474494,2.259418,-0.580972,2.055227,0.424483,0.236216,0.045678,1.818254,1.011821,0.195660,0.507804
sample,60,drone,1.499485,2.270594,-0.574752,2.056430,0.470799,0.261990,0.050662,1.886120,1.049587,0.202963,0.507804
sample,61,drone,1.524476,2.282950,-0.567877,2.057760,0.518757,0.288678,0.055823,1.949630,1.084929,0.209797,0.507804
sample,62,drone,1.549468,2.296523,-0.560323,2.059220,0.568247,0.316218,0.061148,2.008850,1.117884,0.216169,0.507804
sample,63,drone,1.574459,2.311352,-0.552071,2.060816,0.619165,0.344553,0.066627,2.063848,1.148490,0.222088,0.507804
sample,64,drone,1.599451,2.327471,-0.543102,2.062551,0.671404,0.373623,0.072249,2.114691,1.176783,0.227559,0.507804
sample,65,drone,1.624442,2.344911,-0.533397,2.064427,0.724863,0.403372,0.078001,2.161445,1.202800,0.232590,0.507804
sample,66,drone,1.649433,2.363702,-0.522940,2.066449,0.779439,0.433742,0.083874,2.204178,1.226580,0.237188,0.507804
sample,67,drone,1.674425,2.383869,-0.511717,2.068620,0.835034,0.464680,0.089857,2.242955,1.248159,0.241361,0.507804
sample,68,drone,1.699416,2.405439,-0.499714,2.070941,0.891549,0.496129,0.095938,2.277844,1.267574,0.245116,0.507804
sample,69,drone,1.724408,2.428432,-0.486919,2.073415,0.948887,0.528036,0.102108,2.308912,1.284863,0.248459,0.507804
sample,70,drone,1.749399,2.452867,-0.473321,2.076044,1.006955,0.560350,0.108357,2.336226,1.300062,0.251398,0.507804
sample,71,drone,1.774391,2.478762,-0.458911,2.078831,1.065658,0.593017,0.114674,2.359852,1.313210,0.253940,0.507804
sample,72,drone,1.799382,2.506132,-0.443681,2.081776,1.124907,0.625988,0.121050,2.379857,1.324342,0.256093,0.507804
sample,73,drone,1.824373,2.534988,-0.427623,2.084881,1.184610,0.659212,0.127474,2.396309,1.333497,0.257863,0.507804
sample,74,drone,1.849365,2.565342,-0.410731,2.088148,1.244681,0.692640,0.133938,2.409273,1.340712,0.259258,0.507804
sample,75,drone,1.874356,2.597201,-0.393003,2.091576,1.305033,0.726224,0.140433,2.418818,1.346023,0.260285,0.507804
sample,76,drone,1.899348,2.630571,-0.374433,2.095167,1.365580,0.759918,0.146948,2.425009,1.349468,0.260952,0.507804
sample,77,drone,1.924339,2.665456,-0.355020,2.098921,1.426241,0.793674,0.153476,2.427913,1.351084,0.261264,0.507804
sample,78,drone,1.949330,2.701859,-0.334763,2.102838,1.486934,0.827449,0.160007,2.427598,1.350909,0.261230,0.507804
sample,79,drone,1.974322,2.739778,-0.313661,2.106918,1.547580,0.861197,0.166533,2.424130,1.348979,0.260857,0.507804
sample,80,drone,1.999313,2.779211,-0.291718,2.111162,1.608099,0.894875,0.173045,2.417576,1.345332,0.260152,0.507804
sample,81,drone,2.024305,2.820155,-0.268933,2.115568,1.668417,0.928440,0.179536,2.408003,1.340005,0.259122,0.507804
sample,82,drone,2.049296,2.862603,-0.245311,2.120135,1.728458,0.961852,0.185997,2.395477,1.333035,0.257774,0.507804
