section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G1,3.750000,1.500541,2.300650,1.098124,,,,,,
crossing,2,G2,6.000000,4.107523,2.923803,1.310466,,,,,,
crossing,3,G5,11.750000,9.879312,-1.854382,2.351586,,,,,,
crossing,4,G4,13.500000,8.140285,-2.218323,1.887270,,,,,,
crossing,5,G3,15.750000,5.973964,-0.980820,1.678241,,,,,,
crossing,6,G6,20.500000,11.859039,-1.820556,2.646162,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.000176,0.000387,-0.000012,0.020833,0.045824,-0.001414,1.144105
sample,1,drone,0.024984,0.000004,-0.999990,1.200000,0.000696,0.001532,-0.000047,0.041280,0.090801,-0.002803,1.144107
sample,2,drone,0.049967,0.000035,-0.999923,1.199998,0.002238,0.004924,-0.000152,0.081375,0.178996,-0.005525,1.144107
sample,3,drone,0.074951,0.000116,-0.999744,1.199992,0.004762,0.010476,-0.000323,0.119846,0.263619,-0.008137,1.144107
sample,4,drone,0.099935,0.000273,-0.999400,1.199981,0.008227,0.018096,-0.000559,0.156681,0.344641,-0.010637,1.144107
sample,5,drone,0.124918,0.000527,-0.998840,1.199964,0.012591,0.027696,-0.000855,0.191900,0.422112,-0.013029,1.144107
sample,6,drone,0.149902,0.000902,-0.998016,1.199939,0.017816,0.039188,-0.001210,0.225529,0.496082,-0.015312,1.144107
sample,7,drone,0.174886,0.001418,-0.996882,1.199904,0.023860,0.052484,-0.001620,0.257589,0.566602,-0.017488,1.144107
sample,8,drone,0.199869,0.002094,-0.995394,1.199858,0.030687,0.067500,-0.002083,0.288103,0.633722,-0.019560,1.144107
sample,9,drone,0.224853,0.002951,-0.993509,1.199800,0.038256,0.084150,-0.002597,0.317093,0.697490,-0.021528,1.144107
sample,10,drone,0.249837,0.004006,-0.991189,1.199728,0.046531,0.102351,-0.003159,0.344583,0.757958,-0.023395,1.144107
sample,11,drone,0.274820,0.005276,-0.988395,1.199642,0.055474,0.122023,-0.003766,0.370595,0.815175,-0.025161,1.144107
sample,12,drone,0.299804,0.006778,-0.985092,1.199540,0.065049,0.143083,-0.004416,0.395152,0.869192,-0.026828,1.144107
sample,13,drone,0.324787,0.008526,-0.981245,1.199421,0.075219,0.165454,-0.005107,0.418276,0.920057,-0.028398,1.144107
sample,14,drone,0.349771,0.010536,-0.976824,1.199285,0.085949,0.189056,-0.005835,0.439991,0.967822,-0.029872,1.144107
sample,15,drone,0.374755,0.012821,-0.971799,1.199130,0.097204,0.213813,-0.006599,0.460319,1.012536,-0.031252,1.144107
sample,16,drone,0.399738,0.015393,-0.966141,1.198955,0.108950,0.239650,-0.007397,0.479282,1.054249,-0.032540,1.144107
sample,17,drone,0.424722,0.018265,-0.959824,1.198760,0.121152,0.266491,-0.008225,0.496904,1.093011,-0.033736,1.144107
sample,18,drone,0.449706,0.021447,-0.952825,1.198544,0.133779,0.294265,-0.009083,0.513208,1.128872,-0.034843,1.144107
sample,19,drone,0.474689,0.024949,-0.945121,1.198306,0.146796,0.322898,-0.009966,0.528215,1.161882,-0.035862,1.144107
sample,20,drone,0.499673,0.028782,-0.936691,1.198046,0.160172,0.352321,-0.010875,0.541948,1.192091,-0.036794,1.144107
sample,21,drone,0.524657,0.032953,-0.927516,1.197763,0.173876,0.382464,-0.011805,0.554431,1.219549,-0.037642,1.144107
sample,22,drone,0.549640,0.037470,-0.917580,1.197456,0.187876,0.413258,-0.012755,0.565686,1.244306,-0.038406,1.144107
sample,23,drone,0.574624,0.042340,-0.906867,1.197125,0.202141,0.444638,-0.013724,0.575736,1.266412,-0.039088,1.144107
sample,24,drone,0.599608,0.047570,-0.895363,1.196770,0.216643,0.476538,-0.014709,0.584604,1.285917,-0.039690,1.144107
sample,25,drone,0.624591,0.053165,-0.883055,1.196390,0.231352,0.508892,-0.015707,0.592311,1.302871,-0.040214,1.144107
sample,26,drone,0.649575,0.059130,-0.869935,1.195985,0.246240,0.541638,-0.016718,0.598881,1.317323,-0.040660,1.144107
sample,27,drone,0.674559,0.065469,-0.855991,1.195555,0.261277,0.574715,-0.017739,0.604338,1.329325,-0.041030,1.144107
sample,28,drone,0.699542,0.072186,-0.841218,1.195099,0.276437,0.608061,-0.018768,0.608702,1.338925,-0.041326,1.144107
sample,29,drone,0.724526,0.079282,-0.825608,1.194617,0.291692,0.641618,-0.019804,0.611998,1.346174,-0.041550,1.144107
sample,30,drone,0.749510,0.086761,-0.809158,1.194110,0.307017,0.675326,-0.020844,0.614247,1.351122,-0.041703,1.144107
sample,31,drone,0.774493,0.094623,-0.791864,1.193576,0.322384,0.709129,-0.021888,0.615473,1.353818,-0.041786,1.144107
sample,32,drone,0.799477,0.102869,-0.773724,1.193016,0.337770,0.742973,-0.022932,0.615698,1.354313,-0.041801,1.144107
sample,33,drone,0.824461,0.111500,-0.754739,1.192430,0.353149,0.776801,-0.023976,0.614945,1.352657,-0.041750,1.144107
sample,34,drone,0.849444,0.120515,-0.734910,1.191818,0.368497,0.810561,-0.025018,0.613237,1.348900,-0.041634,1.144107
sample,35,drone,0.874428,0.129913,-0.714238,1.191180,0.383791,0.844202,-0.026057,0.610596,1.343091,-0.041455,1.144107
sample,36,drone,0.899412,0.139692,-0.692727,1.190516,0.399007,0.877672,-0.027090,0.607045,1.335280,-0.041214,1.144107
sample,37,drone,0.924395,0.149851,-0.670383,1.189826,0.414123,0.910922,-0.028116,0.602607,1.325519,-0.040913,1.144107
sample,38,drone,0.949379,0.160385,-0.647211,1.189111,0.429118,0.943904,-0.029134,0.597305,1.313855,-0.040553,1.144107
sample,39,drone,0.974362,0.171292,-0.623219,1.188370,0.443969,0.976572,-0.030142,0.591161,1.300341,-0.040136,1.144107
sample,40,drone,0.999346,0.182569,-0.598414,1.187605,0.458657,1.008879,-0.031139,0.584198,1.285025,-0.039663,1.144107
sample,41,drone,1.024330,0.194210,-0.572808,1.186815,0.473160,1.040781,-0.032124,0.576439,1.267957,-0.039136,1.144107
sample,42,drone,1.049313,0.206211,-0.546409,1.186000,0.487460,1.072235,-0.033095,0.567906,1.249188,-0.038557,1.144107
sample,43,drone,1.074297,0.218567,-0.519231,1.185161,0.501537,1.103200,-0.034051,0.558622,1.228767,-0.037926,1.144107
sample,44,drone,1.099281,0.231272,-0.491285,1.184298,0.515372,1.133634,-0.034990,0.548610,1.206744,-0.037247,1.144107
sample,45,drone,1.124264,0.244319,-0.462586,1.183413,0.528949,1.163497,-0.035912,0.537893,1.183170,-0.036519,1.144107
sample,46,drone,1.149248,0.257702,-0.433148,1.182504,0.542250,1.192753,-0.036815,0.526493,1.158094,-0.035745,1.144107
sample,47,drone,1.174232,0.271414,-0.402988,1.181573,0.555257,1.221364,-0.037698,0.514433,1.131567,-0.034926,1.144107
sample,48,drone,1.199215,0.285447,-0.372120,1.180620,0.567954,1.249295,-0.038560,0.501736,1.103637,-0.034064,1.144107
sample,49,drone,1.224199,0.299793,-0.340564,1.179646,0.580327,1.276510,-0.039400,0.488424,1.074356,-0.033160,1.144107
sample,50,drone,1.249183,0.314444,-0.308336,1.178652,0.592360,1.302977,-0.040217,0.474520,1.043774,-0.032216,1.144107
