section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G1,3.288834,1.744019,2.697318,1.151175,,,,,,
crossing,2,G2,5.077963,4.197417,3.031456,1.206329,,,,,,
crossing,3,G5,10.616681,9.728098,-1.458590,2.487194,,,,,,
crossing,4,G4,12.147918,7.967904,-1.881059,2.161424,,,,,,
crossing,5,G3,13.831991,5.975913,-0.997531,1.693163,,,,,,
crossing,6,G6,18.146588,11.730276,-2.180017,2.694697,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.000303,0.000642,-0.000008,0.035781,0.075857,-0.001002,1.130044
sample,1,drone,0.024988,0.000008,-0.999984,1.200000,0.001197,0.002537,-0.000034,0.070808,0.150112,-0.001982,1.130045
sample,2,drone,0.049977,0.000060,-0.999873,1.199998,0.003841,0.008144,-0.000108,0.139293,0.295300,-0.003900,1.130045
sample,3,drone,0.074965,0.000200,-0.999577,1.199994,0.008158,0.017295,-0.000228,0.204599,0.433749,-0.005728,1.130045
sample,4,drone,0.099954,0.000468,-0.999009,1.199987,0.014067,0.029821,-0.000394,0.266706,0.565417,-0.007467,1.130045
sample,5,drone,0.124942,0.000903,-0.998087,1.199975,0.021487,0.045553,-0.000602,0.325667,0.690412,-0.009117,1.130045
sample,6,drone,0.149931,0.001541,-0.996732,1.199957,0.030342,0.064326,-0.000849,0.381531,0.808844,-0.010681,1.130045
sample,7,drone,0.174919,0.002419,-0.994872,1.199932,0.040555,0.085977,-0.001135,0.434349,0.920820,-0.012160,1.130045
sample,8,drone,0.199908,0.003568,-0.992435,1.199900,0.052050,0.110346,-0.001457,0.484173,1.026447,-0.013555,1.130045
sample,9,drone,0.224896,0.005020,-0.989357,1.199859,0.064753,0.137275,-0.001813,0.531054,1.125834,-0.014867,1.130045
sample,10,drone,0.249885,0.006804,-0.985575,1.199810,0.078590,0.166611,-0.002200,0.575042,1.219088,-0.016099,1.130045
sample,11,drone,0.274873,0.008948,-0.981030,1.199749,0.093491,0.198202,-0.002617,0.616188,1.306318,-0.017251,1.130045
sample,12,drone,0.299862,0.011477,-0.975669,1.199679,0.109385,0.231897,-0.003062,0.654544,1.387631,-0.018324,1.130045
sample,13,drone,0.324850,0.014415,-0.969441,1.199596,0.126203,0.267551,-0.003533,0.690159,1.463136,-0.019321,1.130045
sample,14,drone,0.349838,0.017784,-0.962298,1.199502,0.143878,0.305020,-0.004028,0.723086,1.532941,-0.020243,1.130045
sample,15,drone,0.374827,0.021605,-0.954197,1.199395,0.162341,0.344163,-0.004545,0.753374,1.597152,-0.021091,1.130045
sample,16,drone,0.399815,0.025897,-0.945098,1.199275,0.181529,0.384841,-0.005082,0.781076,1.655879,-0.021867,1.130045
sample,17,drone,0.424804,0.030678,-0.934964,1.199141,0.201377,0.426919,-0.005638,0.806241,1.709229,-0.022571,1.130045
sample,18,drone,0.449792,0.035962,-0.923762,1.198993,0.221822,0.470263,-0.006210,0.828921,1.757311,-0.023206,1.130045
sample,19,drone,0.474781,0.041764,-0.911461,1.198831,0.242804,0.514744,-0.006797,0.849166,1.800231,-0.023773,1.130045
sample,20,drone,0.499769,0.048096,-0.898036,1.198654,0.264261,0.560233,-0.007398,0.867029,1.838099,-0.024273,1.130045
sample,21,drone,0.524758,0.054970,-0.883463,1.198461,0.286135,0.606606,-0.008011,0.882558,1.871022,-0.024708,1.130045
sample,22,drone,0.549746,0.062396,-0.867720,1.198253,0.308369,0.653741,-0.008633,0.895806,1.899108,-0.025079,1.130045
sample,23,drone,0.574735,0.070382,-0.850791,1.198030,0.330905,0.701518,-0.009264,0.906824,1.922465,-0.025387,1.130045
sample,24,drone,0.599723,0.078934,-0.832660,1.197790,0.353689,0.749820,-0.009902,0.915661,1.941200,-0.025635,1.130045
sample,25,drone,0.624712,0.088058,-0.813317,1.197535,0.376667,0.798533,-0.010545,0.922370,1.955423,-0.025822,1.130045
sample,26,drone,0.649700,0.097759,-0.792752,1.197263,0.399786,0.847546,-0.011192,0.927001,1.965240,-0.025952,1.130045
sample,27,drone,0.674688,0.108038,-0.770959,1.196975,0.422995,0.896749,-0.011842,0.929605,1.970761,-0.026025,1.130045
sample,28,drone,0.699677,0.118899,-0.747935,1.196671,0.446245,0.946038,-0.012493,0.930233,1.972092,-0.026042,1.130045
sample,29,drone,0.724665,0.130340,-0.723679,1.196351,0.469486,0.995309,-0.013144,0.928935,1.969341,-0.026006,1.130045
sample,30,drone,0.749654,0.142362,-0.698193,1.196014,0.492670,1.044460,-0.013793,0.925764,1.962617,-0.025917,1.130045
sample,31,drone,0.774642,0.154962,-0.671480,1.195662,0.515752,1.093394,-0.014439,0.920769,1.952028,-0.025777,1.130045
sample,32,drone,0.799631,0.168138,-0.643548,1.195293,0.538687,1.142016,-0.015081,0.914001,1.937681,-0.025588,1.130045
sample,33,drone,0.824619,0.181884,-0.614406,1.194908,0.561431,1.190233,-0.015718,0.905513,1.919685,-0.025350,1.130045
sample,34,drone,0.849608,0.196196,-0.584064,1.194507,0.583942,1.237956,-0.016348,0.895353,1.898148,-0.025066,1.130045
sample,35,drone,0.874596,0.211068,-0.552537,1.194091,0.606178,1.285097,-0.016970,0.883574,1.873176,-0.024736,1.130045
sample,36,drone,0.899585,0.226491,-0.519839,1.193659,0.628100,1.331572,-0.017584,0.870227,1.844879,-0.024363,1.130045
sample,37,drone,0.924573,0.242458,-0.485989,1.193212,0.649670,1.377298,-0.018188,0.855361,1.813364,-0.023946,1.130045
sample,38,drone,0.949562,0.258960,-0.451006,1.192750,0.670849,1.422198,-0.018781,0.839029,1.778740,-0.023489,1.130045
sample,39,drone,0.974550,0.275985,-0.414912,1.192274,0.691602,1.466194,-0.019362,0.821281,1.741114,-0.022992,1.130045
sample,40,drone,0.999538,0.293524,-0.377730,1.191783,0.711894,1.509214,-0.019930,0.802167,1.700594,-0.022457,1.130045
sample,41,drone,1.024527,0.311563,-0.339486,1.191278,0.731692,1.551185,-0.020484,0.781740,1.657287,-0.021885,1.130045
sample,42,drone,1.049515,0.330092,-0.300207,1.190759,0.750963,1.592040,-0.021024,0.760049,1.611303,-0.021278,1.130045
sample,43,drone,1.074504,0.349094,-0.259921,1.190227,0.769676,1.631713,-0.021548,0.737147,1.562749,-0.020637,1.130045
sample,44,drone,1.099492,0.368558,-0.218659,1.189682,0.787803,1.670141,-0.022055,0.713082,1.511733,-0.019963,1.130045
sample,45,drone,1.124481,0.388466,-0.176452,1.189125,0.805314,1.707265,-0.022545,0.687908,1.458363,-0.019258,1.130045
sample,46,drone,1.149469,0.408805,-0.133335,1.188555,0.822183,1.743026,-0.023018,0.661674,1.402747,-0.018524,1.130045
sample,47,drone,1.174458,0.429556,-0.089341,1.187974,0.838383,1.777370,-0.023471,0.634431,1.344992,-0.017761,1.130045
sample,48,drone,1.199446,0.450704,-0.044507,1.187382,0.853889,1.810244,-0.023905,0.606230,1.285208,-0.016972,1.130045
sample,49,drone,1.224435,0.472231,0.001129,1.186780,0.868680,1.841600,-0.024319,0.577123,1.223501,-0.016157,1.130045
sample,50,drone,1.249423,0.494118,0.047530,1.186167,0.882732,1.871391,-0.024713,0.547160,1.159979,-0.015318,1.130045
sample,51,drone,1.274411,0.516347,0.094656,1.185545,0.896025,1.899572,-0.025085,0.516393,1.094751,-0.014457,1.130045
sample,52,drone,1.299400,0.538899,0.142465,1.184913,0.908540,1.926103,-0.025435,0.484871,1.027925,-0.013574,1.130045
sample,53,drone,1.324388,0.561753,0.190916,1.184273,0.920258,1.950945,-0.025763,0.452646,0.959608,-0.012672,1.130045
sample,54,drone,1.349377,0.584891,0.239967,1.183626,0.931162,1.974062,-0.026068,0.419769,0.889909,-0.011752,1.130045
sample,55,drone,1.374365,0.608290,0.289574,1.182971,0.941237,1.995420,-0.026351,0.386291,0.818935,-0.010814,1.130045
sample,56,drone,1.399354,0.631931,0.339692,1.182309,0.950467,2.014989,-0.026609,0.352262,0.746795,-0.009862,1.130045
sample,57,drone,1.424342,0.655792,0.390277,1.181641,0.958842,2.032742,-0.026843,0.317734,0.673596,-0.008895,1.130045
sample,58,drone,1.449331,0.679851,0.441282,1.180967,0.966347,2.048654,-0.027053,0.282758,0.599446,-0.007916,1.130045
sample,59,drone,1.474319,0.704087,0.492662,1.180289,0.972973,2.062701,-0.027239,0.247384,0.524453,-0.006926,1.130045
sample,60,drone,1.499308,0.728477,0.544370,1.179606,0.978710,2.074864,-0.027400,0.211663,0.448725,-0.005926,1.130045
sample,61,drone,1.524296,0.752999,0.596358,1.178919,0.983551,2.085127,-0.027535,0.175647,0.372371,-0.004917,1.130045
sample,62,drone,1.549285,0.777632,0.648578,1.178230,0.987489,2.093474,-0.027645,0.139386,0.295498,-0.003902,1.130045
sample,63,drone,1.574273,0.802351,0.700983,1.177538,0.990517,2.099895,-0.027730,0.102931,0.218213,-0.002882,1.130045
