section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G6,8.000000,11.695798,2.552426,2.483204,,,,,,
crossing,2,G2,13.423367,3.572622,0.692793,2.503767,,,,,,
crossing,3,G3,16.025971,6.166476,-1.616984,2.615950,,,,,,
crossing,4,G1,18.628648,2.531564,-0.634089,3.144330,,,,,,
crossing,5,G4,22.796638,8.137832,2.079740,2.144566,,,,,,
crossing,6,G5,24.350101,9.979366,2.084136,2.423261,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.000142,0.000043,0.000016,0.016930,0.005142,0.001858,0.294878
sample,1,drone,0.024977,0.000004,-0.999999,1.200000,0.000565,0.000172,0.000062,0.033715,0.010240,0.003699,0.294880
sample,2,drone,0.049954,0.000028,-0.999991,1.200003,0.001826,0.000555,0.000200,0.066979,0.020344,0.007349,0.294880
sample,3,drone,0.074931,0.000095,-0.999971,1.200010,0.003911,0.001188,0.000429,0.099623,0.030259,0.010930,0.294880
sample,4,drone,0.099908,0.000224,-0.999932,1.200025,0.006803,0.002066,0.000746,0.131638,0.039983,0.014443,0.294880
sample,5,drone,0.124885,0.000435,-0.999868,1.200048,0.010486,0.003185,0.001151,0.163028,0.049517,0.017887,0.294880
sample,6,drone,0.149863,0.000747,-0.999773,1.200082,0.014947,0.004540,0.001640,0.193797,0.058863,0.021262,0.294880
sample,7,drone,0.174840,0.001181,-0.999641,1.200130,0.020167,0.006126,0.002213,0.223948,0.068021,0.024570,0.294880
sample,8,drone,0.199817,0.001755,-0.999467,1.200193,0.026134,0.007938,0.002867,0.253486,0.076993,0.027811,0.294880
sample,9,drone,0.224794,0.002487,-0.999245,1.200273,0.032830,0.009972,0.003602,0.282415,0.085779,0.030985,0.294880
sample,10,drone,0.249771,0.003395,-0.998969,1.200372,0.040242,0.012223,0.004415,0.310739,0.094382,0.034093,0.294880
sample,11,drone,0.274748,0.004497,-0.998634,1.200493,0.048353,0.014686,0.005305,0.338461,0.102803,0.037134,0.294880
sample,12,drone,0.299725,0.005810,-0.998235,1.200637,0.057149,0.017358,0.006270,0.365586,0.111041,0.040110,0.294880
sample,13,drone,0.324702,0.007352,-0.997767,1.200807,0.066615,0.020233,0.007309,0.392118,0.119100,0.043021,0.294880
sample,14,drone,0.349679,0.009138,-0.997224,1.201003,0.076737,0.023308,0.008419,0.418060,0.126980,0.045867,0.294880
sample,15,drone,0.374656,0.011185,-0.996603,1.201227,0.087499,0.026577,0.009600,0.443418,0.134682,0.048650,0.294880
sample,16,drone,0.399633,0.013509,-0.995897,1.201482,0.098888,0.030036,0.010849,0.468194,0.142207,0.051368,0.294880
sample,17,drone,0.424611,0.016125,-0.995102,1.201769,0.110888,0.033680,0.012166,0.492393,0.149557,0.054023,0.294880
sample,18,drone,0.449588,0.019048,-0.994214,1.202090,0.123485,0.037507,0.013548,0.516019,0.156733,0.056615,0.294880
sample,19,drone,0.474565,0.022294,-0.993229,1.202446,0.136665,0.041510,0.014994,0.539075,0.163736,0.059145,0.294880
