section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G1,1.593041,1.997429,-1.083415,1.266786,,,,,,
crossing,2,G5,7.826587,9.372602,2.768395,2.338228,,,,,,
crossing,3,G4,12.060177,7.461378,-2.454947,3.033280,,,,,,
crossing,4,G2,16.793740,4.020599,2.679499,2.448436,,,,,,
crossing,5,G3,19.527464,6.013758,-0.530091,2.176349,,,,,,
crossing,6,G6,24.403863,12.499648,-2.397727,1.935213,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.003014,-0.000126,0.000101,0.350383,-0.014632,0.011715,-0.041737
sample,1,drone,0.024993,0.000075,-1.000003,1.200003,0.011771,-0.000492,0.000394,0.685331,-0.028620,0.022915,-0.041737
sample,2,drone,0.049986,0.000588,-1.000025,1.200020,0.037271,-0.001556,0.001246,1.323449,-0.055268,0.044251,-0.041737
sample,3,drone,0.074979,0.001938,-1.000081,1.200065,0.077925,-0.003254,0.002606,1.897652,-0.079248,0.063450,-0.041737
sample,4,drone,0.099972,0.004484,-1.000187,1.200150,0.132128,-0.005518,0.004418,2.408677,-0.100589,0.080536,-0.041737
sample,5,drone,0.124966,0.008543,-1.000357,1.200286,0.198326,-0.008282,0.006631,2.858711,-0.119383,0.095584,-0.041737
sample,6,drone,0.149959,0.014397,-1.000601,1.200481,0.275024,-0.011485,0.009196,3.249944,-0.135721,0.108665,-0.041737
sample,7,drone,0.174952,0.022290,-1.000931,1.200745,0.360779,-0.015066,0.012063,3.584563,-0.149695,0.119853,-0.041737
sample,8,drone,0.199945,0.032431,-1.001354,1.201084,0.454203,-0.018968,0.015187,3.864757,-0.161396,0.129222,-0.041737
sample,9,drone,0.224938,0.044994,-1.001879,1.201504,0.553963,-0.023134,0.018522,4.092715,-0.170916,0.136844,-0.041737
sample,10,drone,0.249931,0.060122,-1.002511,1.202010,0.658782,-0.027511,0.022027,4.270624,-0.178345,0.142792,-0.041737
sample,11,drone,0.274924,0.077924,-1.003254,1.202605,0.767436,-0.032049,0.025660,4.400673,-0.183776,0.147141,-0.041737
sample,12,drone,0.299917,0.098483,-1.004113,1.203293,0.878755,-0.036698,0.029382,4.485052,-0.187300,0.149962,-0.041737
