section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G6,8.000000,11.920728,2.756388,2.175832,,,,,,
crossing,2,G1,14.629461,2.198462,2.750211,3.165938,,,,,,
crossing,3,G2,17.450192,3.512446,-0.672344,2.958085,,,,,,
crossing,4,G3,19.600812,5.548822,1.677338,2.275122,,,,,,
crossing,5,G5,22.644927,9.744734,0.198368,2.513115,,,,,,
crossing,6,G4,24.386727,7.874646,-0.725163,1.902376,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.000145,0.000046,0.000012,0.017265,0.005440,0.001413,0.305263
sample,1,drone,0.024990,0.000004,-0.999999,1.200000,0.000576,0.000182,0.000047,0.034381,0.010834,0.002814,0.305264
sample,2,drone,0.049981,0.000029,-0.999991,1.200002,0.001863,0.000587,0.000153,0.068303,0.021523,0.005591,0.305264
sample,3,drone,0.074971,0.000097,-0.999970,1.200008,0.003990,0.001257,0.000327,0.101592,0.032013,0.008316,0.305264
sample,4,drone,0.099962,0.000228,-0.999928,1.200019,0.006941,0.002187,0.000568,0.134239,0.042301,0.010989,0.305264
sample,5,drone,0.124952,0.000444,-0.999860,1.200036,0.010699,0.003372,0.000876,0.166248,0.052387,0.013609,0.305264
sample,6,drone,0.149943,0.000763,-0.999760,1.200062,0.015250,0.004805,0.001248,0.197623,0.062274,0.016177,0.305264
sample,7,drone,0.174933,0.001206,-0.999620,1.200099,0.020577,0.006484,0.001684,0.228369,0.071962,0.018694,0.305265
sample,8,drone,0.199924,0.001791,-0.999435,1.200147,0.026664,0.008402,0.002183,0.258489,0.081453,0.021160,0.305265
sample,9,drone,0.224914,0.002539,-0.999200,1.200208,0.033496,0.010555,0.002742,0.287987,0.090749,0.023575,0.305265
sample,10,drone,0.249904,0.003466,-0.998908,1.200284,0.041058,0.012938,0.003361,0.316867,0.099849,0.025939,0.305265
sample,11,drone,0.274895,0.004591,-0.998553,1.200376,0.049334,0.015546,0.004038,0.345134,0.108757,0.028253,0.305265
sample,12,drone,0.299885,0.005931,-0.998131,1.200486,0.058308,0.018374,0.004773,0.372792,0.117472,0.030517,0.305265
sample,13,drone,0.324876,0.007505,-0.997635,1.200614,0.067966,0.021417,0.005564,0.399845,0.125997,0.032731,0.305265
sample,14,drone,0.349866,0.009328,-0.997061,1.200764,0.078293,0.024671,0.006409,0.426296,0.134332,0.034897,0.305265
sample,15,drone,0.374857,0.011418,-0.996402,1.200935,0.089273,0.028131,0.007308,0.452150,0.142479,0.037013,0.305265
sample,16,drone,0.399847,0.013790,-0.995654,1.201129,0.100892,0.031792,0.008259,0.477411,0.150439,0.039081,0.305265
sample,17,drone,0.424838,0.016461,-0.994813,1.201347,0.113134,0.035650,0.009261,0.502084,0.158214,0.041101,0.305265
sample,18,drone,0.449828,0.019445,-0.993873,1.201592,0.125986,0.039700,0.010313,0.526171,0.165804,0.043072,0.305265
sample,19,drone,0.474819,0.022758,-0.992829,1.201863,0.139433,0.043937,0.011414,0.549678,0.173211,0.044997,0.305265
sample,20,drone,0.499809,0.026414,-0.991677,1.202162,0.153460,0.048357,0.012562,0.572608,0.180437,0.046874,0.305265
sample,21,drone,0.524799,0.030428,-0.990412,1.202491,0.168052,0.052956,0.013757,0.594966,0.187482,0.048704,0.305265
sample,22,drone,0.549790,0.034813,-0.989030,1.202850,0.183196,0.057728,0.014996,0.616755,0.194348,0.050488,0.305265
sample,23,drone,0.574780,0.039584,-0.987527,1.203240,0.198878,0.062669,0.016280,0.637979,0.201036,0.052225,0.305265
sample,24,drone,0.599771,0.044753,-0.985898,1.203664,0.215083,0.067776,0.017607,0.658644,0.207548,0.053917,0.305265
sample,25,drone,0.624761,0.050334,-0.984139,1.204120,0.231798,0.073043,0.018975,0.678752,0.213884,0.055563,0.305265
sample,26,drone,0.649752,0.056339,-0.982247,1.204612,0.249008,0.078466,0.020384,0.698308,0.220047,0.057164,0.305265
sample,27,drone,0.674742,0.062780,-0.980217,1.205139,0.266700,0.084041,0.021832,0.717316,0.226036,0.058720,0.305265
sample,28,drone,0.699733,0.069669,-0.978046,1.205703,0.284860,0.089763,0.023319,0.735780,0.231855,0.060231,0.305265
sample,29,drone,0.724723,0.077017,-0.975731,1.206305,0.303475,0.095629,0.024842,0.753704,0.237503,0.061698,0.305265
sample,30,drone,0.749713,0.084837,-0.973267,1.206945,0.322531,0.101634,0.026402,0.771092,0.242982,0.063122,0.305265
sample,31,drone,0.774704,0.093138,-0.970651,1.207624,0.342015,0.107774,0.027997,0.787949,0.248294,0.064502,0.305265
sample,32,drone,0.799694,0.101931,-0.967880,1.208344,0.361913,0.114044,0.029626,0.804278,0.253439,0.065838,0.305265
sample,33,drone,0.824685,0.111226,-0.964951,1.209105,0.382213,0.120441,0.031288,0.820084,0.258420,0.067132,0.305265
sample,34,drone,0.849675,0.121034,-0.961860,1.209908,0.402902,0.126960,0.032982,0.835370,0.263237,0.068383,0.305265
sample,35,drone,0.874666,0.131364,-0.958605,1.210753,0.423966,0.133598,0.034706,0.850141,0.267891,0.069593,0.305265
sample,36,drone,0.899656,0.142224,-0.955183,1.211643,0.445392,0.140349,0.036460,0.864400,0.272385,0.070760,0.305265
sample,37,drone,0.924647,0.153625,-0.951591,1.212576,0.467169,0.147212,0.038243,0.878153,0.276718,0.071886,0.305265
sample,38,drone,0.949637,0.165574,-0.947825,1.213554,0.489283,0.154180,0.040053,0.891402,0.280893,0.072970,0.305265
sample,39,drone,0.974627,0.178080,-0.943885,1.214578,0.511722,0.161251,0.041890,0.904153,0.284911,0.074014,0.305265
sample,40,drone,0.999618,0.191150,-0.939766,1.215648,0.534474,0.168420,0.043752,0.916408,0.288773,0.075017,0.305265
sample,41,drone,1.024608,0.204793,-0.935467,1.216764,0.557525,0.175684,0.045639,0.928173,0.292480,0.075980,0.305265
sample,42,drone,1.049599,0.219016,-0.930985,1.217929,0.580865,0.183039,0.047550,0.939451,0.296034,0.076904,0.305265
