section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G6,8.000000,12.189090,-2.037599,1.967494,,,,,,
crossing,2,G1,14.936598,2.492646,-2.205616,2.769098,,,,,,
crossing,3,G4,18.897267,7.921503,-0.205491,1.715323,,,,,,
crossing,4,G2,21.416798,4.475091,0.797318,2.800285,,,,,,
crossing,5,G5,24.638908,9.301116,1.630718,3.436885,,,,,,
crossing,6,G3,27.119218,6.474930,2.850005,1.512162,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.000148,-0.000013,0.000009,0.017651,-0.001503,0.001111,-0.084920
sample,1,drone,0.024987,0.000004,-1.000000,1.200000,0.000589,-0.000050,0.000037,0.035151,-0.002992,0.002213,-0.084920
sample,2,drone,0.049975,0.000029,-1.000003,1.200002,0.001905,-0.000162,0.000120,0.069832,-0.005944,0.004397,-0.084920
sample,3,drone,0.074962,0.000099,-1.000008,1.200006,0.004079,-0.000347,0.000257,0.103866,-0.008842,0.006540,-0.084921
sample,4,drone,0.099949,0.000233,-1.000020,1.200015,0.007095,-0.000604,0.000447,0.137245,-0.011683,0.008642,-0.084921
sample,5,drone,0.124937,0.000453,-1.000039,1.200029,0.010938,-0.000931,0.000689,0.169971,-0.014469,0.010702,-0.084921
sample,6,drone,0.149924,0.000780,-1.000066,1.200049,0.015590,-0.001327,0.000982,0.202049,-0.017199,0.012722,-0.084921
sample,7,drone,0.174911,0.001233,-1.000105,1.200078,0.021035,-0.001791,0.001324,0.233483,-0.019875,0.014701,-0.084921
sample,8,drone,0.199899,0.001831,-1.000156,1.200115,0.027258,-0.002320,0.001716,0.264277,-0.022497,0.016640,-0.084921
sample,9,drone,0.224886,0.002595,-1.000221,1.200163,0.034242,-0.002915,0.002156,0.294436,-0.025064,0.018539,-0.084921
sample,10,drone,0.249873,0.003542,-1.000302,1.200223,0.041972,-0.003573,0.002643,0.323964,-0.027578,0.020399,-0.084921
sample,11,drone,0.274861,0.004692,-1.000399,1.200295,0.050432,-0.004293,0.003175,0.352865,-0.030038,0.022218,-0.084921
sample,12,drone,0.299848,0.006063,-1.000516,1.200382,0.059606,-0.005074,0.003753,0.381143,-0.032445,0.023999,-0.084921
sample,13,drone,0.324835,0.007671,-1.000653,1.200483,0.069480,-0.005914,0.004375,0.408802,-0.034799,0.025740,-0.084921
sample,14,drone,0.349823,0.009535,-1.000812,1.200600,0.080036,-0.006813,0.005040,0.435846,-0.037102,0.027443,-0.084921
sample,15,drone,0.374810,0.011671,-1.000993,1.200735,0.091261,-0.007769,0.005746,0.462280,-0.039352,0.029108,-0.084921
sample,16,drone,0.399797,0.014096,-1.001200,1.200888,0.103138,-0.008780,0.006494,0.488108,-0.041550,0.030734,-0.084921
sample,17,drone,0.424785,0.016825,-1.001432,1.201059,0.115654,-0.009845,0.007282,0.513334,-0.043698,0.032322,-0.084921
sample,18,drone,0.449772,0.019875,-1.001692,1.201251,0.128792,-0.010963,0.008109,0.537962,-0.045794,0.033873,-0.084921
sample,19,drone,0.474759,0.023262,-1.001980,1.201465,0.142538,-0.012134,0.008975,0.561996,-0.047840,0.035386,-0.084921
sample,20,drone,0.499747,0.026999,-1.002298,1.201700,0.156878,-0.013354,0.009878,0.585441,-0.049836,0.036863,-0.084921
sample,21,drone,0.524734,0.031101,-1.002648,1.201958,0.171796,-0.014624,0.010817,0.608300,-0.051782,0.038302,-0.084921
sample,22,drone,0.549721,0.035584,-1.003029,1.202241,0.187277,-0.015942,0.011792,0.630579,-0.053678,0.039705,-0.084921
sample,23,drone,0.574709,0.040461,-1.003444,1.202548,0.203308,-0.017307,0.012801,0.652280,-0.055526,0.041071,-0.084921
sample,24,drone,0.599696,0.045744,-1.003894,1.202880,0.219875,-0.018717,0.013845,0.673409,-0.057324,0.042402,-0.084921
sample,25,drone,0.624683,0.051449,-1.004380,1.203240,0.236962,-0.020171,0.014920,0.693969,-0.059074,0.043696,-0.084921
sample,26,drone,0.649671,0.057586,-1.004902,1.203626,0.254556,-0.021669,0.016028,0.713964,-0.060776,0.044955,-0.084921
sample,27,drone,0.674658,0.064170,-1.005462,1.204041,0.272642,-0.023209,0.017167,0.733400,-0.062431,0.046179,-0.084921
sample,28,drone,0.699645,0.071212,-1.006062,1.204484,0.291207,-0.024789,0.018336,0.752279,-0.064038,0.047368,-0.084921
sample,29,drone,0.724633,0.078723,-1.006701,1.204957,0.310237,-0.026409,0.019534,0.770606,-0.065598,0.048522,-0.084921
sample,30,drone,0.749620,0.086716,-1.007382,1.205460,0.329718,-0.028067,0.020761,0.788386,-0.067112,0.049641,-0.084921
sample,31,drone,0.774607,0.095201,-1.008104,1.205994,0.349636,-0.029763,0.022015,0.805622,-0.068579,0.050726,-0.084921
sample,32,drone,0.799595,0.104189,-1.008869,1.206560,0.369978,-0.031495,0.023296,0.822319,-0.070000,0.051778,-0.084921
sample,33,drone,0.824582,0.113690,-1.009678,1.207159,0.390731,-0.033261,0.024603,0.838480,-0.071376,0.052795,-0.084921
sample,34,drone,0.849569,0.123715,-1.010531,1.207790,0.411881,-0.035061,0.025934,0.854111,-0.072706,0.053780,-0.084921
sample,35,drone,0.874557,0.134274,-1.011430,1.208455,0.433415,-0.036895,0.027290,0.869215,-0.073992,0.054731,-0.084921
sample,36,drone,0.899544,0.145375,-1.012375,1.209154,0.455320,-0.038759,0.028670,0.883796,-0.075233,0.055649,-0.084921
sample,37,drone,0.924531,0.157028,-1.013367,1.209887,0.477583,-0.040654,0.030071,0.897858,-0.076430,0.056534,-0.084921
sample,38,drone,0.949518,0.169242,-1.014407,1.210656,0.500190,-0.042579,0.031495,0.911407,-0.077584,0.057387,-0.084921
sample,39,drone,0.974506,0.182025,-1.015495,1.211461,0.523130,-0.044532,0.032939,0.924445,-0.078694,0.058208,-0.084921
sample,40,drone,0.999493,0.195385,-1.016632,1.212303,0.546389,-0.046511,0.034404,0.936977,-0.079760,0.058997,-0.084921
sample,41,drone,1.024480,0.209331,-1.017819,1.213181,0.569955,-0.048518,0.035888,0.949008,-0.080785,0.059755,-0.084921
