section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw
crossing,1,G6,10.000000,11.777477,2.637783,2.932368,,,,,,
crossing,2,G1,17.750000,2.290822,2.149621,3.235129,,,,,,
crossing,3,G2,21.250000,3.949250,-0.205192,3.157709,,,,,,
crossing,4,G3,24.000000,5.556503,1.166024,2.243783,,,,,,
crossing,5,G5,27.500000,9.626820,-0.324705,2.487422,,,,,,
crossing,6,G4,29.250000,7.909316,-0.441978,1.999604,,,,,,
sample,0,drone,0.000000,0.000000,-1.000000,1.200000,0.000073,0.000023,0.000011,0.008751,0.002703,0.001287,0.299576
sample,1,drone,0.024987,0.000002,-0.999999,1.200000,0.000292,0.000090,0.000043,0.017443,0.005388,0.002566,0.299579
sample,2,drone,0.049974,0.000015,-0.999995,1.200002,0.000945,0.000292,0.000139,0.034699,0.010718,0.005104,0.299580
sample,3,drone,0.074961,0.000049,-0.999985,1.200007,0.002026,0.000626,0.000298,0.051699,0.015968,0.007604,0.299580
sample,4,drone,0.099947,0.000116,-0.999964,1.200017,0.003528,0.001090,0.000519,0.068438,0.021139,0.010067,0.299580
sample,5,drone,0.124934,0.000225,-0.999930,1.200033,0.005446,0.001682,0.000801,0.084917,0.026229,0.012491,0.299580
sample,6,drone,0.149921,0.000388,-0.999880,1.200057,0.007772,0.002401,0.001143,0.101139,0.031239,0.014877,0.299580
sample,7,drone,0.174908,0.000614,-0.999810,1.200090,0.010500,0.003243,0.001545,0.117103,0.036170,0.017225,0.299580
sample,8,drone,0.199895,0.000913,-0.999718,1.200134,0.013624,0.004208,0.002004,0.132813,0.041023,0.019536,0.299580
sample,9,drone,0.224882,0.001295,-0.999600,1.200190,0.017137,0.005293,0.002521,0.148268,0.045796,0.021809,0.299580
sample,10,drone,0.249869,0.001769,-0.999454,1.200260,0.021034,0.006497,0.003094,0.163470,0.050492,0.024045,0.299580
sample,11,drone,0.274855,0.002346,-0.999275,1.200345,0.025307,0.007817,0.003722,0.178421,0.055110,0.026244,0.299580
sample,12,drone,0.299842,0.003034,-0.999063,1.200446,0.029950,0.009251,0.004405,0.193122,0.059651,0.028407,0.299580
sample,13,drone,0.324829,0.003842,-0.998813,1.200565,0.034958,0.010798,0.005142,0.207574,0.064115,0.030532,0.299580
sample,14,drone,0.349816,0.004781,-0.998523,1.200703,0.040323,0.012455,0.005931,0.221778,0.068502,0.032622,0.299580
sample,15,drone,0.374803,0.005858,-0.998191,1.200862,0.046041,0.014221,0.006772,0.235736,0.072813,0.034675,0.299580
sample,16,drone,0.399790,0.007082,-0.997813,1.201042,0.052104,0.016094,0.007664,0.249449,0.077049,0.036692,0.299580
sample,17,drone,0.424777,0.008461,-0.997386,1.201245,0.058507,0.018071,0.008606,0.262919,0.081209,0.038673,0.299580
sample,18,drone,0.449764,0.010005,-0.996910,1.201472,0.065243,0.020152,0.009597,0.276147,0.085295,0.040619,0.299580
sample,19,drone,0.474750,0.011722,-0.996379,1.201724,0.072307,0.022334,0.010636,0.289133,0.089306,0.042529,0.299580
sample,20,drone,0.499737,0.013619,-0.995793,1.202003,0.079692,0.024615,0.011722,0.301880,0.093244,0.044404,0.299580
sample,21,drone,0.524724,0.015704,-0.995149,1.202310,0.087393,0.026994,0.012855,0.314389,0.097107,0.046244,0.299580
sample,22,drone,0.549711,0.017986,-0.994444,1.202646,0.095403,0.029468,0.014033,0.326661,0.100898,0.048049,0.299580
sample,23,drone,0.574698,0.020472,-0.993677,1.203011,0.103717,0.032036,0.015256,0.338697,0.104615,0.049819,0.299580
sample,24,drone,0.599685,0.023169,-0.992844,1.203408,0.112329,0.034696,0.016523,0.350499,0.108261,0.051555,0.299580
sample,25,drone,0.624672,0.026086,-0.991943,1.203837,0.121233,0.037446,0.017832,0.362068,0.111834,0.053257,0.299580
sample,26,drone,0.649658,0.029228,-0.990972,1.204299,0.130423,0.040285,0.019184,0.373405,0.115336,0.054925,0.299580
sample,27,drone,0.674645,0.032603,-0.989930,1.204796,0.139893,0.043210,0.020577,0.384512,0.118767,0.056558,0.299580
sample,28,drone,0.699632,0.036219,-0.988813,1.205327,0.149639,0.046220,0.022011,0.395390,0.122127,0.058159,0.299580
sample,29,drone,0.724619,0.040081,-0.987620,1.205896,0.159653,0.049313,0.023484,0.406040,0.125416,0.059725,0.299580
sample,30,drone,0.749606,0.044197,-0.986349,1.206501,0.169930,0.052487,0.024995,0.416464,0.128636,0.061258,0.299580
sample,31,drone,0.774593,0.048573,-0.984997,1.207145,0.180465,0.055741,0.026545,0.426663,0.131786,0.062759,0.299580
sample,32,drone,0.799580,0.053216,-0.983563,1.207828,0.191252,0.059073,0.028132,0.436638,0.134867,0.064226,0.299580
sample,33,drone,0.824566,0.058131,-0.982045,1.208551,0.202285,0.062481,0.029754,0.446391,0.137880,0.065660,0.299580
sample,34,drone,0.849553,0.063325,-0.980441,1.209315,0.213560,0.065964,0.031413,0.455923,0.140824,0.067062,0.299580
sample,35,drone,0.874540,0.068803,-0.978748,1.210120,0.225069,0.069519,0.033106,0.465235,0.143700,0.068432,0.299580
sample,36,drone,0.899527,0.074572,-0.976966,1.210969,0.236809,0.073145,0.034833,0.474329,0.146509,0.069770,0.299580
sample,37,drone,0.924514,0.080637,-0.975093,1.211861,0.248773,0.076840,0.036592,0.483205,0.149251,0.071075,0.299580
sample,38,drone,0.949501,0.087004,-0.973126,1.212798,0.260957,0.080603,0.038385,0.491866,0.151926,0.072349,0.299580
sample,39,drone,0.974488,0.093678,-0.971065,1.213779,0.273354,0.084433,0.040208,0.500312,0.154535,0.073592,0.299580
sample,40,drone,0.999474,0.100665,-0.968907,1.214807,0.285959,0.088326,0.042062,0.508546,0.157078,0.074803,0.299580
sample,41,drone,1.024461,0.107969,-0.966651,1.215881,0.298768,0.092282,0.043946,0.516567,0.159555,0.075983,0.299580
sample,42,drone,1.049448,0.115595,-0.964295,1.217003,0.311774,0.096300,0.045859,0.524378,0.161968,0.077132,0.299580
sample,43,drone,1.074435,0.123549,-0.961839,1.218173,0.324973,0.100376,0.047801,0.531980,0.164316,0.078250,0.299580
sample,44,drone,1.099422,0.131836,-0.959279,1.219392,0.338359,0.104511,0.049770,0.539374,0.166600,0.079337,0.299580
sample,45,drone,1.124409,0.140458,-0.956616,1.220660,0.351927,0.108702,0.051766,0.546561,0.168820,0.080395,0.299580
sample,46,drone,1.149396,0.149423,-0.953847,1.221979,0.365673,0.112948,0.053787,0.553543,0.170976,0.081422,0.299580
sample,47,drone,1.174383,0.158732,-0.950971,1.223348,0.379590,0.117246,0.055834,0.560322,0.173070,0.082419,0.299580
sample,48,drone,1.199369,0.168392,-0.947988,1.224769,0.393674,0.121597,0.057906,0.566898,0.175101,0.083386,0.299580
sample,49,drone,1.224356,0.178406,-0.944895,1.226242,0.407920,0.125997,0.060002,0.573272,0.177070,0.084324,0.299580
sample,50,drone,1.249343,0.188777,-0.941691,1.227768,0.422323,0.130445,0.062120,0.579447,0.178977,0.085232,0.299580
sample,51,drone,1.274330,0.199511,-0.938376,1.229346,0.436877,0.134941,0.064261,0.585423,0.180823,0.086111,0.299580
sample,52,drone,1.299317,0.210610,-0.934948,1.230979,0.451578,0.139482,0.066423,0.591202,0.182608,0.086961,0.299580
sample,53,drone,1.324304,0.222078,-0.931405,1.232666,0.466422,0.144067,0.068607,0.596785,0.184333,0.087782,0.299580
sample,54,drone,1.349291,0.233919,-0.927748,1.234407,0.481402,0.148694,0.070810,0.602173,0.185997,0.088575,0.299580
sample,55,drone,1.374277,0.246135,-0.923975,1.236204,0.496514,0.153362,0.073033,0.607368,0.187602,0.089339,0.299580
sample,56,drone,1.399264,0.258731,-0.920084,1.238057,0.511754,0.158069,0.075275,0.612372,0.189147,0.090075,0.299580
sample,57,drone,1.424251,0.271710,-0.916075,1.239966,0.527117,0.162814,0.077534,0.617184,0.190634,0.090783,0.299580
sample,58,drone,1.449238,0.285073,-0.911948,1.241932,0.542597,0.167595,0.079812,0.621807,0.192062,0.091463,0.299580
sample,59,drone,1.474225,0.298825,-0.907700,1.243955,0.558191,0.172412,0.082105,0.626243,0.193431,0.092115,0.299580
sample,60,drone,1.499212,0.312968,-0.903332,1.246035,0.573893,0.177262,0.084415,0.630491,0.194744,0.092740,0.299580
sample,61,drone,1.524199,0.327505,-0.898842,1.248173,0.589699,0.182144,0.086740,0.634554,0.195999,0.093338,0.299580
sample,62,drone,1.549185,0.342438,-0.894229,1.250370,0.605604,0.187057,0.089079,0.638434,0.197197,0.093908,0.299580
sample,63,drone,1.574172,0.357769,-0.889494,1.252625,0.621604,0.191999,0.091433,0.642130,0.198339,0.094452,0.299580
sample,64,drone,1.599159,0.373502,-0.884634,1.254939,0.637694,0.196968,0.093799,0.645645,0.199424,0.094969,0.299580
sample,65,drone,1.624146,0.389637,-0.879650,1.257312,0.653869,0.201965,0.096179,0.648980,0.200455,0.095460,0.299580
sample,66,drone,1.649133,0.406178,-0.874541,1.259745,0.670126,0.206986,0.098570,0.652137,0.201430,0.095924,0.299580
sample,67,drone,1.674120,0.423126,-0.869306,1.262238,0.686459,0.212031,0.100972,0.655116,0.202350,0.096362,0.299580
sample,68,drone,1.699107,0.440483,-0.863945,1.264791,0.702864,0.217098,0.103385,0.657918,0.203215,0.096774,0.299580
sample,69,drone,1.724094,0.458250,-0.858457,1.267405,0.719337,0.222186,0.105808,0.660546,0.204027,0.097161,0.299580
sample,70,drone,1.749080,0.476431,-0.852842,1.270079,0.735874,0.227294,0.108241,0.663001,0.204785,0.097522,0.299580
sample,71,drone,1.774067,0.495025,-0.847099,1.272814,0.752470,0.232420,0.110682,0.665284,0.205490,0.097858,0.299580
sample,72,drone,1.799054,0.514034,-0.841227,1.275610,0.769121,0.237563,0.113131,0.667395,0.206143,0.098168,0.299580
sample,73,drone,1.824041,0.533461,-0.835227,1.278468,0.785822,0.242722,0.115588,0.669338,0.206743,0.098454,0.299580
sample,74,drone,1.849028,0.553305,-0.829097,1.281386,0.802570,0.247895,0.118051,0.671112,0.207291,0.098715,0.299580
sample,75,drone,1.874015,0.573568,-0.822838,1.284367,0.819360,0.253081,0.120521,0.672719,0.207787,0.098951,0.299580
sample,76,drone,1.899002,0.594251,-0.816450,1.287409,0.836189,0.258279,0.122996,0.674161,0.208232,0.099163,0.299580
